Node,WiD1,WiD2,WiD3,WiH1,WiH2,WiH3
357,9,60,677,3,31,333
358,3,52,489,3,20,260
359,6,22,130,3,15,78
360,3,21,131,3,12,72
361,22,403,5918,12,200,3097
362,10,169,2490,7,87,1303
363,15,214,3419,9,112,1525
364,12,135,2654,7,80,1020
365,5,125,1238,4,36,590
366,1,2,4,1,2,4
367,1,2,4,1,2,4
368,1,47,333,1,8,152
369,10,138,2027,5,60,892
370,12,163,1769,5,62,809
371,11,233,2787,8,91,1429
372,16,338,5202,8,114,2364
373,6,117,1356,4,43,670
374,6,123,1526,4,42,656
375,16,144,1990,7,86,983
376,1,17,161,1,8,94
377,8,223,2612,6,76,1381
378,20,188,2609,7,98,1221
379,3,36,390,3,18,184
380,2,17,291,2,12,103
381,4,19,151,3,14,91
382,1,5,24,1,4,18
383,4,22,167,3,15,92
384,4,71,595,4,23,284
385,3,12,48,2,7,33
386,6,189,2254,4,47,1073
387,1,7,196,1,5,52
388,3,97,1130,1,20,582
389,1,4,101,1,2,22
390,4,23,235,3,16,122
391,3,70,837,3,26,402
392,3,36,339,3,17,171
393,16,122,1569,5,63,723
394,16,166,2764,7,93,1161
395,5,135,1758,4,41,873
396,1,5,32,1,4,19
397,4,27,164,3,15,90
398,9,65,984,5,43,455
399,18,264,5033,9,137,2079
400,10,123,2540,4,55,925
401,4,51,677,4,28,343
402,4,249,2936,4,53,1557
403,7,62,817,5,35,354
404,1,8,70,1,6,41
405,9,235,3329,7,80,1421
406,10,247,4792,8,102,1893
407,5,73,841,4,33,416
408,2,13,53,2,6,30
409,4,17,71,2,10,42
410,11,605,7051,11,141,3615
411,8,442,4812,7,93,2527
412,8,363,4388,8,85,1975
413,4,57,726,4,26,296
414,2,4,8,1,2,4
415,8,219,3023,7,80,1481
416,1,9,228,1,8,88
417,6,48,394,4,30,237
418,2,86,716,2,17,343
419,6,24,301,3,19,124
420,3,21,169,3,14,105
421,6,49,678,3,28,317
422,8,81,1245,4,39,485
423,4,45,373,3,22,224
424,25,201,3379,7,111,1380
425,15,133,1198,7,61,604
426,1,16,149,1,8,69
427,3,41,637,3,26,294
428,22,431,5830,13,172,2744
429,8,200,2019,6,60,940
430,2,18,353,2,13,130
431,5,61,1111,5,40,483
432,16,394,5478,11,145,2610
433,14,403,5904,10,125,2496
434,4,266,2715,4,48,1329
435,5,201,2331,4,48,1208
436,34,397,9699,11,245,3502
437,46,596,11938,11,263,3998
438,16,259,3498,8,106,1539
439,5,28,327,2,14,140
440,10,89,1167,6,57,603
441,5,183,2244,5,50,982
442,11,112,981,7,56,548
443,21,100,1168,3,44,366
444,16,131,1796,6,77,792
445,3,60,617,3,24,334
446,6,77,1142,4,39,531
447,2,31,427,2,15,202
448,8,160,2056,5,56,972
449,6,119,1326,5,51,740
450,2,11,68,2,7,44
451,7,194,2068,5,49,1101
452,14,88,851,6,53,425
453,6,34,261,3,20,149
454,8,62,555,4,37,296
455,9,191,2571,5,64,996
456,11,173,2867,7,80,1307
457,16,244,3150,9,120,1666
458,8,101,1428,6,60,764
459,7,63,566,5,40,348
460,23,208,4634,8,131,1710
461,14,114,1402,5,72,707
462,9,79,766,5,43,417
463,13,119,1666,6,65,749
464,3,19,157,2,10,85
465,13,205,4004,9,111,1667
466,6,70,1096,5,42,516
467,1,2,4,1,2,4
468,1,2,4,1,2,4
469,2,4,10,1,3,7
470,1,3,7,1,2,5
471,6,66,565,3,21,239
472,3,23,170,2,11,88
473,50,666,16283,12,340,5560
474,6,71,887,2,26,445
475,1,61,535,1,10,244
476,2,61,829,2,20,416
477,2,110,1158,2,24,558
478,2,99,920,1,14,350
479,4,17,82,2,8,47
480,4,27,253,2,13,129
481,1,6,127,1,4,37
482,5,121,1484,3,33,707
483,2,13,168,2,10,86
484,2,20,164,2,10,97
485,18,248,3199,8,103,1556
486,2,11,66,2,8,43
487,7,47,288,4,28,184
488,12,93,951,5,54,509
489,4,102,1380,4,33,579
490,2,119,1150,2,22,571
491,2,8,40,2,7,30
492,7,204,2563,7,72,1209
493,7,52,489,5,34,289
494,3,23,279,1,11,118
495,5,87,924,2,21,451
496,3,17,265,3,11,90
497,3,38,544,2,22,303
498,1,4,42,1,3,25
499,3,126,1328,3,27,507
500,2,92,760,2,18,368
501,12,79,1325,5,59,551
502,3,27,326,3,17,160
503,1,5,32,1,3,16
504,4,55,431,4,25,257
505,5,81,1212,5,35,434
506,3,84,1069,3,33,579
507,15,178,3983,8,114,1444
508,18,156,1862,5,68,739
509,1,19,175,1,6,74
510,7,167,2239,4,48,835
511,2,192,1943,2,29,981
512,7,78,981,5,43,500
513,4,27,346,3,19,175
514,1,24,232,1,9,140
515,2,5,19,1,4,12
516,1,3,8,1,2,6
517,2,27,303,2,15,170
518,9,151,2050,6,76,1088
519,3,78,952,3,31,516
520,8,231,2630,5,63,1433
521,5,68,1424,4,39,530
522,11,115,1972,8,75,848
523,4,41,578,3,26,288
524,20,310,4811,11,160,2378
525,21,236,4056,8,131,1707
526,4,56,625,4,27,334
527,25,272,4306,9,150,1975
528,4,231,2501,4,43,1163
529,1,11,136,1,7,68
530,10,125,1960,6,61,866
531,9,62,619,4,33,301
532,1,10,72,1,5,38
533,8,218,2775,7,77,1309
534,4,26,385,3,17,143
535,3,24,129,2,11,79
536,2,11,67,2,7,43
537,24,376,5950,11,172,2656
538,4,22,341,3,17,138
539,3,75,888,3,21,350
540,3,65,987,3,31,513
541,3,29,340,2,15,183
542,4,86,941,3,30,469
543,1,23,458,1,13,196
544,10,294,4933,9,106,2108
545,5,123,1526,4,43,735
546,7,436,4335,7,81,2344
547,8,78,737,6,44,448
548,1,7,221,1,6,56
549,6,214,2258,5,50,1081
550,4,103,1422,4,40,658
551,14,149,1993,6,81,967
552,1,9,177,1,6,78
553,8,168,2421,5,72,1257
554,13,192,2259,8,88,1209
555,7,57,700,5,39,354
556,17,280,4577,9,126,2001
557,1,18,298,1,10,136
558,7,92,900,6,43,507
559,1,97,915,1,13,347
560,5,43,436,3,18,220
561,7,23,136,2,14,66
562,2,14,174,2,8,64
563,7,132,1540,3,37,558
564,2,229,2060,2,28,1122
565,13,74,686,4,42,319
566,4,151,2058,4,56,1100
567,3,22,207,2,11,100
568,1,4,26,1,3,14
569,1,40,546,1,12,205
570,6,57,639,4,31,334
571,2,15,120,2,9,73
572,5,99,1509,4,45,745
573,7,112,1929,5,50,747
574,1,11,69,1,6,44
575,20,203,3142,7,108,1428
576,8,89,1746,5,58,653
577,5,65,939,4,34,460
578,19,186,2165,8,109,1165
579,4,62,779,4,31,333
580,13,272,3620,9,106,1815
581,2,16,291,1,11,119
582,2,158,1450,2,23,591
583,1,10,70,1,4,35
584,35,313,5189,10,179,2201
585,3,29,573,3,18,192
586,5,38,433,4,20,180
587,6,31,344,4,26,158
588,8,259,3373,7,81,1702
589,3,62,885,3,28,435
590,14,165,3506,6,96,1366
591,2,100,925,2,16,356
592,12,140,1642,5,63,785
593,7,163,2012,6,61,979
594,6,286,2715,5,54,1476
595,5,64,921,3,32,426
596,1,6,70,1,4,36
597,3,8,125,2,7,34
598,2,101,927,2,16,357
599,3,84,1340,3,33,564
600,6,86,1031,5,38,458
601,10,152,2416,8,89,1216
602,4,134,1486,3,33,764
603,2,16,472,2,11,121
604,19,240,3133,7,110,1426
605,21,437,5909,11,184,3042
606,1,51,717,1,13,353
607,1,24,278,1,8,96
608,1,14,145,1,7,72
609,7,210,3967,7,82,1575
610,6,87,835,3,30,416
611,4,45,414,4,23,226
612,2,4,8,1,2,4
613,11,148,2352,5,64,985
614,5,75,1140,4,36,496
615,2,151,1547,2,29,890
616,4,29,266,3,18,163
617,16,261,3928,8,120,1804
618,7,194,2659,6,69,1317
619,5,72,981,3,33,505
620,2,19,108,2,10,77
621,17,326,3747,10,125,1851
622,3,56,966,3,30,445
623,4,25,260,3,17,149
624,6,123,2498,5,52,913
625,3,67,864,2,22,441
626,1,4,71,1,3,25
627,15,175,3535,8,100,1315
628,6,95,1308,5,47,647
629,2,10,110,2,8,59
630,3,7,18,1,3,8
631,78,606,12407,12,307,3958
632,1,79,685,1,13,320
633,1,15,198,1,9,99
634,14,183,2288,8,90,1147
635,8,76,828,5,41,401
636,6,72,653,4,33,368
637,1,2,4,1,2,4
638,1,2,4,1,2,4
639,3,187,2284,3,37,1151
640,4,189,2062,4,40,924
641,11,117,1529,6,60,740
642,15,144,2241,7,93,1105
643,8,139,1964,6,64,920
644,6,22,178,3,16,97
645,3,14,64,2,10,47
646,16,239,4182,9,127,1844
647,4,86,1157,4,35,583
648,2,11,170,2,7,57
649,12,424,5127,9,114,2458
650,5,57,1232,4,37,498
651,1,21,312,1,12,173
652,1,26,227,1,8,119
653,9,84,945,5,49,511
654,1,10,94,1,6,55
655,4,29,299,3,16,137
656,5,385,3630,5,58,1912
657,5,25,279,3,17,132
658,2,63,540,1,11,247
659,5,53,451,3,25,231
660,3,129,1029,2,23,480
661,4,11,39,2,7,23
662,2,12,94,2,6,39
663,7,60,511,4,29,260
664,1,79,685,1,13,320
665,2,13,267,2,10,97
666,4,131,1632,3,38,839
667,2,4,8,1,2,4
668,11,65,769,5,49,373
669,3,37,273,3,18,183
670,1,130,1235,1,17,717
671,5,116,1098,5,34,512
672,2,39,386,2,15,187
673,6,69,960,4,41,526
674,4,195,2107,3,40,1177
675,3,7,18,1,3,8
676,12,262,3284,7,83,1316
677,4,44,566,4,27,333
678,2,53,360,2,12,172
679,5,21,342,3,16,112
680,5,296,3223,5,65,1789
681,3,21,244,3,14,109
682,4,66,590,3,22,265
683,14,201,3186,7,98,1499
684,2,31,323,2,12,124
685,2,57,655,2,17,383
686,2,16,195,2,9,80
687,5,114,1457,4,43,698
688,2,4,8,1,2,4
689,6,56,695,5,32,310
690,6,57,715,5,32,333
691,9,102,1531,6,56,705
692,2,149,1904,2,31,912
693,1,4,30,1,3,18
694,3,26,291,2,15,167
695,14,223,3824,7,110,1714
696,16,103,1070,6,58,530
697,12,110,1249,7,67,669
698,3,9,26,2,5,15
699,2,27,233,2,14,149
700,9,107,2153,7,75,899
701,1,17,276,1,9,115
702,4,107,1334,3,32,594
703,14,259,3887,10,130,1937
704,9,135,1787,6,66,917
705,18,355,5093,8,124,2330
706,12,147,1672,6,66,862
707,6,74,691,5,38,374
708,2,57,457,2,14,208
709,6,19,115,2,11,54
710,1,40,546,1,12,205
711,3,13,90,2,8,52
712,3,107,982,3,20,392
713,3,21,261,2,13,119
714,5,87,1386,5,34,499
715,6,251,2496,5,46,1259
716,2,40,607,2,22,308
717,6,45,1112,4,33,348
718,2,41,458,2,16,250
719,2,47,611,2,18,302
720,24,364,7622,11,200,2869
721,5,36,707,3,25,237
722,3,16,202,3,12,89
723,13,163,3576,8,100,1324
724,9,163,1888,8,78,1064
725,3,140,1371,3,31,634
726,9,137,2682,5,76,1106
727,3,53,629,3,23,338
728,5,200,2049,5,48,1151
729,3,20,226,2,14,114
730,5,33,355,3,20,166
731,6,44,269,4,22,156
732,3,30,361,3,18,164
733,7,48,698,3,33,317
734,15,146,3400,6,84,1165
735,1,16,162,1,7,91
736,4,18,190,3,13,84
737,7,142,1725,5,49,764
738,2,19,256,2,14,141
739,10,54,652,4,38,297
740,2,19,117,2,10,75
741,4,26,243,2,16,150
742,2,23,346,2,13,169
743,3,161,2102,3,41,1063
744,1,3,66,1,2,13
745,11,228,3534,9,114,1827
746,8,151,2509,6,68,1077
747,4,40,800,3,25,279
748,2,135,1280,2,21,746
749,4,114,1310,4,39,661
750,1,17,139,1,6,69
751,10,322,3507,6,77,1674
752,3,21,431,2,15,155
753,3,71,784,2,15,348
754,3,13,78,2,9,52
755,10,94,1293,5,53,646
756,7,83,727,5,41,414
757,4,81,1423,4,44,666
758,6,15,79,1,10,39
759,4,29,475,4,19,162
760,5,28,224,3,19,140
761,1,3,7,1,2,5
762,2,4,10,1,3,7
763,2,16,242,2,12,121
764,6,91,1336,5,52,722
765,3,92,1264,3,32,602
766,2,104,980,2,18,383
767,2,31,259,2,12,142
768,2,94,976,2,20,427
769,4,29,678,4,23,225
770,3,7,18,1,3,8
771,5,36,803,4,28,278
772,15,632,7944,13,182,4280
773,2,23,264,2,12,117
774,8,227,2535,7,72,1312
775,5,128,1329,4,37,548
776,3,104,1203,3,27,574
777,14,100,1754,5,64,687
778,3,81,686,3,20,338
779,2,24,225,2,14,146
780,7,90,1146,4,38,510
781,1,8,98,1,5,43
782,5,81,1136,5,42,527
783,5,134,1563,5,40,776
784,15,175,3758,7,104,1444
785,2,112,1109,2,21,439
786,1,6,57,1,5,36
787,5,51,733,4,31,374
788,2,4,8,1,2,4
789,25,402,6005,12,195,2945
790,6,63,803,5,38,416
791,23,355,5620,12,174,2566
792,1,40,546,1,12,205
793,3,56,618,3,22,323
794,2,4,10,1,3,7
795,1,3,7,1,2,5
796,24,400,5548,13,184,2759
797,2,87,879,2,20,357
798,13,62,590,4,36,259
799,5,105,1384,4,40,630
800,1,4,101,1,2,22
801,1,97,915,1,13,347
802,4,109,1525,4,37,673
803,2,86,1288,2,27,576
804,3,36,598,3,24,302
805,15,328,6820,11,156,2660
806,7,146,1563,4,36,591
807,1,9,150,1,7,87
808,8,141,3684,6,80,1247
809,2,4,8,1,2,4
810,10,135,1635,5,51,703
811,1,11,146,1,6,57
812,3,28,384,3,20,195
813,11,203,4619,7,105,1748
814,11,116,1650,8,76,797
815,7,100,1085,6,50,623
816,1,4,12,1,3,10
817,17,485,5851,12,158,3090
818,3,66,737,3,22,306
819,3,23,120,2,11,67
820,9,29,206,3,18,95
821,15,214,3621,8,106,1581
822,6,173,2161,5,57,1075
823,4,47,438,3,20,249
824,16,390,4938,10,136,2559
825,1,97,915,1,13,347
826,12,108,1375,7,73,770
827,1,13,121,1,8,81
828,3,19,274,2,11,87
829,2,8,68,2,6,35
830,4,148,1756,4,43,772
831,4,28,386,3,18,184
832,3,91,746,3,21,364
833,6,87,1129,5,41,550
834,17,245,4411,11,144,1939
835,4,35,364,3,23,215
836,1,47,333,1,8,152
837,2,43,618,2,15,226
838,8,159,2636,6,60,940
839,7,189,2468,6,64,1071
840,5,162,2378,4,53,1178
841,5,68,724,3,30,373
842,2,12,100,2,8,56
843,3,78,876,3,23,420
844,3,19,217,3,14,102
845,4,23,293,3,19,142
846,6,156,1479,5,40,733
847,1,26,346,1,9,135
848,5,32,190,4,19,119
849,4,46,660,4,27,319
850,6,60,860,4,33,387
851,1,130,1235,1,17,717
852,14,214,3058,9,104,1469
853,5,15,53,2,8,28
854,1,6,21,1,3,11
855,3,57,717,3,23,309
856,11,104,1383,6,63,659
857,1,79,685,1,13,320
858,2,26,595,2,15,192
859,4,124,1763,4,40,724
860,6,142,2102,5,54,937
861,6,28,263,3,20,156
862,7,110,1373,6,58,760
863,2,34,438,2,16,231
864,1,93,1118,1,18,576
865,1,26,534,1,14,232
866,7,37,452,4,24,173
867,2,105,960,2,18,376
868,7,46,815,4,33,328
869,10,149,1540,6,64,786
870,4,98,885,3,25,418
871,1,26,227,1,8,119
872,15,184,2240,5,66,1010
873,3,46,646,3,23,278
874,1,3,7,1,2,5
875,6,85,1594,5,44,585
876,2,91,783,2,20,380
877,3,13,65,2,8,43
878,6,52,646,4,36,335
879,5,62,699,5,35,396
880,13,416,4704,9,119,2508
881,7,44,413,4,27,222
882,2,10,57,1,6,35
883,7,208,2367,5,53,1205
884,1,8,216,1,6,59
885,4,50,560,3,24,287
886,2,26,244,2,16,156
887,4,64,680,3,26,344
888,17,188,3382,7,115,1416
889,27,783,10033,15,240,4911
890,5,120,1476,5,51,802
891,4,31,375,3,20,198
892,7,80,1127,5,42,514
893,19,479,6116,9,151,2861
894,7,123,1717,6,50,728
895,3,50,668,3,26,323
896,1,61,535,1,10,244
897,3,254,2291,3,37,1135
898,8,149,1556,5,48,681
899,2,8,51,1,5,31
900,1,3,11,1,2,7
901,3,138,1293,2,23,755
902,5,46,690,4,29,298
903,1,8,50,1,4,27
904,7,42,442,3,23,195
905,2,146,1158,2,19,557
906,5,79,1431,4,37,614
907,20,418,5954,12,174,2923
908,6,46,536,5,33,280
909,7,83,847,5,39,462
910,7,342,4329,7,93,2295
911,11,83,1129,6,56,525
912,1,25,425,1,14,198
913,3,28,417,2,14,174
914,1,20,206,1,9,118
915,6,33,275,4,25,168
916,10,95,1103,5,48,602
917,4,51,1001,4,30,365
918,6,199,2651,6,69,1252
919,1,47,333,1,8,152
920,3,88,1200,3,28,539
921,1,10,39,1,4,22
922,7,123,1589,5,49,730
923,1,10,39,1,4,22
924,3,76,1418,3,31,565
925,1,5,43,1,4,26
926,4,38,429,3,22,231
927,2,60,747,2,22,364
928,1,28,258,1,8,101
929,27,230,2785,7,93,1179
930,12,206,3398,7,97,1445
931,2,4,8,1,2,4
932,3,27,266,3,14,124
933,7,110,2012,5,49,825
934,7,93,1640,6,59,779
935,7,188,1995,7,66,1094
936,1,13,237,1,7,90
937,12,157,2412,7,98,1245
938,8,100,1220,6,51,618
939,2,5,15,1,4,11
940,1,3,8,1,2,6
941,2,32,405,2,15,222
942,2,123,1057,2,20,545
943,4,123,2007,4,45,797
944,5,26,292,2,13,100
945,6,37,247,4,25,167
