Node,WiD1,WiD2,WiD3,WiH1,WiH2,WiH3
238,21,326,6920,9,171,2979
239,12,218,4775,9,114,2088
240,31,607,12845,11,261,5570
241,23,256,5530,9,165,2415
242,9,216,4441,7,89,1921
243,12,180,3555,7,98,1623
244,16,354,7325,8,144,3200
245,19,283,5688,9,152,2542
246,12,308,5988,9,125,2758
247,17,461,9570,9,172,4222
248,10,224,4578,6,97,2007
249,18,411,9238,11,176,3907
250,13,317,7024,8,135,3013
251,16,286,5873,8,142,2642
252,7,192,3567,7,79,1683
253,17,326,6740,8,152,2995
254,8,466,8962,7,117,4033
255,17,394,7432,10,164,3453
256,14,255,5349,9,125,2402
257,19,322,5516,10,164,2769
258,11,145,3453,6,89,1420
259,16,414,9014,9,167,3858
260,10,248,4997,8,101,2242
261,13,303,6408,8,133,2793
262,17,351,7890,8,153,3278
263,9,240,4947,6,97,2177
264,13,208,4461,7,114,1960
265,11,278,5734,8,110,2553
266,16,337,6381,9,143,2925
267,12,300,5938,8,122,2672
268,19,389,8128,8,158,3491
269,10,310,6093,8,118,2782
270,14,374,7286,9,139,3328
271,10,231,5325,8,103,2191
272,14,277,5426,9,131,2440
273,9,147,3383,7,84,1424
274,23,434,9923,9,203,4121
275,20,329,6883,9,159,2974
276,25,470,9262,9,196,4142
277,16,346,7387,8,152,3201
278,20,264,5428,8,152,2401
279,21,385,8864,8,177,3638
280,16,193,3830,7,118,1723
281,7,167,3542,6,72,1512
282,17,293,6254,9,148,2760
283,10,189,4344,6,91,1783
284,15,229,5170,8,130,2178
285,12,357,7573,7,129,3223
286,10,354,7481,7,113,3201
287,6,321,6040,6,84,2742
288,16,451,8711,8,156,3948
289,9,262,5557,6,103,2417
290,13,298,5980,7,119,2651
291,9,280,5647,8,101,2524
292,10,212,4620,7,96,1990
293,13,209,4299,8,110,1891
294,16,292,5605,9,138,2568
295,12,227,4631,6,111,2060
296,11,411,8274,7,126,3641
297,10,183,3708,7,90,1663
298,18,346,7047,9,159,3142
299,20,319,6453,9,164,2918
300,16,249,4556,9,132,2178
301,15,308,6492,9,144,2848
302,13,276,5129,9,121,2405
303,8,239,4785,7,90,2128
304,8,309,6830,7,106,2880
305,12,312,6089,7,121,2760
306,10,245,4620,8,100,2138
307,11,213,4027,7,103,1898
308,14,264,5392,8,123,2398
309,14,307,6109,8,139,2767
310,10,157,3316,7,87,1475
311,5,186,3917,5,69,1710
312,8,139,2646,6,72,1255
313,17,299,5503,8,141,2568
314,16,256,5725,8,135,2402
315,10,201,3962,6,94,1781
316,11,208,4619,7,103,1966
317,14,163,3277,8,105,1488
318,7,226,5367,6,88,2183
319,10,455,8977,7,124,4003
320,18,222,4637,8,141,2077
321,13,244,4609,8,110,2156
322,5,77,1544,5,48,724
323,13,226,4381,8,110,1990
324,8,223,4196,6,89,1914
325,9,272,6128,6,105,2578
326,9,168,3078,6,85,1474
327,6,321,6797,5,94,2948
328,7,252,5640,6,89,2376
329,13,296,5306,7,119,2497
330,8,218,4535,7,89,1978
331,5,160,3211,5,60,1445
332,12,280,5671,8,118,2526
333,10,149,2879,7,88,1373
334,13,259,5901,8,127,2489
335,19,285,6141,8,153,2668
336,19,295,6516,9,150,2730
337,17,257,4988,8,135,2285
338,8,301,6197,7,99,2682
339,9,296,5714,6,96,2517
340,15,244,5263,8,128,2277
341,13,329,7443,8,134,3103
342,19,295,5598,9,152,2579
343,8,172,3604,6,83,1632
344,9,172,3501,7,86,1567
345,14,308,6589,8,137,2839
346,10,147,3032,6,80,1325
347,16,348,7393,7,147,3170
348,5,272,5365,5,70,2351
349,10,215,4173,7,92,1914
350,14,312,6399,8,135,2856
351,7,114,2278,6,62,1022
352,12,175,3588,7,99,1605
353,12,168,3554,7,104,1603
354,12,243,4932,8,112,2186
355,15,292,4961,9,124,2409
356,9,358,7190,8,109,3184
357,8,171,3459,7,78,1524
358,10,172,3812,6,88,1625
359,13,266,5500,8,117,2397
360,14,219,4930,8,124,2083
361,8,408,8067,7,110,3581
362,12,217,4187,8,108,1921
363,15,253,5370,9,134,2354
364,6,234,5776,5,86,2286
365,9,231,4527,7,91,2006
366,18,367,7805,9,162,3404
367,10,170,3488,7,90,1553
368,17,398,8710,9,164,3676
369,12,161,3522,8,104,1535
370,11,222,4527,7,103,1975
371,13,453,8709,9,145,3998
372,7,108,1968,6,60,944
373,16,224,5052,9,136,2176
374,10,239,4859,7,100,2150
375,9,212,4388,7,89,1937
376,16,255,4946,8,130,2269
377,17,490,10399,8,172,4498
378,11,362,7105,8,116,3145
379,9,193,4032,7,88,1785
380,9,266,5335,7,100,2385
381,12,235,4473,8,108,2029
382,13,189,4195,8,109,1786
383,10,202,3848,7,94,1812
384,9,275,5346,7,103,2438
385,8,217,4100,8,93,1903
386,8,291,5666,7,101,2571
387,6,94,1971,5,53,885
388,6,229,4655,6,79,2013
389,10,354,6741,7,105,3038
390,15,318,7084,7,131,2898
391,13,216,4691,6,106,1956
392,8,170,3303,6,79,1521
393,15,271,5103,7,122,2320
394,10,178,4422,7,94,1773
395,14,192,3558,8,112,1699
396,18,273,5661,8,149,2524
397,16,289,5843,8,134,2612
398,10,176,3305,7,89,1534
399,7,119,2653,6,64,1133
400,12,472,9415,8,143,4180
401,20,291,5798,9,155,2626
402,20,269,6246,8,155,2567
403,10,234,4498,6,96,2072
404,11,331,6681,8,122,2970
405,20,339,6791,9,164,3038
406,17,386,7779,9,160,3465
407,11,143,3262,7,88,1373
408,11,208,4016,7,103,1853
409,6,114,2491,6,56,1040
410,8,179,3599,6,80,1615
411,8,210,4532,6,84,1946
412,15,195,4456,8,114,1818
413,8,204,3701,7,77,1717
414,9,323,6220,7,100,2817
415,11,257,5368,7,110,2396
416,19,251,5108,9,144,2309
417,7,152,3255,6,73,1419
418,15,201,4518,7,113,1871
419,12,212,4448,7,103,1965
420,11,225,4561,8,107,2068
421,13,175,3150,6,95,1477
422,9,276,5416,7,103,2431
423,14,288,5539,9,128,2564
424,11,207,4192,8,103,1915
425,14,416,8315,8,151,3697
426,13,351,7394,7,135,3217
427,11,284,6327,8,121,2714
428,11,234,4425,8,102,2060
429,9,276,5317,6,100,2428
430,13,156,3661,7,96,1502
431,10,169,3664,7,92,1563
432,10,259,5150,8,100,2275
433,17,358,8012,8,156,3384
434,8,247,5525,7,97,2320
435,22,271,5060,9,162,2409
436,17,240,4961,8,129,2146
437,11,477,9148,7,132,4098
438,15,261,5220,7,121,2322
439,11,423,8790,7,133,3807
440,8,272,5694,6,96,2464
441,13,267,5401,8,117,2415
442,15,324,7462,9,143,3144
443,9,262,5055,7,100,2302
444,10,172,3855,7,94,1611
445,22,281,5696,8,161,2548
446,17,385,7899,9,161,3498
447,10,153,3089,6,81,1362
448,7,261,5701,6,88,2406
449,15,290,6135,9,134,2635
450,12,162,3202,7,92,1446
451,5,166,3605,5,62,1528
452,6,236,5134,6,83,2197
453,8,288,6084,6,98,2669
454,12,160,3052,7,93,1388
455,8,204,4441,6,83,1848
456,11,324,6360,7,109,2823
457,8,235,5559,6,88,2217
458,6,132,2593,6,60,1186
459,14,251,5085,8,118,2257
460,16,323,6833,8,141,2983
461,10,210,4996,7,99,2027
462,11,278,6373,6,113,2617
463,12,237,5544,7,115,2294
464,14,251,4776,8,125,2232
465,8,254,5366,8,96,2309
466,17,258,5403,8,131,2339
467,7,99,1684,6,58,838
468,6,208,3774,6,71,1764
469,11,374,7175,7,120,3256
470,13,354,7106,6,124,3172
471,8,138,2927,6,69,1263
472,13,176,3887,8,109,1669
473,9,218,3924,7,88,1822
474,7,128,2102,6,65,1070
475,12,205,4065,6,101,1855
476,7,212,3736,6,75,1774
477,13,189,3883,7,104,1725
478,7,191,3874,6,82,1744
479,9,159,3466,6,82,1465
480,9,189,3696,6,82,1666
481,17,234,4484,8,132,2071
482,6,108,2066,5,52,928
483,7,179,3065,7,70,1494
484,9,344,6401,6,100,2941
485,12,231,5168,7,112,2218
486,14,203,4164,6,107,1806
487,8,204,4269,6,82,1871
488,14,156,3572,7,104,1498
489,8,187,3599,6,80,1657
490,11,191,4083,8,99,1816
491,23,271,5187,9,161,2378
492,7,231,4497,6,79,2017
493,9,193,4447,7,93,1860
494,14,176,2880,7,104,1462
495,9,215,4390,7,94,1989
496,12,156,3548,8,98,1539
497,9,201,3850,8,91,1788
498,11,223,4540,7,101,2017
499,5,162,3586,5,59,1517
500,8,171,3533,7,79,1567
501,8,164,3352,6,75,1490
502,6,227,4301,6,80,2012
503,10,209,3959,7,92,1845
504,14,196,3882,6,108,1736
505,7,179,3824,6,74,1631
506,6,306,5923,5,88,2677
507,7,155,2925,7,76,1368
508,8,380,8251,6,116,3536
509,7,88,2021,6,57,849
510,13,285,5732,7,119,2558
511,8,313,7000,8,105,2915
512,14,454,9164,7,145,4045
513,6,186,3647,6,72,1621
514,9,178,3593,7,85,1622
515,11,152,2659,7,86,1305
516,13,181,3644,7,102,1641
517,7,180,4338,6,80,1780
518,10,170,3123,7,88,1507
519,10,237,4430,7,100,2060
520,12,167,3097,7,97,1479
521,18,268,4739,8,135,2219
522,14,185,3610,8,106,1653
523,10,215,4489,7,97,1982
524,11,215,5192,7,108,2117
525,8,184,4106,7,86,1729
526,11,199,3858,7,90,1731
527,8,184,4179,7,89,1763
528,12,266,5661,8,114,2449
529,7,295,6473,5,98,2750
530,14,299,5738,8,123,2597
531,9,240,4837,6,92,2154
532,8,123,2331,6,68,1108
533,22,348,6461,8,175,3008
534,6,165,3720,6,67,1552
535,9,211,3897,6,85,1815
536,6,228,4666,6,81,2059
537,8,152,3001,7,74,1333
538,13,230,5107,8,111,2175
539,8,129,2772,6,73,1202
540,10,162,3967,7,89,1630
541,8,213,4701,5,83,1965
542,11,272,5274,7,108,2394
543,11,177,3642,7,92,1619
544,14,232,4754,8,121,2107
545,10,118,2630,6,76,1099
546,12,225,4099,7,99,1909
547,8,223,4884,6,87,2093
548,5,122,2854,5,58,1192
549,6,82,1867,5,50,789
550,9,190,3544,6,88,1695
551,11,158,3127,7,88,1434
552,9,184,3652,6,85,1656
553,9,205,4008,6,86,1846
554,9,142,3254,7,76,1380
555,14,263,5590,7,116,2356
556,11,188,3585,6,87,1624
557,9,227,5306,7,98,2201
558,8,126,2408,6,69,1124
559,9,208,4173,6,90,1871
560,16,201,3953,8,114,1775
561,9,188,3850,6,87,1727
562,9,147,3063,6,78,1352
563,13,142,2992,7,93,1320
564,8,164,3325,6,75,1483
565,9,233,4810,7,96,2117
566,8,297,5650,6,90,2578
567,6,340,6616,6,86,2944
568,10,141,2595,7,80,1248
569,11,172,3213,7,96,1558
570,5,351,6562,5,84,2957
571,8,117,2400,7,70,1083
572,7,138,2826,6,68,1261
573,7,146,2530,6,64,1226
574,6,249,4697,5,83,2153
575,8,174,3453,6,81,1554
576,12,231,4306,6,100,2004
577,8,86,1618,7,60,789
578,9,131,2407,6,70,1116
579,6,166,3306,6,72,1490
580,12,189,3612,8,100,1683
581,8,187,3845,6,82,1736
582,9,190,3509,6,82,1646
583,5,93,2084,5,46,883
584,10,156,3105,7,85,1416
585,9,120,2421,7,73,1083
586,9,304,6140,6,95,2681
587,14,154,2978,7,96,1344
588,6,199,4325,6,73,1805
589,8,245,5190,6,102,2281
590,9,244,5163,6,101,2268
591,6,168,3351,5,66,1493
592,10,235,4534,7,98,2048
593,11,213,4045,7,99,1872
594,12,208,3805,7,104,1824
595,7,199,3611,7,76,1691
596,8,160,2733,7,72,1335
597,14,201,4553,7,116,1898
598,10,194,4029,8,95,1754
599,7,132,3086,6,69,1271
600,8,196,4143,6,81,1778
601,10,176,3427,7,86,1558
602,9,127,2388,7,72,1118
603,10,294,5536,8,97,2533
604,6,175,4343,6,71,1701
605,10,163,3192,6,84,1452
606,10,265,5415,8,102,2379
607,8,202,4418,6,85,1907
608,7,177,3416,7,73,1579
609,8,298,5499,6,86,2526
610,9,182,3933,7,89,1733
611,7,142,2623,6,66,1239
612,6,96,1835,6,52,850
613,7,297,5481,6,81,2507
614,10,353,6817,7,117,3129
615,8,127,2879,8,72,1213
616,12,172,3888,8,97,1604
617,7,315,5956,6,93,2695
618,7,253,4976,6,83,2210
619,11,240,4731,7,103,2132
620,5,296,6585,5,88,2767
621,9,145,3152,6,78,1356
622,5,218,4746,5,74,1995
623,11,143,3011,7,86,1332
624,11,292,5613,8,113,2569
625,8,165,3850,7,82,1603
626,9,154,3149,6,78,1389
627,7,270,5071,5,75,2295
628,6,144,3008,6,64,1306
629,12,234,4649,7,106,2077
630,8,170,3459,7,80,1514
631,11,308,7046,6,119,2909
632,5,282,7221,5,93,2825
633,11,143,2818,7,88,1310
634,5,141,2859,5,62,1286
635,8,241,5030,7,86,2146
636,10,376,7915,7,125,3426
637,7,344,7816,6,108,3277
638,13,325,7161,7,133,3041
639,9,120,2499,6,72,1094
640,8,192,3663,5,79,1681
641,9,164,3354,7,82,1472
642,14,185,3831,7,108,1680
643,16,293,5907,8,136,2630
644,7,194,4640,7,81,1905
645,14,333,7242,8,142,3125
646,10,152,2808,6,78,1300
647,8,205,4808,6,87,1968
648,11,240,4883,8,104,2183
649,6,310,6081,6,83,2694
650,6,180,4095,5,71,1685
651,8,199,4193,6,83,1843
652,7,159,3131,7,70,1408
653,8,134,2884,7,69,1221
654,7,140,2702,7,67,1218
655,6,243,4495,6,79,2057
656,8,160,3239,6,79,1446
657,6,185,4440,5,77,1811
658,7,382,6962,6,97,3209
659,11,207,4720,6,100,1975
660,12,222,3944,8,107,1914
661,6,158,3545,5,62,1480
662,7,140,3073,6,64,1285
663,10,269,4987,6,101,2306
664,11,274,5875,7,114,2551
665,8,172,3535,5,71,1546
666,6,400,8056,6,101,3578
667,6,218,4516,6,76,1973
668,6,133,2804,6,64,1236
669,6,128,2440,5,61,1139
670,6,88,1927,6,53,841
671,8,155,3175,6,73,1416
672,7,223,4946,6,84,2094
673,12,192,4139,7,101,1819
674,11,109,2291,7,78,996
675,7,156,3167,6,76,1447
676,10,184,3567,6,84,1596
677,7,298,6613,6,102,2805
678,10,260,5295,6,103,2330
679,11,185,3605,7,96,1652
680,9,165,3274,6,78,1459
681,9,167,3571,6,84,1562
682,7,100,2087,6,60,933
683,12,322,6546,7,112,2863
684,6,344,7159,6,98,3103
685,5,81,1765,5,43,764
686,6,140,2879,5,57,1215
687,11,307,5664,7,113,2636
688,16,233,4308,6,118,2006
689,12,338,6377,7,117,2942
690,7,147,2927,6,71,1343
691,6,129,2317,5,58,1094
692,7,183,4354,6,79,1766
693,18,224,4250,8,127,1970
694,8,166,2970,6,70,1391
695,8,172,3176,6,75,1475
696,7,204,4624,6,79,1926
697,10,185,3777,7,87,1642
698,8,178,3200,7,74,1512
699,7,164,3492,6,73,1513
700,7,183,3897,5,78,1692
701,8,151,3346,5,72,1402
702,6,448,8699,5,103,3869
703,9,264,5113,8,94,2296
704,16,303,7007,7,140,2902
705,9,115,2168,6,67,1012
706,8,176,3694,6,76,1594
707,11,204,3571,7,96,1732
708,11,195,4355,7,97,1832
709,9,211,4560,6,89,1925
710,6,110,2588,6,59,1049
711,8,295,5637,6,86,2534
712,8,110,2709,6,67,1123
713,5,259,5415,5,79,2327
714,8,127,2597,6,68,1133
715,6,166,3279,6,65,1493
716,6,135,3212,5,63,1316
717,10,168,3896,6,88,1617
718,7,149,2769,6,65,1298
719,8,276,5167,6,83,2367
720,9,141,2380,6,76,1177
721,5,290,5578,5,73,2506
722,9,151,3487,8,81,1430
723,7,141,2931,6,72,1324
724,9,132,2456,6,71,1131
725,5,164,3017,5,62,1421
726,6,260,5368,5,83,2354
727,5,184,3802,5,64,1646
728,15,299,6218,7,126,2695
729,9,236,4688,6,98,2145
730,12,214,4788,6,109,2059
731,9,208,4180,7,89,1843
732,8,151,2701,7,79,1345
733,13,423,8163,8,133,3708
734,7,194,4110,5,80,1800
735,5,108,1892,5,48,932
736,7,226,4834,6,84,2059
737,6,212,3980,5,73,1798
738,5,72,1203,5,46,631
739,9,185,4133,7,81,1733
740,12,164,3507,7,94,1528
741,7,157,3282,6,73,1417
742,7,197,3837,7,80,1747
743,6,116,2090,6,58,994
744,7,109,1864,6,58,915
745,6,170,3515,5,63,1519
746,8,168,3686,6,78,1587
747,10,105,2267,7,76,998
748,11,151,2801,7,84,1314
749,17,152,2899,8,109,1362
750,12,155,3298,6,92,1408
751,10,180,3424,8,86,1573
752,9,145,3171,6,78,1358
753,13,240,4796,8,114,2158
754,10,310,6000,7,104,2719
755,8,216,4250,6,84,1909
756,6,193,4055,5,73,1781
757,6,137,2406,6,56,1132
758,6,386,7811,6,100,3410
759,11,461,8997,6,131,4010
760,9,266,5143,6,97,2345
761,6,136,2453,6,62,1148
762,6,176,3536,6,68,1593
763,5,148,2716,5,58,1289
764,8,174,3683,6,83,1613
765,5,142,3378,5,60,1363
766,6,76,1608,5,48,698
767,10,139,2717,7,79,1259
768,9,169,3461,7,80,1489
769,7,129,2794,6,65,1215
770,10,201,4124,7,89,1797
771,7,102,2026,5,58,934
772,9,180,4119,6,86,1707
773,9,391,7789,7,109,3442
774,10,169,3193,7,83,1452
775,10,139,2583,8,84,1233
776,9,283,5487,6,99,2488
777,10,323,6040,7,104,2790
778,7,118,2159,7,65,1071
779,8,100,2065,6,61,918
780,7,90,1831,6,54,809
781,8,257,5126,7,91,2276
782,5,139,2482,5,57,1193
783,6,220,4034,6,77,1890
784,11,251,4934,6,102,2207
785,9,259,5594,7,100,2357
786,6,139,2465,6,62,1199
787,11,167,3062,7,89,1442
788,6,175,3412,6,68,1528
789,9,201,3818,6,83,1727
790,8,198,3713,6,77,1704
791,8,142,2877,6,75,1307
792,8,143,3091,6,73,1329
793,10,146,3028,6,85,1348
794,8,260,5169,7,85,2301
795,14,326,6525,7,124,2929
796,8,141,2678,6,76,1260
797,8,161,3200,6,73,1450
798,7,156,3610,5,73,1486
799,11,153,2799,7,90,1359
800,8,172,3496,6,74,1536
801,9,328,6220,7,99,2832
802,10,143,2811,6,84,1299
803,10,151,3068,6,83,1375
804,10,153,2796,7,85,1345
805,10,168,3462,6,84,1523
806,9,140,2762,6,76,1234
807,6,193,4590,6,75,1852
808,5,75,1302,5,39,615
809,9,128,2521,6,76,1183
810,7,180,3439,5,70,1564
811,9,315,6770,5,101,2878
812,5,121,2237,5,52,1047
813,9,172,3404,6,83,1542
814,9,126,2097,7,69,1044
815,9,298,6103,7,95,2614
816,7,118,2290,6,62,1062
817,6,165,3388,5,65,1497
818,7,140,2567,5,63,1199
819,8,83,1599,6,60,753
820,8,128,2581,6,68,1153
821,9,331,6624,7,104,2931
822,8,194,3579,7,84,1730
823,7,120,2189,6,58,1019
824,6,143,2795,5,59,1262
825,7,112,1935,6,58,952
826,6,184,3109,5,63,1512
827,7,123,2479,6,63,1092
828,8,198,4526,6,87,1905
829,7,123,2652,6,64,1154
830,6,272,5866,6,88,2474
831,11,181,3406,6,91,1589
832,5,99,1726,5,47,812
833,5,165,3671,5,63,1553
834,6,157,3320,5,60,1440
835,9,178,3489,6,80,1553
836,8,146,2700,6,71,1259
837,8,281,5379,6,91,2411
838,5,120,2334,5,51,1013
839,7,106,1914,6,62,923
840,8,113,2020,6,66,984
841,9,288,5832,6,100,2577
842,12,226,5163,7,112,2176
843,5,139,3041,5,58,1301
844,13,128,2317,7,91,1117
845,8,112,2460,5,63,1027
846,6,147,3579,5,64,1420
847,7,117,2455,5,63,1062
848,6,99,2228,5,52,952
849,9,211,4055,6,87,1817
850,7,118,2195,6,64,1065
851,11,267,5974,7,110,2524
852,6,119,2830,6,62,1145
853,9,276,6081,7,105,2604
854,6,114,2462,5,55,1059
855,9,205,4256,7,92,1866
856,5,238,4702,5,70,2083
857,9,297,5367,6,89,2498
858,7,182,4316,6,80,1781
859,7,99,2110,6,59,926
860,7,143,2681,6,68,1225
861,5,108,2378,5,50,1000
862,6,101,2219,6,56,943
863,6,150,2841,6,63,1322
864,6,183,3718,6,70,1609
865,10,130,2568,7,79,1175
866,8,154,3105,6,75,1380
867,8,156,2666,7,72,1302
868,8,131,2328,6,70,1158
869,6,170,3538,5,63,1527
870,7,109,2367,6,63,991
