Node,WiD1,WiD2,WiD3,WiH1,WiH2,WiH3
250,2,24,662,2,16,267
251,4,30,416,4,20,189
252,16,929,28552,15,395,15210
253,9,98,2431,4,60,1187
254,2,16,195,2,10,104
255,7,383,10947,6,121,5725
256,1,16,188,1,8,88
257,16,507,10945,12,231,6028
258,2,10,105,2,8,58
259,5,114,3004,4,62,1485
260,17,727,18572,13,271,8434
261,1,77,1635,1,23,835
262,1,5,26,1,3,15
263,1,5,73,1,4,28
264,2,115,2618,2,39,1294
265,1,7,76,1,4,42
266,10,208,4792,6,98,2477
267,2,13,185,2,9,93
268,4,29,409,3,20,234
269,1,13,250,1,9,135
270,1,5,89,1,3,32
271,17,472,16061,10,239,8308
272,4,31,454,3,22,286
273,3,94,2180,3,38,997
274,1,4,55,1,3,33
275,4,50,552,3,24,305
276,1,114,1026,1,14,435
277,5,40,670,4,25,295
278,2,16,491,2,14,193
279,2,135,4262,2,47,2324
280,7,75,1440,5,51,819
281,2,182,6586,2,72,3581
282,6,50,946,4,30,432
283,14,342,8767,7,159,4479
284,2,9,192,1,7,98
285,22,283,4032,10,160,2227
286,5,366,11870,5,126,6264
287,8,84,1336,4,44,721
288,1,37,1073,1,18,500
289,8,327,6601,8,109,3304
290,104,3156,128530,33,1685,63304
291,16,296,7429,9,165,3896
292,1,103,2188,1,24,989
293,1,15,101,1,5,55
294,3,15,104,2,11,68
295,3,50,744,3,24,311
296,39,803,17257,17,417,8659
297,3,73,1594,3,33,633
298,1,5,54,1,4,37
299,20,335,8638,12,196,3824
300,2,62,648,2,19,328
301,3,75,2084,2,37,1073
302,8,111,1291,5,53,741
303,2,28,425,2,15,197
304,1,4,17,1,2,11
305,2,5,14,1,4,11
306,22,500,11322,12,260,6109
307,11,383,10271,10,201,5776
308,3,34,363,3,17,196
309,2,9,112,1,7,62
310,1,4,14,1,2,9
311,3,52,979,3,28,554
312,9,293,7020,6,130,3769
313,19,130,1770,6,85,948
314,8,191,4075,6,91,2040
315,5,54,592,4,26,287
316,3,34,653,3,21,337
317,1,19,266,1,9,130
318,2,59,2462,2,36,1207
319,5,44,1476,4,33,597
320,2,49,1632,2,26,837
321,5,93,3190,4,54,1597
322,4,67,1798,4,43,830
323,4,142,3017,4,57,1467
324,4,32,809,3,24,355
325,4,87,1251,4,37,743
326,8,189,3177,5,69,1560
327,1,37,781,1,17,424
328,2,8,56,2,6,38
329,7,178,4337,6,91,2108
330,1,5,162,1,4,37
331,1,34,807,1,15,344
332,1,9,120,1,6,75
333,2,18,221,2,11,124
334,1,101,3542,1,38,1827
335,25,960,25999,17,415,12118
336,4,140,3253,4,53,1658
337,4,131,1997,2,31,915
338,2,27,618,1,12,210
339,1,29,317,1,9,164
340,2,44,809,2,24,446
341,11,491,10898,9,146,5103
342,8,126,1669,6,72,1024
343,10,235,4190,9,124,2398
344,5,151,3852,5,74,1974
345,3,84,2753,3,47,1276
346,13,113,1260,6,68,656
347,3,70,1368,3,37,779
348,2,8,221,1,6,58
349,16,534,17079,13,292,8811
350,2,17,203,1,7,93
351,2,14,107,2,9,67
352,1,3,95,1,2,32
353,1,11,99,1,6,60
354,1,6,144,1,3,52
355,2,12,198,1,8,90
356,1,45,1042,1,16,408
357,1,18,235,1,10,141
358,15,161,3616,7,91,1720
359,1,60,1380,1,20,623
360,16,1090,38688,15,435,19984
361,6,132,1721,4,51,937
362,1,31,934,1,19,467
363,3,199,2646,3,40,1418
364,10,503,16589,9,193,8642
365,1,9,120,1,6,59
366,3,71,758,3,23,374
367,12,508,18819,10,245,9744
368,13,434,11913,10,198,5786
369,7,71,813,4,39,452
370,9,142,2077,6,73,1169
371,2,22,381,2,11,166
372,2,196,2861,2,41,1551
373,2,14,209,2,11,110
374,16,139,2748,7,93,1228
375,9,201,4031,6,87,2138
376,8,68,1391,5,51,669
377,1,5,75,1,4,37
378,69,3359,141523,39,1769,72187
379,3,221,4836,3,53,2297
380,28,1074,36165,16,479,18156
381,24,454,9322,13,259,5077
382,2,34,503,2,17,269
383,4,236,5231,4,63,2413
384,1,11,319,1,9,153
385,8,70,594,5,38,328
386,1,25,503,1,11,263
387,3,40,751,3,24,360
388,1,11,125,1,7,82
389,4,112,2296,4,56,1264
390,2,106,3051,2,44,1490
391,2,187,2787,2,35,1384
392,4,91,1919,3,39,800
393,5,67,1395,5,43,655
394,2,7,41,2,6,28
395,2,12,72,2,7,46
396,4,47,1025,4,36,537
397,8,336,8516,8,160,4833
398,8,186,7073,6,114,3531
399,5,132,5035,4,64,2600
400,9,358,11093,8,158,5727
401,1,5,81,1,4,43
402,5,73,1256,5,42,580
403,1,10,221,1,6,77
404,1,16,295,1,9,161
405,2,31,357,2,15,209
406,54,2443,104397,32,1308,53545
407,11,132,2307,8,91,1324
408,2,187,2477,2,33,1319
409,15,178,3026,9,110,1421
410,11,394,14818,8,200,7552
411,2,17,376,2,12,158
412,2,9,128,2,7,53
413,3,48,1068,3,31,549
414,5,31,338,3,21,160
415,5,184,2940,5,56,1371
416,3,60,1296,3,31,614
417,2,122,4492,2,59,2408
418,25,1154,36027,20,531,18953
419,1,37,781,1,17,424
420,6,196,7872,5,102,4010
421,20,501,10101,15,250,5122
422,10,184,2931,9,115,1866
423,1,6,46,1,4,28
424,3,21,136,3,14,95
425,1,6,65,1,5,45
426,15,530,11893,10,184,5349
427,37,1794,75644,27,948,38995
428,1,9,186,1,6,63
429,19,317,7292,12,196,3941
430,1,32,647,1,16,359
431,2,24,366,2,15,188
432,2,128,3817,2,54,2040
433,16,119,1296,6,69,678
434,2,37,666,2,21,385
435,2,49,1361,2,24,533
436,4,25,552,3,17,206
437,2,10,121,2,9,66
438,12,237,4632,8,126,2440
439,3,89,2626,3,39,1305
440,18,345,6202,9,152,3012
441,4,72,1946,3,42,863
442,6,90,2771,6,67,1245
443,5,43,492,3,25,282
444,5,63,1782,3,40,804
445,2,33,422,2,16,192
446,8,325,10121,7,141,4729
447,2,15,401,2,11,143
448,8,178,3944,6,92,1989
449,2,185,3389,2,35,2034
450,1,8,76,1,5,37
451,5,162,5018,4,72,2528
452,12,168,2313,9,102,1309
453,3,94,1004,3,34,608
454,6,125,1681,6,56,910
455,1,6,55,1,5,31
456,1,10,83,1,5,52
457,1,27,804,1,13,347
458,2,15,161,2,9,81
459,1,4,19,1,3,13
460,2,11,152,1,7,70
461,8,341,8329,7,139,4489
462,10,153,2986,6,79,1437
463,3,59,1488,3,32,648
464,14,395,8490,8,138,3909
465,6,175,5167,4,73,2639
466,1,16,400,1,9,219
467,2,28,842,2,20,399
468,10,281,9116,8,149,4675
469,18,300,8434,8,169,4310
470,1,51,1357,1,18,635
471,30,893,23887,19,502,13418
472,3,68,1542,3,37,780
473,46,1856,76967,25,987,39397
474,20,499,10255,14,263,5692
475,2,53,709,2,21,387
476,2,121,2660,2,35,1178
477,3,16,113,2,10,67
478,5,99,1944,5,52,968
479,4,78,1746,4,43,826
480,4,42,699,3,23,325
481,1,6,72,1,5,37
482,7,198,3218,6,65,1482
483,3,121,1086,2,19,464
484,29,1071,29751,16,431,13331
485,4,344,8219,4,98,4687
486,8,123,2918,7,79,1462
487,11,52,498,4,37,284
488,23,659,20737,12,295,10385
489,1,9,77,1,5,46
490,5,100,2566,5,54,1332
491,1,11,117,1,5,60
492,7,100,3029,5,67,1420
493,1,3,18,1,2,15
494,4,37,514,3,19,233
495,1,26,561,1,12,248
496,9,105,2100,5,63,1064
497,1,5,35,1,3,20
498,9,261,7499,6,112,3817
499,2,49,1229,2,29,656
500,8,253,8885,8,133,4341
501,4,77,2013,4,45,1041
502,20,688,16034,13,280,7667
503,9,326,11580,7,158,5753
504,13,784,20571,12,265,9514
505,8,158,3665,6,83,1877
506,2,51,1045,2,25,539
507,1,7,36,1,4,25
508,10,386,8698,7,136,4064
509,1,4,16,1,3,12
510,1,28,395,1,12,172
511,1,7,139,1,5,73
512,2,15,143,2,10,82
513,5,43,555,4,30,305
514,8,134,2922,7,65,1279
515,6,48,858,3,31,391
516,1,17,482,1,9,167
517,10,387,11400,7,134,6011
518,7,68,748,5,39,376
519,9,105,1734,6,66,840
520,20,464,10686,13,250,5289
521,22,552,12160,14,285,6703
522,8,176,2886,6,73,1452
523,1,9,93,1,5,49
524,172,3111,123402,29,1950,54703
525,4,43,523,4,24,270
526,1,6,42,1,4,29
527,6,183,5063,6,87,2479
528,1,62,1120,1,17,546
529,1,40,653,1,14,289
530,2,20,369,2,12,170
531,2,9,49,2,7,36
532,2,68,2288,2,44,1175
533,1,10,201,1,7,97
534,3,177,4332,3,65,2124
535,3,34,643,3,21,267
536,2,34,1353,2,20,560
537,4,53,1386,3,31,743
538,29,821,23254,20,497,13000
539,10,259,6349,7,116,3094
540,11,159,3507,6,74,1461
541,9,156,2765,7,92,1540
542,3,28,475,3,18,243
543,36,611,12462,14,321,6360
544,2,151,2371,2,30,1247
545,1,4,23,1,3,14
546,3,47,1539,3,34,675
547,4,60,1337,4,37,659
548,1,19,730,1,11,299
549,2,73,1283,2,24,640
550,44,1244,36458,21,625,17948
551,1,11,79,1,6,51
552,2,94,3818,2,51,1914
553,9,215,7010,7,118,3637
554,1,175,2310,1,25,1215
555,3,47,736,3,28,433
556,1,12,265,1,7,116
557,4,128,3930,4,68,1768
558,5,92,1869,4,44,772
559,4,235,7745,3,82,4142
560,3,9,140,2,8,80
561,1,11,457,1,8,150
562,5,41,347,4,26,218
563,7,284,6885,7,115,3339
564,1,5,42,1,4,23
565,1,70,2052,1,28,1142
566,17,263,5489,7,125,2564
567,5,111,3477,5,61,1587
568,1,27,984,1,15,459
569,2,29,802,2,14,241
570,3,91,2329,3,50,1253
571,10,151,2232,7,93,1380
572,3,103,2676,3,49,1179
573,5,36,559,4,24,270
574,3,90,2811,3,47,1254
575,4,37,423,4,25,256
576,3,182,3687,2,43,1859
577,1,3,20,1,2,8
578,1,11,351,1,7,151
579,1,19,611,1,11,208
580,1,11,163,1,8,95
581,1,10,368,1,9,167
582,13,376,8821,10,182,4908
583,3,119,2518,3,46,1124
584,4,39,470,4,23,244
585,5,52,465,4,28,250
586,1,20,150,1,7,92
587,1,16,225,1,9,113
588,1,176,3541,1,30,1765
589,1,30,1144,1,18,494
590,3,30,373,2,16,198
591,7,122,2194,6,69,1221
592,1,5,19,1,3,13
593,2,92,1359,2,32,717
594,16,256,5143,10,155,2839
595,3,30,430,3,17,216
596,3,21,297,3,16,161
597,1,6,21,1,3,14
598,11,191,2865,10,117,1740
599,13,456,12401,8,183,6013
600,15,378,7377,11,195,4188
601,5,61,715,4,37,442
602,14,117,1268,5,55,601
603,5,52,520,5,38,378
604,1,14,206,1,8,125
605,2,72,1394,2,27,593
606,3,29,334,3,18,213
607,13,336,7525,10,177,4115
608,2,50,1450,2,24,483
609,7,463,10308,6,122,4870
610,1,17,502,1,13,243
611,10,109,1946,5,63,902
612,25,854,23105,15,372,11295
613,4,120,3725,3,54,1609
614,5,301,8040,5,107,4242
615,11,387,7825,7,128,3865
616,1,14,349,1,11,143
617,5,34,262,3,21,158
618,7,57,1235,5,41,612
619,9,432,10638,8,146,4956
620,1,30,1075,1,18,514
621,2,92,2589,2,41,1278
622,2,23,167,2,11,99
623,7,405,9400,6,130,4801
624,1,37,1190,1,22,565
625,3,25,425,3,19,227
626,1,40,1176,1,20,527
627,2,57,1618,2,28,816
628,6,169,3574,5,64,1526
629,2,29,1389,2,20,618
630,22,367,7503,9,169,3451
631,2,14,566,2,10,186
632,5,36,308,3,20,167
633,9,447,10227,6,147,5194
634,10,139,2129,7,77,1204
635,6,56,992,3,35,493
636,2,70,1447,2,33,800
637,4,36,361,4,22,229
638,3,144,3966,3,61,1820
639,4,76,2213,4,45,1068
640,21,791,23528,15,381,12351
641,14,206,3021,9,123,1945
642,5,118,3739,5,68,1620
643,8,196,4249,7,94,1952
644,2,9,47,2,7,35
645,60,1823,55834,27,914,27568
646,6,35,948,4,28,368
647,27,793,24381,16,400,11748
648,2,48,1292,2,25,605
649,3,59,1122,2,28,599
650,5,69,2319,4,43,1028
651,7,44,765,4,31,301
652,7,135,3611,6,82,1819
653,1,3,30,1,2,13
654,7,101,1978,6,68,1174
655,2,45,1197,2,23,524
656,1,9,72,1,4,36
657,1,30,750,1,17,425
658,1,10,99,1,7,73
659,9,118,2603,6,65,1205
660,8,295,5879,6,94,2946
661,16,552,15063,14,306,8539
662,4,111,3396,2,47,1620
663,1,17,321,1,11,178
664,3,89,2840,2,35,1400
665,1,21,464,1,12,230
666,6,170,3449,6,75,1737
667,35,481,7527,14,296,4188
668,6,44,619,5,34,379
669,1,29,317,1,9,164
670,6,64,658,4,35,351
671,14,168,2216,9,99,1273
672,2,22,480,2,16,259
673,5,42,826,3,27,390
674,16,790,25895,10,303,13332
675,2,28,537,2,16,270
676,1,175,2310,1,25,1215
677,1,6,26,1,3,18
678,1,5,73,1,3,33
679,4,21,256,3,18,133
680,1,9,77,1,5,46
681,2,118,4553,2,52,2383
682,9,134,2922,7,88,1546
683,11,386,10737,7,138,5736
684,4,29,305,3,18,147
685,8,136,3783,5,78,1880
686,8,178,3433,6,80,1743
687,3,27,242,3,17,139
688,6,274,4496,6,85,2439
689,2,24,208,2,13,121
690,2,125,1950,2,25,885
691,6,66,1905,4,42,774
692,2,24,390,2,15,162
693,1,9,218,1,6,106
694,8,226,6213,6,111,3048
695,1,17,219,1,8,125
696,1,6,35,1,3,21
697,2,15,149,2,8,80
698,1,103,2188,1,24,989
699,1,6,240,1,4,62
700,3,14,135,2,11,77
701,1,31,506,1,12,295
702,5,60,1154,3,35,574
703,2,27,378,2,14,190
704,8,167,4887,5,81,2634
705,12,525,14782,11,219,7848
706,19,405,10771,11,217,4952
707,2,67,2243,2,36,1113
708,14,216,3732,5,81,1587
709,8,100,2448,4,57,1180
710,9,183,4111,6,80,2078
711,17,454,10671,10,178,4739
712,2,16,246,2,11,108
713,5,262,5831,4,72,2777
714,1,4,15,1,2,8
715,8,369,14107,7,178,7445
716,1,5,37,1,4,24
717,1,20,419,1,9,193
718,23,438,12447,11,238,6220
719,6,93,2513,4,56,1276
720,5,86,2229,5,55,1088
721,7,149,4271,6,75,1999
722,1,120,2849,1,30,1334
723,7,223,5162,6,98,2707
724,3,26,265,3,15,129
725,8,111,2811,5,69,1321
726,4,20,411,3,16,176
727,2,45,968,2,28,527
728,8,124,2727,6,72,1417
729,13,215,4767,10,131,2499
730,4,29,296,4,22,193
731,1,10,184,1,8,99
732,3,25,413,2,16,236
733,7,165,2536,5,51,1157
734,1,74,1585,1,23,873
735,2,32,437,2,12,184
736,12,181,4860,9,122,2244
737,2,12,247,2,9,89
738,6,81,2081,4,56,1116
739,13,718,24978,11,288,12930
740,2,14,99,2,9,65
741,4,230,9160,4,110,4876
742,4,148,4009,3,63,2006
743,31,1302,51541,21,674,27017
744,5,58,732,4,29,359
745,1,4,20,1,3,13
746,5,99,1884,5,54,1034
747,8,208,4686,6,99,2533
748,5,64,1307,3,35,636
749,1,8,99,1,3,39
750,11,411,9132,10,185,4991
751,4,51,855,3,30,467
752,1,55,711,1,17,381
753,1,3,32,1,2,14
754,1,5,27,1,3,19
755,2,7,45,1,4,23
756,1,16,177,1,8,99
757,10,145,3289,7,92,1711
758,16,485,12320,12,230,6255
759,5,62,1289,4,38,645
760,4,91,1967,3,36,1054
761,1,7,63,1,4,33
762,1,5,104,1,4,48
763,87,3770,156544,39,1994,79715
764,3,8,31,1,5,18
765,13,252,5609,10,147,2984
766,32,1042,28518,17,472,14010
767,1,85,1822,1,24,987
768,1,9,444,1,8,125
769,4,154,4680,4,75,2378
770,1,10,296,1,6,112
771,15,239,4625,8,128,2202
772,4,210,6067,4,88,3070
773,1,35,1323,1,22,598
774,2,21,807,2,15,312
775,3,18,158,3,12,82
776,4,66,1344,3,36,713
777,5,69,976,4,37,573
778,13,430,8434,10,176,4225
779,5,209,5663,5,88,2570
780,4,39,303,3,20,177
781,2,14,109,2,10,76
782,1,27,218,1,9,145
783,1,5,31,1,4,19
784,1,11,347,1,9,165
785,5,24,277,3,17,136
786,4,28,269,3,20,167
787,2,49,1336,2,26,565
788,4,40,1342,4,31,541
789,1,141,2150,1,24,1170
790,1,11,125,1,9,79
791,1,16,422,1,9,158
792,8,373,8103,6,116,3974
793,14,495,13695,12,241,6956
794,4,48,868,2,24,464
795,2,7,78,1,4,36
796,1,18,210,1,10,118
797,1,6,29,1,4,22
798,25,663,18264,15,324,8589
799,14,381,12749,10,203,6152
800,1,12,398,1,8,146
801,2,66,2670,2,39,1451
802,2,33,608,2,19,294
803,5,36,352,4,25,194
804,2,63,1314,2,32,707
805,11,578,22248,9,262,11650
806,15,342,8658,10,171,4077
807,3,25,238,2,13,136
808,2,16,116,2,10,82
809,4,45,719,4,29,424
810,11,277,4745,9,129,2591
811,2,37,553,2,24,377
812,1,9,55,1,5,40
813,9,525,13723,7,175,7327
814,1,5,22,1,3,15
815,4,83,1770,4,35,693
816,5,72,1507,5,45,787
817,20,674,16778,13,260,7480
818,1,11,382,1,8,121
819,2,14,238,2,11,128
820,2,15,184,1,8,111
821,12,186,2650,9,113,1643
822,2,89,2539,2,31,1267
823,2,25,391,2,16,228
824,2,150,2205,2,29,1210
825,1,3,25,1,2,16
826,1,7,106,1,5,64
827,20,663,17632,12,250,7826
828,15,440,10368,12,224,5746
829,3,89,1987,3,42,987
830,9,528,13712,7,172,7712
831,3,142,4017,3,56,1924
832,5,251,6545,5,89,2937
833,4,157,2293,4,42,1096
834,1,48,1614,1,24,758
835,3,20,182,3,14,114
836,1,62,1689,1,23,820
837,3,77,1034,3,32,543
838,4,137,5532,3,67,2789
839,8,310,8452,5,113,4457
840,14,228,3567,11,152,2356
841,1,10,212,1,6,72
842,15,468,10940,8,165,5290
843,17,558,12819,8,173,5751
844,2,11,491,2,9,175
845,5,65,1583,4,37,707
846,13,354,6146,12,174,3457
847,10,580,18894,8,208,9640
848,6,166,1955,4,44,828
849,3,40,485,3,26,297
850,1,19,513,1,9,171
851,6,129,4960,5,87,2573
852,4,168,5157,4,72,2562
853,1,27,675,1,14,295
854,22,706,22112,16,371,10608
855,2,13,351,2,9,129
856,1,13,378,1,8,173
857,2,121,2803,2,37,1396
858,15,518,13425,13,233,6561
859,2,33,1183,2,19,523
860,11,54,500,4,35,248
861,1,7,139,1,5,56
862,3,30,694,3,18,266
863,3,30,786,3,24,396
864,3,11,43,2,8,34
865,8,223,3176,5,56,1562
866,31,1300,40644,22,616,21246
867,10,294,9613,8,152,4821
868,2,6,24,2,5,18
869,2,15,116,2,8,63
870,8,89,1030,6,59,647
871,1,3,119,1,2,17
872,1,114,1026,1,14,435
873,6,73,857,3,30,464
874,5,73,1037,5,42,566
875,4,103,2140,4,52,1151
876,9,199,4530,8,110,2339
877,2,15,291,2,10,122
878,1,8,175,1,5,83
879,18,458,8912,10,206,4576
880,2,6,66,2,5,35
881,8,120,2882,4,56,1445
882,4,29,233,3,18,151
883,3,16,147,3,13,103
884,6,437,10583,6,126,4878
885,6,263,8278,6,121,4233
886,3,179,3328,3,48,1712
887,27,898,27304,17,434,13046
888,8,462,10162,6,126,4829
889,8,236,4781,4,66,2303
890,2,55,747,2,21,401
891,16,355,7799,11,183,3965
892,1,6,48,1,5,33
893,1,11,97,1,7,64
894,27,800,23965,15,384,11493
895,6,201,3410,4,61,1834
896,1,60,1380,1,20,623
897,9,228,4591,6,88,2223
898,12,210,4087,6,85,1787
899,4,70,1118,3,33,596
900,10,207,5802,8,113,2726
901,2,15,281,1,7,97
902,3,54,1453,3,35,710
903,9,162,3308,7,96,1747
904,19,402,8009,11,217,4273
905,2,21,482,1,12,220
906,1,16,400,1,9,219
907,26,478,9222,13,275,4970
908,4,225,8654,4,103,4542
909,2,110,3536,2,40,1747
910,1,6,30,1,4,22
911,2,28,354,2,14,192
912,2,88,4069,2,55,2133
913,2,13,119,2,9,75
914,2,37,1195,2,24,527
915,1,11,119,1,5,60
916,8,210,3804,8,104,1990
917,2,23,172,2,10,96
918,7,127,1917,7,80,1259
919,16,729,18310,11,249,8414
920,7,288,8044,6,116,3861
921,1,4,51,1,3,22
922,3,45,574,3,26,338
923,3,55,1775,3,30,893
924,12,477,16162,10,216,7992
925,11,260,7171,8,162,4016
