Node,WiD1,WiD2,WiD3,WiH1,WiH2,WiH3
232,6,52,372,5,28,231
233,1,21,177,1,8,105
234,1,17,394,1,7,246
235,20,487,12145,13,276,7430
236,1,70,2990,1,39,2064
237,1,20,192,1,9,105
238,1,20,140,1,8,101
239,1,6,26,1,2,10
240,6,120,2232,6,75,1352
241,6,166,6965,5,100,5390
242,1,3,8,1,2,6
243,12,130,1412,9,105,1096
244,1,6,34,1,4,22
245,13,368,8825,13,249,6006
246,18,261,5278,9,146,2785
247,3,82,2573,3,48,1707
248,1,70,2990,1,39,2064
249,4,17,154,2,12,92
250,21,640,18584,21,505,14690
251,3,35,433,3,23,270
252,19,342,6147,15,247,4491
253,16,163,2123,8,116,1381
254,13,143,1783,8,93,1076
255,1,18,242,1,10,163
256,3,21,94,3,12,63
257,1,23,538,1,17,381
258,33,1029,40603,16,605,26360
259,21,498,12259,13,282,7512
260,19,234,4353,9,135,2364
261,6,107,1400,6,58,851
262,1,4,11,1,2,7
263,4,30,378,4,20,233
264,51,2381,108630,35,1527,72697
265,10,373,11653,9,181,7460
266,17,372,6991,13,249,4893
267,6,44,332,5,37,265
268,5,43,446,4,30,274
269,4,55,732,3,26,439
270,18,313,5528,13,223,3821
271,5,70,520,3,23,279
272,12,298,6088,9,162,3769
273,5,32,536,4,27,326
274,8,286,5878,5,85,3630
275,29,873,25445,23,685,19546
276,1,4,26,1,3,19
277,20,543,10634,13,262,6796
278,10,105,968,8,63,642
279,13,165,2066,8,94,1142
280,4,25,198,3,18,133
281,9,97,1616,5,64,927
282,1,22,458,1,13,263
283,5,193,4027,5,91,2502
284,7,74,689,6,42,388
285,35,756,17437,19,471,10586
286,1,8,44,1,5,32
287,16,467,9805,11,202,5864
288,4,23,138,4,19,110
289,10,148,2161,8,101,1549
290,6,85,884,6,46,533
291,3,43,584,3,23,355
292,4,17,89,2,13,56
293,7,55,403,5,40,302
294,4,119,1617,4,53,1012
295,4,125,5816,3,70,4691
296,8,55,412,5,40,301
297,19,278,5548,12,204,3271
298,11,142,1719,8,91,1088
299,6,153,3987,5,90,2390
300,16,196,2991,10,136,1989
301,14,158,2456,7,96,1330
302,2,20,412,2,11,151
303,9,43,342,4,35,227
304,10,234,5856,8,126,3275
305,1,16,318,1,8,140
306,11,138,2875,7,89,1662
307,10,162,2746,8,94,1505
308,3,46,603,3,27,371
309,23,541,13005,18,428,10032
310,1,9,53,1,5,32
311,1,33,280,1,10,170
312,19,214,3010,10,149,1945
313,1,5,81,1,4,39
314,1,17,484,1,12,214
315,25,595,14141,18,462,10878
316,2,10,47,2,7,34
317,13,228,5516,11,148,3085
318,7,104,1187,6,58,754
319,6,201,3639,5,71,2275
320,3,40,405,3,26,295
321,7,236,9854,4,115,7351
322,2,39,421,2,19,267
323,1,4,13,1,3,9
324,5,34,537,3,26,316
325,32,2018,87760,31,1168,59647
326,1,24,348,1,12,210
327,1,10,51,1,5,34
328,4,41,528,2,20,313
329,4,49,802,4,26,377
330,4,29,302,4,22,205
331,4,28,342,3,20,191
332,7,79,675,5,38,366
333,14,257,4087,10,140,2557
334,1,9,81,1,5,44
335,4,32,543,3,23,315
336,1,5,19,1,3,12
337,6,34,312,4,25,170
338,2,39,548,2,17,316
339,21,535,12094,14,319,7321
340,9,153,2397,9,105,1688
341,1,3,29,1,2,9
342,65,2928,142852,38,2045,93638
343,2,19,485,1,17,271
344,2,18,202,2,12,116
345,26,1361,73610,20,874,56074
346,1,28,509,1,17,358
347,14,272,8166,7,146,6154
348,2,22,531,2,16,262
349,11,89,855,6,64,590
350,1,13,129,1,9,104
351,5,65,929,4,37,583
352,1,8,52,1,5,36
353,3,24,171,3,14,110
354,75,4969,317457,58,3915,254129
355,3,80,1129,3,39,684
356,9,92,865,7,65,614
357,2,44,784,2,30,584
358,7,60,1048,5,47,565
359,6,117,2184,3,53,1343
360,23,237,2886,10,161,1831
361,2,7,43,1,5,25
362,60,2996,140284,38,1981,92508
363,25,628,14700,18,391,9039
364,3,16,103,3,12,69
365,1,6,26,1,3,16
366,1,52,434,1,10,216
367,2,38,462,2,20,318
368,1,18,204,1,9,106
369,14,172,3596,8,111,1960
370,1,4,29,1,3,14
371,5,74,566,5,31,337
372,64,4496,299235,57,3667,242281
373,3,47,1247,3,35,694
374,5,73,1036,4,43,617
375,7,43,355,4,33,223
376,1,32,201,1,8,119
377,16,282,5118,14,239,4097
378,1,13,157,1,8,95
379,13,156,1887,8,101,1188
380,3,13,86,2,9,58
381,3,45,698,2,27,422
382,4,41,561,3,27,332
383,5,13,86,1,9,50
384,3,15,108,2,11,67
385,1,9,68,1,4,30
386,81,5066,330703,57,4119,263427
387,22,541,11008,13,265,6801
388,3,45,400,3,22,256
389,4,61,487,4,27,270
390,4,28,243,2,15,152
391,18,864,34607,18,498,23101
392,12,123,2319,7,79,1245
393,35,783,19784,20,544,12759
394,2,11,48,2,7,34
395,4,57,782,3,33,484
396,4,88,2067,4,62,1269
397,1,8,38,1,4,24
398,26,664,15205,18,406,9483
399,27,774,22569,22,632,17853
400,1,9,58,1,6,45
401,10,87,985,6,63,637
402,7,209,5674,7,102,3746
403,4,125,5816,3,70,4691
404,6,48,552,4,33,339
405,1,25,615,1,12,276
406,11,155,1747,9,93,1126
407,8,68,589,6,57,489
408,6,70,635,5,39,361
409,1,6,32,1,4,19
410,3,33,340,3,19,203
411,2,16,204,2,11,121
412,31,190,2419,7,116,1193
413,1,12,156,1,10,117
414,2,16,226,2,10,138
415,22,641,18636,21,510,14739
416,6,50,400,4,28,230
417,2,11,81,1,8,58
418,7,77,965,5,42,570
419,11,189,3710,10,125,2145
420,2,34,210,2,12,127
421,4,97,2202,4,66,1354
422,2,13,82,2,9,62
423,63,4467,297186,57,3638,240608
424,8,105,1223,8,76,884
425,28,938,28479,21,577,17110
426,2,37,432,2,18,307
427,11,144,1935,9,107,1432
428,3,9,29,2,6,21
429,14,455,20526,8,288,14919
430,10,122,1582,7,71,914
431,1,6,50,1,4,30
432,3,43,559,3,25,377
433,9,74,650,7,62,534
434,22,321,5254,12,192,3034
435,2,15,72,2,9,54
436,8,111,2990,7,73,1736
437,1,3,9,1,2,6
438,4,47,354,4,23,226
439,16,344,7278,12,210,4502
440,4,43,355,3,20,225
441,6,84,636,5,35,377
442,1,10,106,1,6,65
443,1,12,52,1,4,28
444,36,806,23088,20,565,15566
445,7,154,2312,5,57,1269
446,3,15,101,3,12,69
447,2,64,2579,2,43,1657
448,4,21,147,3,17,106
449,1,6,45,1,4,25
450,13,277,6054,11,177,3906
451,2,15,106,2,10,80
452,69,4638,306048,57,3767,247007
453,3,57,1889,3,30,1145
454,4,18,421,2,13,162
455,30,712,18445,18,487,11783
456,8,67,587,6,48,410
457,10,137,2864,7,77,1733
458,5,83,1480,2,31,922
459,1,6,58,1,4,36
460,45,2322,114020,35,1619,76320
461,3,9,48,2,7,30
462,2,32,241,2,15,172
463,2,37,542,2,17,338
464,2,18,202,2,12,116
465,6,152,3771,6,79,2146
466,5,102,1516,5,56,920
467,3,20,183,3,15,101
468,6,58,460,5,39,319
469,3,22,172,3,14,115
470,3,75,1279,3,35,760
471,1,8,45,1,4,29
472,3,80,3098,2,45,2124
473,3,39,486,3,24,328
474,2,8,46,2,6,31
475,6,49,475,5,33,294
476,3,44,498,3,27,333
477,2,27,361,2,16,200
478,23,337,5906,12,251,4042
479,2,27,436,2,17,245
480,7,83,964,7,62,721
481,6,36,266,4,25,162
482,1,13,372,1,12,193
483,6,59,564,5,36,340
484,4,31,226,3,18,143
485,11,135,2052,8,94,1259
486,1,18,493,1,13,277
487,12,118,1265,7,78,770
488,2,6,20,1,4,13
489,2,59,622,2,17,397
490,1,3,8,1,2,6
491,3,44,628,3,27,410
492,14,162,1786,9,112,1286
493,3,26,310,3,17,192
494,1,6,19,1,2,11
495,3,58,502,2,14,237
496,11,241,4701,8,121,2721
497,12,120,1301,7,88,936
498,4,33,521,2,20,318
499,5,37,431,3,26,263
500,2,72,1205,2,35,845
501,13,229,3959,10,155,2579
502,1,20,140,1,8,101
503,14,263,4288,11,157,2536
504,5,73,644,3,23,315
505,1,5,38,1,3,23
506,11,307,6185,5,100,3831
507,2,10,42,2,6,26
508,4,50,689,4,35,501
509,1,4,16,1,3,10
510,7,56,530,5,40,363
511,3,15,72,3,12,59
512,11,134,3489,6,90,2205
513,1,20,140,1,8,101
514,1,4,60,1,2,14
515,7,98,1193,4,49,710
516,25,352,6053,12,225,3460
517,2,19,183,2,10,109
518,1,3,22,1,2,19
519,3,20,211,3,15,131
520,10,185,3716,10,122,2165
521,2,32,1360,2,21,891
522,1,12,134,1,7,80
523,2,27,355,2,19,287
524,16,163,1967,8,120,1302
525,25,642,14601,17,396,9050
526,3,13,135,3,12,95
527,1,11,83,1,6,51
528,20,206,2478,8,109,1330
529,46,2001,110397,27,1400,81912
530,10,128,1598,9,104,1306
531,4,88,1682,4,54,1106
532,5,67,770,5,48,560
533,2,7,44,2,6,29
534,6,56,415,4,30,265
535,2,21,377,2,13,204
536,2,60,793,2,25,487
537,9,129,2063,8,87,1309
538,11,136,1704,8,88,1045
539,4,20,108,3,16,80
540,12,138,1611,8,101,1191
541,1,4,11,1,2,7
542,1,13,96,1,7,65
543,7,50,376,5,42,301
544,10,160,2504,10,115,1695
545,70,4649,308610,57,3803,248595
546,2,13,271,2,9,162
547,24,1359,72062,21,850,55348
548,3,23,420,3,14,170
549,2,36,393,2,18,222
550,1,20,140,1,8,101
551,43,958,22218,21,604,13415
552,6,144,5948,4,96,4563
553,1,26,344,1,13,248
554,3,81,1133,3,36,687
555,6,45,348,6,42,316
556,13,193,4281,9,116,2663
557,26,753,21929,22,611,17348
558,6,152,3771,6,79,2146
559,8,54,457,5,39,314
560,10,175,3645,7,106,2171
561,14,241,4185,11,170,2742
562,6,35,267,4,28,179
563,5,301,6959,5,97,4218
564,27,309,10121,8,210,5455
565,3,7,23,1,5,14
566,95,5486,353345,57,4449,278137
567,20,262,3517,11,188,2467
568,5,162,6353,3,91,4400
569,3,35,346,3,19,193
570,1,5,113,1,4,54
571,7,126,2767,6,82,1598
572,4,12,110,2,10,45
573,4,27,159,3,16,109
574,5,76,987,5,46,609
575,37,2044,115226,29,1394,86361
576,21,370,6765,14,277,4951
577,2,26,492,2,12,319
578,4,56,1082,4,40,820
579,4,64,607,4,29,366
580,5,127,6071,4,76,4744
581,15,165,1728,8,88,980
582,1,7,54,1,4,35
583,2,62,1138,2,35,790
584,2,9,49,2,7,33
585,10,108,1184,8,85,897
586,6,58,574,5,36,361
587,4,35,392,3,24,256
588,2,17,166,2,13,104
589,1,5,36,1,3,24
590,28,608,14499,18,472,11090
591,4,49,494,4,31,320
592,5,28,183,4,26,159
593,2,14,80,2,10,57
594,3,28,385,3,15,232
595,1,21,293,1,11,176
596,18,148,1624,7,99,920
597,8,105,1172,6,63,749
598,10,104,1242,8,82,895
599,2,32,330,2,16,180
600,12,154,2415,8,95,1500
601,8,41,266,4,31,183
602,1,4,11,1,2,7
603,89,5522,346221,58,4333,273117
604,12,130,1309,7,77,787
605,6,189,4022,6,99,2482
606,2,37,840,2,27,524
607,1,20,263,1,11,165
608,4,36,522,4,25,303
609,6,168,4125,6,90,2338
610,2,6,24,1,4,14
611,8,399,16093,7,224,10588
612,4,28,209,4,19,126
613,1,20,200,1,7,120
614,1,20,218,1,11,141
615,1,4,89,1,3,67
616,5,30,206,4,22,137
617,6,45,348,6,42,316
618,3,13,81,2,10,56
619,17,376,9661,10,194,5340
620,2,17,120,2,11,81
621,3,71,1046,3,37,751
622,7,69,529,5,36,331
623,2,9,45,2,7,30
624,4,14,155,2,11,57
625,8,164,2734,8,107,1919
626,5,105,1431,4,50,892
627,1,5,52,1,4,28
628,12,277,7577,10,176,4697
629,2,52,475,2,19,283
630,7,44,763,4,31,381
631,1,18,204,1,9,106
632,8,92,1000,5,52,639
633,8,112,1242,6,65,799
634,4,73,1191,4,38,750
635,7,64,536,5,43,362
636,1,13,104,1,5,59
637,23,324,5188,11,198,3055
638,11,481,11163,9,207,7081
639,22,377,7920,12,238,5204
640,7,117,2299,6,63,1170
641,6,139,2469,6,96,1806
642,3,34,528,3,24,304
643,1,12,343,1,9,117
644,1,7,54,1,4,35
645,4,126,4327,4,72,2866
646,12,109,1410,5,62,839
647,4,41,277,4,22,176
648,6,58,495,6,47,413
649,1,11,92,1,6,58
650,14,379,8443,12,223,5220
651,1,6,70,1,5,39
652,5,33,189,4,23,138
653,1,3,9,1,2,6
654,8,30,174,3,20,106
655,39,467,9789,13,285,5362
656,1,7,27,1,3,18
657,6,52,443,4,32,283
658,3,24,171,3,14,110
659,2,20,417,2,13,228
660,4,24,142,3,18,104
661,1,11,175,1,8,101
662,19,330,10550,8,199,7430
663,1,20,255,1,11,168
664,2,41,269,2,12,149
665,19,442,9099,14,289,5955
666,2,19,151,2,12,101
667,8,47,388,4,33,252
668,9,163,2903,8,106,1790
669,2,17,140,2,11,90
670,11,40,242,3,24,122
671,3,18,84,3,12,64
672,48,2618,118592,37,1633,78930
673,1,19,293,1,11,188
674,4,45,439,4,26,318
675,1,32,222,1,8,124
676,11,188,6369,6,109,5029
677,5,33,201,4,24,149
678,9,49,402,4,33,245
679,7,73,904,6,48,535
680,5,65,1542,4,41,821
681,25,877,26904,20,537,16115
682,9,39,252,4,31,161
683,1,52,434,1,10,216
684,6,101,1594,6,64,1003
685,1,5,46,1,3,23
686,4,57,592,3,29,377
687,6,128,2785,5,81,1696
688,4,49,990,4,33,741
689,5,30,336,2,20,216
690,2,7,79,2,6,51
691,3,28,308,3,18,196
692,4,19,96,3,15,74
693,1,12,114,1,7,71
694,4,65,690,4,33,435
695,13,450,9226,12,193,5681
696,6,39,308,4,29,215
697,37,2244,117192,31,1408,87633
698,3,18,144,2,11,89
699,13,174,2325,9,121,1608
700,11,108,1148,8,89,925
701,3,71,2224,3,39,1374
702,8,174,3658,8,107,2276
703,65,4505,299691,57,3675,242673
704,13,498,10139,12,224,6641
705,15,262,4593,10,187,3335
706,2,23,207,2,13,133
707,13,291,5934,12,190,3914
708,2,25,498,2,17,275
709,10,95,1014,8,75,810
710,5,81,1036,5,46,623
711,7,110,1231,6,61,776
712,2,89,3135,2,50,2165
713,6,66,911,5,41,587
714,1,21,357,1,12,186
715,3,36,265,3,17,162
716,22,292,4213,10,171,2693
717,10,176,2712,9,114,1812
718,4,11,40,1,6,21
719,10,120,3112,6,85,2006
720,2,13,108,2,8,54
721,1,6,31,1,4,22
722,1,18,200,1,10,118
723,16,377,16866,6,239,12394
724,2,60,1686,2,48,1364
725,5,38,328,3,24,207
726,3,22,502,3,18,296
727,2,9,158,2,7,96
728,8,115,1338,7,70,865
729,1,5,46,1,3,23
730,18,480,10899,14,280,6835
731,1,3,14,1,2,9
732,2,24,251,1,11,154
733,1,5,19,1,3,14
734,23,1223,74234,22,920,55868
735,8,95,965,7,59,615
736,2,30,553,2,19,370
737,4,205,5534,4,93,3276
738,5,30,184,4,23,134
739,7,111,1287,7,63,816
740,2,16,378,1,13,213
741,22,304,5162,11,191,2960
742,13,190,2933,10,135,2117
743,1,14,120,1,7,75
744,12,130,2005,7,91,1179
745,3,39,343,2,15,197
746,1,24,129,1,6,78
747,2,61,543,2,15,260
748,14,79,1042,5,54,504
749,64,4496,299235,57,3667,242281
750,1,4,15,1,2,10
751,4,106,1183,4,37,641
752,35,1988,111661,29,1345,84144
753,15,276,4146,11,155,2527
754,1,13,96,1,7,65
755,5,53,876,3,37,560
756,3,35,254,3,17,152
757,4,52,629,4,31,367
758,9,75,1887,5,58,1196
759,5,46,321,4,26,200
760,4,267,5776,3,70,3564
761,21,366,6612,15,268,4835
762,7,309,6915,5,97,4208
763,5,28,172,3,18,122
764,11,454,15877,10,240,10603
765,6,71,841,5,49,623
766,1,10,219,1,5,144
767,5,70,778,5,43,533
768,6,231,6392,6,103,4057
769,3,21,150,3,15,108
770,3,32,571,3,22,295
771,6,79,1425,4,55,1044
772,1,16,318,1,8,140
773,11,179,2732,11,135,2126
774,2,36,264,2,11,140
775,3,18,355,3,14,133
776,9,88,812,5,51,521
777,10,141,2621,6,88,1508
778,3,34,366,3,24,270
779,12,200,3490,10,145,2432
780,24,387,6955,15,284,5061
781,12,113,1800,6,74,1054
782,10,365,13921,9,213,10807
783,2,30,364,2,18,226
784,1,4,50,1,3,26
785,9,110,2485,6,75,1285
786,6,70,750,6,54,605
787,4,66,484,4,25,291
788,4,30,284,1,13,172
789,1,4,41,1,3,33
790,10,126,1279,7,65,738
791,19,361,6495,15,263,4761
792,2,254,5562,2,62,3441
793,10,108,1157,9,91,947
794,4,19,104,3,16,81
795,3,37,427,3,19,248
796,6,77,802,5,46,526
797,34,524,10674,16,383,7185
798,20,720,22481,19,441,13426
799,11,124,1454,6,79,951
800,13,159,2171,9,121,1570
801,1,5,20,1,3,12
802,5,209,5549,4,95,3287
803,1,9,114,1,5,72
804,11,146,1749,9,102,1249
805,3,27,474,3,16,195
806,3,23,110,3,13,86
807,23,239,4021,9,153,2189
808,3,11,39,2,6,24
809,7,52,452,4,35,313
810,6,120,2232,6,75,1352
811,1,10,76,1,6,53
812,16,163,2123,8,116,1381
813,1,6,24,1,3,13
814,7,44,405,5,36,262
815,16,242,3712,12,182,2685
816,3,54,757,3,31,463
817,3,18,99,2,11,66
818,1,37,1152,1,21,635
819,58,1324,37081,22,814,21436
820,8,141,2427,7,100,1765
821,2,32,241,2,15,172
822,6,34,227,3,24,143
823,3,29,331,2,16,186
824,1,12,155,1,9,96
825,7,91,1428,6,55,766
826,13,159,1975,8,102,1211
827,6,112,1965,6,76,1270
828,10,78,779,6,63,536
829,4,20,218,3,16,113
830,2,6,67,1,4,20
831,6,167,2409,6,80,1490
832,1,18,296,1,15,247
833,2,7,43,1,4,26
834,5,29,195,4,24,148
835,4,55,671,3,30,392
836,10,137,1862,8,90,1243
837,5,57,504,4,30,320
838,1,29,637,1,19,491
839,2,32,473,2,19,277
840,7,108,3351,4,60,2341
841,2,16,452,2,13,191
842,1,5,22,1,4,17
843,13,184,3402,11,150,2357
844,1,18,200,1,10,118
845,22,297,6071,11,215,3442
846,4,51,335,3,19,198
847,6,82,1654,6,56,1066
848,1,63,2089,1,30,1071
849,1,5,61,1,4,39
850,12,99,1033,5,61,554
851,16,167,2081,8,108,1266
852,6,44,481,2,24,271
853,3,32,366,3,19,211
854,3,12,92,2,10,51
855,8,105,1401,5,61,858
856,13,106,1728,6,68,935
857,9,102,1088,9,85,892
858,5,34,231,4,22,167
859,2,24,250,2,13,163
860,2,8,31,1,4,20
861,13,423,8781,10,178,5322
862,14,220,3123,10,142,2091
863,12,319,7597,11,199,4678
864,1,12,150,1,8,97
865,3,24,152,3,14,98
866,3,16,214,3,13,150
867,2,17,154,1,10,113
868,23,465,9313,16,326,6318
869,8,82,922,6,56,594
870,1,18,200,1,10,118
871,2,12,106,1,6,89
872,15,172,3160,7,101,1793
873,1,9,39,1,4,24
874,5,123,2205,5,57,1340
875,5,58,672,5,38,391
876,8,112,1310,7,71,898
877,5,30,275,4,25,173
878,4,59,775,4,32,469
879,3,78,1438,3,36,869
880,38,782,22334,16,494,12599
881,19,243,3815,10,154,2310
882,17,271,5844,10,155,3301
883,2,23,143,2,11,94
884,6,49,591,5,36,370
885,1,37,646,1,18,445
886,1,17,213,1,11,147
887,2,30,326,2,15,210
888,1,7,67,1,4,37
889,14,186,3750,8,112,2089
890,3,85,4799,2,64,3860
891,27,667,14544,18,391,8991
892,1,14,143,1,8,96
893,4,95,1319,4,43,800
894,3,36,330,3,20,226
895,10,149,2056,8,99,1378
896,14,228,3796,10,161,2550
897,1,3,39,1,2,18
898,2,46,277,2,13,167
899,11,216,4986,9,133,3026
900,2,22,293,2,13,166
901,5,81,1036,5,46,623
902,4,69,1101,3,29,643
903,3,274,5762,3,69,3561
904,5,17,71,2,12,44
905,4,50,683,4,31,363
906,2,11,100,2,9,52
907,4,38,400,4,26,263
908,20,711,28936,18,463,18861
909,8,112,2922,8,91,2143
910,7,278,7664,7,139,4414
911,28,811,23419,23,656,18505
912,9,85,789,6,60,560
913,1,20,139,1,7,82
914,14,256,5202,10,167,3442
915,13,173,3331,8,107,1942
916,28,623,16518,15,401,9184
917,3,33,400,2,19,251
918,1,12,345,1,9,131
919,1,5,27,1,4,21
920,23,638,15478,20,414,10159
921,3,21,180,3,15,106
922,6,52,830,4,38,538
923,3,13,66,2,9,49
924,4,23,140,4,20,116
925,5,37,419,4,27,240
926,5,31,267,4,23,168
927,3,24,156,3,14,105
928,5,21,144,3,15,77
929,2,14,89,2,8,57
930,7,67,563,5,37,337
931,6,54,448,3,24,261
932,7,60,504,4,34,300
933,27,481,9668,16,341,6557
934,2,11,51,2,7,33
935,29,371,6969,13,268,4443
936,6,33,228,3,23,147
937,9,163,2307,6,85,1374
