Node,WiD1,WiD2,WiD3,WiH1,WiH2,WiH3
225,7,125,1787,7,74,1158
226,5,81,1003,5,49,692
227,11,314,4846,10,144,3315
228,5,164,2320,5,53,1431
229,14,166,2632,9,121,1667
230,7,124,1637,7,78,1160
231,8,77,994,5,50,653
232,4,52,782,3,34,463
233,7,92,1142,7,62,791
234,18,190,2750,10,135,1756
235,12,129,1836,6,83,1166
236,15,205,2879,11,145,1960
237,24,380,5995,13,247,3726
238,18,266,4025,12,189,2653
239,22,271,4273,12,184,2576
240,16,241,3352,11,147,2268
241,16,243,3419,12,159,2281
242,12,188,3124,9,126,1891
243,9,132,1714,9,92,1193
244,18,261,3953,11,171,2534
245,10,141,1872,10,102,1326
246,5,75,1008,5,50,691
247,10,120,1674,7,88,1103
248,15,201,2950,11,139,1907
249,7,105,1700,7,70,997
250,6,104,1374,4,53,896
251,13,214,3331,10,132,2098
252,22,353,5343,11,202,3292
253,10,167,2728,8,102,1675
254,15,187,2659,10,124,1681
255,11,164,2328,9,108,1513
256,16,235,3709,11,158,2339
257,5,75,1042,5,49,682
258,5,98,1451,5,54,919
259,1,26,568,1,16,305
260,32,442,7466,13,301,4350
261,63,908,28063,15,707,11336
262,20,283,6302,11,205,3228
263,59,903,21538,16,638,10413
264,15,201,3390,10,141,2024
265,24,311,6775,13,229,3521
266,26,339,6541,12,267,3695
267,29,422,7631,13,292,4413
268,13,166,2587,10,118,1596
269,2,36,712,2,26,383
270,17,254,4090,10,157,2510
271,1,21,430,1,14,234
272,14,413,6525,13,189,4368
273,16,202,3240,11,147,2004
274,2,30,520,2,20,302
275,23,290,4221,11,185,2651
276,6,111,1542,6,63,1024
277,17,259,3805,12,162,2513
278,2,44,646,2,27,443
279,3,60,793,3,34,566
280,14,167,2399,9,114,1585
281,14,188,2861,10,133,1851
282,12,200,2663,10,116,1795
283,1,28,436,1,15,296
284,3,61,809,3,34,586
285,13,499,7865,13,186,5438
286,14,188,2795,9,136,1825
287,13,164,2394,8,111,1570
288,19,295,4035,12,184,2681
289,13,178,2524,9,117,1702
290,19,382,5626,12,207,3545
291,4,70,1016,4,48,706
292,16,201,3073,10,142,1915
293,8,122,1755,8,79,1102
294,2,28,351,2,17,229
295,11,153,2244,9,109,1474
296,25,376,5507,13,241,3488
297,1,14,190,1,9,120
298,3,36,403,3,22,277
299,4,67,865,4,42,605
300,11,94,1244,4,61,792
301,10,177,2488,10,115,1676
302,7,206,2902,7,83,1847
303,6,160,1964,6,70,1352
304,14,450,6689,11,172,4782
305,13,184,2812,9,124,1730
306,4,63,873,3,38,584
307,6,96,1338,6,61,874
308,16,219,3289,10,154,2102
309,3,30,306,2,18,223
310,5,78,1100,5,50,694
311,22,249,3407,11,174,2237
312,1,14,161,1,8,109
313,5,75,1010,5,51,679
314,35,363,6440,12,262,3659
315,21,310,4250,12,185,2823
316,15,210,2793,10,136,1844
317,15,184,2771,10,132,1751
318,12,174,2903,9,114,1727
319,16,233,3221,12,154,2138
320,7,153,2015,7,72,1282
321,2,55,823,2,23,514
322,7,141,2007,7,75,1311
323,10,175,2563,9,104,1648
324,3,78,1133,3,37,721
325,12,255,3677,11,139,2357
326,12,215,3035,10,125,2059
327,16,229,3281,11,146,2158
328,21,345,5636,12,216,3481
329,26,394,5521,13,244,3609
330,21,372,5525,12,222,3586
331,11,170,2545,8,93,1549
332,8,159,2228,8,87,1480
333,5,61,788,5,41,501
334,2,32,402,2,19,274
335,17,280,4054,12,165,2724
336,2,17,164,2,10,115
337,4,104,1489,4,43,889
338,3,36,361,3,20,238
339,4,61,781,4,38,490
340,22,329,4692,13,206,3025
341,1,12,113,1,6,80
342,12,250,3511,11,131,2267
343,28,376,7590,12,274,4072
344,41,573,13553,14,430,6581
345,55,761,20633,15,582,9274
346,30,461,10466,14,346,5324
347,31,461,8906,13,310,4830
348,44,618,16635,14,456,7223
349,13,254,4111,10,141,2738
350,8,95,1204,7,69,852
351,5,71,934,4,43,609
352,12,91,1207,6,74,788
353,2,36,446,2,22,316
354,17,482,7168,13,200,4865
355,12,139,1860,8,91,1204
356,20,259,3546,11,170,2269
357,1,13,161,1,9,105
358,12,147,2052,9,107,1327
359,4,55,664,4,38,465
360,16,227,3100,10,132,2043
361,4,86,966,4,39,634
362,2,27,283,2,17,208
363,2,78,1087,2,23,804
364,4,70,849,4,40,588
365,6,80,933,6,49,629
366,1,12,102,1,7,77
367,8,144,2011,8,88,1338
368,1,25,341,1,12,213
369,9,126,1758,7,82,1163
370,2,39,533,2,22,340
371,6,92,1223,6,55,770
372,4,85,1060,4,42,729
373,5,81,977,5,48,675
374,15,240,3131,11,149,2146
375,18,375,5328,14,204,3725
376,5,168,2466,5,61,1511
377,2,37,487,2,20,307
378,14,259,3641,10,124,2281
379,10,149,2048,9,100,1358
380,3,47,603,3,30,423
381,21,274,4376,11,183,2612
382,17,275,3681,12,170,2506
383,3,66,926,3,34,650
384,4,53,598,4,32,403
385,17,258,4260,12,174,2655
386,13,187,2572,9,114,1714
387,12,186,2936,9,122,1839
388,11,215,2748,11,115,2063
389,4,64,823,4,41,562
390,24,348,5287,12,218,3353
391,5,77,1032,5,53,708
392,8,132,1769,8,83,1177
393,7,104,1410,6,65,914
394,6,92,1124,6,59,801
395,6,110,1529,6,68,988
396,5,68,1003,4,40,581
397,26,364,5380,13,238,3442
398,1,17,212,1,10,145
399,12,195,2668,11,117,1824
400,5,126,1500,5,51,1016
401,5,78,924,5,50,664
402,10,176,2392,10,98,1598
403,6,129,1674,6,62,1178
404,2,35,492,2,23,322
405,34,472,11172,13,346,5257
406,1,14,384,1,12,160
407,65,919,27183,15,711,11479
408,51,780,18980,16,554,8956
409,15,206,2926,11,138,1852
410,62,883,24250,15,655,10260
411,25,344,5238,13,237,3299
412,46,640,17099,14,481,7554
413,14,166,2369,9,119,1505
414,1,14,384,1,12,160
415,3,49,708,3,31,450
416,5,70,757,5,43,550
417,1,9,89,1,6,60
418,2,23,290,2,16,190
419,2,37,489,2,25,342
420,3,42,553,3,29,383
421,15,176,2477,9,121,1592
422,7,131,1836,7,73,1226
423,14,163,2484,8,120,1520
424,19,237,3762,12,172,2319
425,1,21,272,1,13,191
426,12,118,1580,7,83,1045
427,12,183,2615,9,111,1743
428,14,179,2559,11,128,1701
429,20,293,5106,13,197,3025
430,22,310,4453,11,199,2878
431,8,145,2002,8,86,1320
432,7,145,2067,7,80,1357
433,18,262,4239,12,180,2653
434,1,30,450,1,14,307
435,3,58,794,3,32,541
436,10,160,2531,10,108,1626
437,14,234,3117,11,139,2119
438,14,155,2307,8,114,1439
439,15,157,2270,8,112,1411
440,11,173,2629,11,118,1698
441,1,24,401,1,12,231
442,7,110,1485,6,62,957
443,22,332,4791,13,217,3113
444,8,128,1722,8,81,1156
445,13,154,2044,8,104,1379
446,11,139,2057,8,95,1329
447,19,453,7027,14,232,4782
448,12,225,3284,9,125,2221
449,2,64,961,2,28,636
450,3,65,888,3,33,602
451,5,76,1190,5,49,769
452,1,32,504,1,14,336
453,61,909,26072,16,652,10875
454,13,196,2828,11,131,1881
455,8,147,1895,8,84,1343
456,9,147,1828,8,84,1294
457,2,57,763,2,22,540
458,12,189,2588,8,103,1827
459,9,170,2323,7,87,1640
460,2,61,849,2,25,592
461,4,120,1739,4,52,1108
462,1,45,659,1,15,463
463,16,371,5457,11,178,3794
464,12,138,2135,7,95,1343
465,2,37,491,2,17,368
466,13,192,2633,11,127,1755
467,18,235,3437,12,156,2260
468,15,222,3460,10,152,2174
469,9,144,2088,9,94,1398
470,9,139,2020,9,97,1312
471,1,22,273,1,13,196
472,2,36,401,2,20,275
473,14,439,6621,13,193,4668
474,13,143,1855,8,105,1268
475,13,407,5886,11,178,4198
476,14,184,3038,10,128,1768
477,5,79,991,5,50,672
478,9,167,2382,9,102,1556
479,6,94,1273,6,62,835
480,14,192,3147,10,136,1917
481,14,262,3757,12,150,2540
482,4,63,772,4,36,518
483,14,222,3341,9,134,2136
484,12,131,1869,7,93,1233
485,7,94,1327,5,61,873
486,17,517,8027,14,231,5701
487,21,313,5129,13,215,3123
488,5,77,1039,5,51,714
489,12,156,2326,9,113,1444
490,1,7,85,1,5,55
491,9,129,1680,8,82,1149
492,2,21,290,2,15,190
493,16,402,6396,11,188,4215
494,9,217,2886,9,98,1904
495,43,628,16743,15,479,7639
496,11,164,2621,8,105,1613
497,12,226,3043,11,127,2112
498,16,204,3219,10,148,1972
499,7,109,1518,7,74,1033
500,8,132,1808,7,79,1205
501,4,63,882,4,41,573
502,7,117,1537,7,72,988
503,7,110,1493,7,75,1043
504,9,101,1385,6,69,906
505,19,297,6950,13,225,3445
506,14,392,6158,12,177,4228
507,12,268,4078,9,122,2892
508,4,61,849,4,42,557
509,2,31,414,2,21,273
510,15,182,2570,8,125,1655
511,7,79,1145,6,59,723
512,20,281,4214,11,173,2699
513,3,43,638,3,29,377
514,1,12,146,1,8,94
515,21,269,3830,12,184,2508
516,16,298,4387,10,150,2956
517,10,176,2469,10,113,1636
518,4,54,698,4,37,468
519,11,212,2720,8,108,1826
520,9,101,1282,7,70,885
521,8,149,2140,7,81,1415
522,2,60,869,2,23,574
523,3,75,1167,3,32,710
524,12,421,6618,10,165,4541
525,1,48,750,1,15,489
526,13,216,3687,10,139,2192
527,13,179,2733,6,100,1683
528,8,142,2308,5,76,1409
529,1,48,750,1,15,489
530,2,41,573,2,20,387
531,12,157,2217,6,93,1486
532,4,68,947,4,41,640
533,14,173,2786,9,123,1687
534,14,235,3609,12,153,2307
535,13,163,2382,7,101,1485
536,10,176,2755,8,112,1763
537,8,132,2025,8,85,1289
538,20,324,8087,13,253,3901
539,4,62,809,4,41,562
540,7,141,2046,7,74,1453
541,1,17,227,1,11,164
542,12,174,2313,10,111,1527
543,5,103,1599,4,48,1071
544,9,182,2468,9,103,1679
545,21,224,3118,11,162,2046
546,7,125,1803,7,79,1184
547,19,404,5712,12,212,3891
548,9,115,1468,8,78,1002
549,11,96,1292,6,77,813
550,16,160,1936,9,107,1297
551,9,125,1728,9,86,1110
552,2,39,467,2,21,362
553,2,34,357,2,19,256
554,5,79,939,5,47,625
555,1,12,111,1,7,82
556,13,158,2247,8,110,1444
557,2,37,535,2,25,354
558,15,226,3292,12,150,2169
559,2,31,383,2,20,252
560,18,333,4653,13,197,3197
561,12,166,2303,10,119,1567
562,17,215,3341,11,148,2054
563,11,128,1768,8,90,1168
564,15,300,4253,11,153,2745
565,36,565,13945,14,409,6689
566,43,589,14848,13,450,6843
567,31,430,9321,14,307,4735
568,39,617,15810,14,447,7253
569,20,382,6877,12,218,4133
570,19,276,4162,11,186,2723
571,8,183,2689,7,86,1769
572,8,127,1725,8,81,1143
573,2,34,599,2,23,336
574,17,279,4554,12,180,2812
575,11,96,1358,5,67,836
576,16,222,3263,10,157,2113
577,18,230,3576,11,164,2212
578,6,85,1040,6,54,718
579,2,44,697,2,26,441
580,16,234,3446,11,155,2207
581,18,206,3136,11,156,2032
582,19,214,2955,11,155,1973
583,10,133,1698,10,94,1192
584,2,26,344,2,17,225
585,8,124,1637,8,84,1152
586,10,154,2466,9,107,1489
587,5,96,1411,5,59,907
588,5,70,873,5,42,568
589,4,96,1358,4,42,968
590,17,290,4507,12,175,2873
591,14,292,4750,10,145,3026
592,17,184,2627,8,106,1739
593,13,215,2958,10,130,2047
594,5,113,1662,5,54,1145
595,15,296,4432,11,153,2997
596,19,573,8578,15,249,5935
597,13,178,2559,8,111,1742
598,7,132,1805,6,69,1273
599,3,42,688,3,34,428
600,10,177,2484,10,101,1743
601,13,395,6139,12,172,4377
602,9,156,2127,9,96,1515
603,14,169,2516,9,130,1670
604,14,132,1869,8,100,1181
605,17,166,2299,9,121,1497
606,9,145,2071,8,90,1415
607,1,13,191,1,10,127
608,8,155,2386,8,95,1527
609,2,53,919,2,28,531
610,19,300,5160,12,189,3008
611,13,173,2725,8,112,1639
612,3,64,974,3,33,576
613,9,164,2514,9,104,1603
614,16,246,3653,11,162,2357
615,22,560,8650,15,270,5926
616,7,183,2777,7,87,1853
617,15,294,4330,11,152,2952
618,3,62,828,3,31,592
619,3,69,1019,3,36,715
620,18,245,3398,11,152,2245
621,21,310,4838,11,184,3048
622,4,93,1400,4,48,922
623,5,84,1153,4,49,826
624,11,221,2940,9,111,2031
625,5,111,1652,5,52,1120
626,9,176,2372,9,95,1696
627,6,137,1976,6,69,1365
628,29,465,9773,14,305,5214
629,3,94,1378,3,37,953
630,25,394,6948,13,256,4164
631,19,314,4502,12,190,3061
632,12,318,4861,11,146,3089
633,25,463,7340,14,270,4757
634,6,102,1738,6,70,1008
635,5,73,1095,5,53,708
636,11,165,3306,10,114,1750
637,22,342,5349,12,215,3270
638,24,316,5082,12,205,3253
639,15,388,6262,12,191,4138
640,17,305,4590,13,188,3042
641,5,58,770,4,39,514
642,20,313,4360,12,186,2828
643,11,167,2265,10,110,1534
644,15,227,3093,11,149,2103
645,2,35,491,2,24,344
646,6,87,1236,5,60,802
647,17,428,6359,13,200,4382
648,29,411,6877,13,273,4034
649,22,309,4914,13,216,3127
650,19,226,3425,11,161,2155
651,1,21,356,1,14,232
652,7,102,1411,7,69,952
653,7,117,1552,7,76,1070
654,14,152,2020,8,100,1329
655,1,13,124,1,8,89
656,2,17,145,2,11,105
657,14,163,2477,9,118,1532
658,7,101,1119,7,60,776
659,6,116,1596,6,69,1014
660,18,315,4717,12,185,2917
661,16,166,2289,9,116,1477
662,1,13,124,1,8,89
663,7,104,1149,7,66,826
664,21,233,3345,11,168,2125
665,8,121,1680,8,80,1076
666,14,438,6693,13,189,4814
667,2,25,286,2,16,207
668,12,155,2125,8,100,1417
669,27,479,7583,14,276,4783
670,7,95,1136,7,61,784
671,12,161,2296,10,113,1466
672,8,105,1262,7,72,909
673,12,82,996,5,59,644
674,18,291,4751,12,176,2936
675,17,246,3863,10,153,2507
676,4,62,751,4,38,526
677,17,261,5578,12,193,2932
678,13,147,2199,9,108,1392
679,9,163,2217,9,100,1498
680,9,135,2031,9,94,1273
681,2,33,421,2,22,305
682,1,19,252,1,13,188
683,14,188,2702,10,126,1751
684,13,157,2138,8,111,1440
685,16,200,2805,10,147,1919
686,10,202,2883,10,117,1960
687,11,148,1837,10,98,1273
688,14,193,2851,11,134,1876
689,3,51,593,3,30,437
690,2,36,532,2,24,345
691,14,197,3162,10,128,1862
692,17,421,6524,13,209,4471
693,32,441,10173,13,330,5073
694,18,295,7229,13,226,3558
695,34,545,14171,13,398,6739
696,39,562,12101,14,402,6134
697,21,327,7972,13,249,3848
698,33,497,11739,14,374,5664
699,50,725,20788,16,551,8973
700,7,96,1206,6,63,798
701,8,102,1325,7,74,915
702,17,277,4071,12,174,2709
703,18,206,3056,11,145,1921
704,10,180,2494,8,98,1700
705,16,214,3341,10,159,2047
706,12,152,2113,8,99,1343
707,3,37,524,2,27,336
708,11,92,1312,5,73,827
709,18,276,4413,11,170,2754
710,9,138,1948,8,92,1280
711,6,110,1635,6,72,1089
712,3,40,557,3,27,352
713,13,205,2939,9,122,1918
714,27,330,4973,13,225,3109
715,1,29,434,1,15,308
716,11,153,2401,8,106,1463
717,16,284,4025,12,162,2781
718,6,105,1306,6,62,927
719,15,250,3909,11,155,2477
720,17,318,4487,12,193,3100
721,15,186,2670,9,136,1811
722,16,537,8156,12,217,5792
723,14,169,2187,8,104,1514
724,7,119,1625,7,72,1053
725,3,61,897,3,33,548
726,14,228,3533,11,151,2231
727,17,235,3237,11,155,2168
728,10,182,2742,8,105,1742
729,10,113,1593,7,77,1005
730,14,226,3064,12,147,2060
731,8,164,1956,8,86,1278
732,6,101,1373,6,59,893
733,5,112,1595,5,56,1031
734,9,139,1991,8,89,1353
735,13,199,3360,11,138,2068
736,11,196,3254,11,128,1957
737,1,14,161,1,9,115
738,7,101,1293,6,67,896
739,4,55,722,4,37,475
740,12,100,1238,7,77,836
741,5,75,1024,5,51,669
742,21,323,4507,12,203,2980
743,14,197,2439,11,131,1748
744,13,157,2631,9,113,1489
745,4,49,579,4,29,374
746,7,119,1502,7,67,1039
747,2,16,153,2,11,110
748,11,139,1937,9,99,1272
749,4,75,1106,4,46,678
750,18,253,3791,10,152,2484
751,1,12,123,1,8,91
752,11,165,2177,11,110,1499
753,22,313,5061,13,211,3025
754,21,340,4773,11,182,3025
755,3,45,576,3,30,392
756,26,360,5404,12,226,3356
757,7,86,1361,6,58,776
758,13,273,4104,9,132,2530
759,12,217,2976,11,131,2088
760,8,128,1765,7,82,1181
761,29,422,10303,13,306,4961
762,25,484,8226,14,264,5030
763,52,775,20382,14,570,9156
764,6,120,2616,6,79,1368
765,42,735,17224,15,476,8218
766,26,329,7674,13,266,3783
767,1,19,478,1,14,219
768,13,192,2734,11,123,1743
769,1,11,112,1,7,83
770,1,11,112,1,7,83
771,3,47,632,3,30,406
772,12,187,2705,10,117,1744
773,2,27,333,2,19,240
774,15,343,4883,12,177,3517
775,2,49,706,2,23,456
776,10,344,5044,9,134,3636
777,5,87,1163,5,47,764
778,1,37,561,1,15,361
779,3,76,1069,3,38,680
780,1,37,561,1,15,361
781,31,425,7061,13,286,4191
782,5,122,1720,5,57,1176
783,2,50,762,2,25,497
784,6,84,1091,6,55,720
785,3,53,783,3,35,527
786,23,241,3656,11,174,2310
787,7,145,2033,7,75,1275
788,18,196,2912,10,146,1869
789,18,254,4148,11,178,2560
790,16,251,4265,11,164,2535
791,14,198,3389,10,142,2060
792,12,145,1848,8,90,1251
793,7,100,2347,7,83,1200
794,40,519,11712,13,390,5764
795,13,195,4823,12,159,2369
796,18,291,3869,12,180,2557
797,9,146,2072,9,94,1388
798,12,245,3928,10,142,2497
799,2,27,348,2,19,245
800,3,45,580,3,28,373
801,11,179,2480,11,120,1700
802,3,126,1752,3,43,1150
803,8,180,2574,8,94,1733
804,8,115,1510,7,73,988
805,1,19,209,1,11,146
806,2,36,427,2,22,299
807,4,70,849,4,39,551
808,3,49,568,3,30,390
809,5,81,1015,5,51,691
810,6,115,1504,6,61,969
811,13,160,2249,7,106,1366
812,31,423,6276,13,279,3940
813,1,13,142,1,7,90
814,4,55,721,4,34,473
815,10,153,2048,9,103,1379
816,2,28,352,2,18,235
817,1,13,142,1,7,90
818,1,13,142,1,7,90
819,27,435,6454,14,271,4090
820,13,192,3571,9,132,2022
821,12,102,1383,6,75,893
822,12,161,2440,8,113,1572
823,15,406,6107,12,184,4216
824,19,349,4779,12,193,3125
825,14,257,3705,10,136,2477
826,17,250,5267,12,186,2749
827,14,223,3227,9,125,2234
828,3,47,640,3,32,438
829,13,160,2120,9,107,1431
830,12,153,2115,9,115,1443
831,10,146,2234,7,94,1424
832,18,294,4302,12,180,2885
833,14,205,2705,11,139,1873
834,17,287,4327,13,188,2802
835,16,268,4324,11,164,2680
836,3,42,618,3,30,393
837,16,283,4326,12,177,2824
838,19,288,4873,12,186,2881
839,14,167,2327,8,115,1533
840,15,141,2210,7,103,1342
841,16,302,4666,13,188,2982
842,13,176,2594,10,118,1664
843,3,78,1135,3,38,678
844,12,141,2042,7,104,1302
845,1,17,258,1,12,159
846,17,215,3799,11,157,2207
847,14,189,3956,10,140,2057
848,3,51,777,3,36,478
849,14,159,2314,8,114,1468
850,22,341,4830,13,206,3172
851,20,414,6172,12,219,4240
852,8,111,1491,8,78,994
853,15,203,2900,11,143,1887
854,9,117,1461,9,81,1009
855,22,546,8527,14,265,5858
856,19,269,3854,12,181,2496
857,12,109,1670,7,86,1035
858,11,137,1761,7,86,1173
859,14,363,5171,13,180,3631
860,17,280,3576,11,159,2434
861,3,45,556,3,27,354
862,13,226,3668,10,137,2170
863,8,128,1721,8,82,1169
864,16,295,4449,11,159,2906
865,14,235,3599,8,119,2160
866,14,184,3088,9,118,1754
867,47,757,18445,15,511,8712
868,6,56,732,3,39,491
869,5,77,971,5,49,663
870,19,260,3700,11,169,2499
871,17,249,3807,11,159,2366
872,3,53,582,3,27,399
873,2,39,404,2,19,283
874,11,175,2229,10,110,1552
875,6,119,1487,6,61,1027
876,3,52,616,3,29,391
877,2,92,1267,2,27,916
878,4,100,1386,4,47,940
879,4,67,767,4,38,542
880,9,146,1835,9,89,1264
881,1,26,282,1,11,189
882,12,165,2106,8,100,1396
883,7,124,1718,6,72,1119
884,3,105,1389,3,35,1010
885,8,132,1646,8,80,1088
886,15,190,2661,9,131,1775
887,6,90,1237,6,58,821
888,4,57,945,4,42,562
889,42,721,16396,15,471,7992
890,14,188,2769,10,133,1831
891,14,192,2830,10,132,1805
892,15,160,2144,9,114,1430
893,16,511,7971,12,199,5567
894,6,83,1256,5,52,759
895,6,84,1253,5,52,739
896,12,171,2815,8,105,1629
897,15,411,6094,13,175,4219
898,4,71,1026,4,44,649
899,2,37,596,2,23,356
900,12,199,2809,11,125,1871
901,21,566,8322,13,253,5890
