Node,WiD1,WiD2,WiD3,WiH1,WiH2,WiH3
193,28,594,14542,11,251,5584
194,5,263,6533,5,79,2422
195,13,493,10548,9,162,4422
196,10,454,9571,8,134,3931
197,25,770,18358,11,251,7060
198,25,590,14126,11,229,5473
199,15,568,13081,9,176,5160
200,21,515,12648,10,214,4868
201,15,562,13339,8,162,5046
202,27,467,11722,11,217,4439
203,30,576,12606,13,256,5274
204,11,408,8518,9,136,3577
205,17,700,16071,9,201,6344
206,13,449,10753,8,149,4119
207,20,380,9113,10,176,3537
208,27,576,13863,11,247,5376
209,24,666,14516,11,228,5946
210,49,920,21722,14,401,8439
211,25,517,11835,12,218,4739
212,27,793,16998,10,257,6954
213,20,380,8842,11,179,3548
214,24,772,18109,10,243,6998
215,18,341,7442,11,160,3103
216,14,305,6784,8,131,2744
217,32,724,17500,10,276,6700
218,11,259,5977,7,107,2356
219,29,536,12211,12,243,4899
220,32,619,14014,12,270,5661
221,29,521,12646,10,252,4850
222,28,677,15478,10,249,6141
223,24,560,13961,10,226,5314
224,35,658,17862,10,290,6383
225,14,486,11303,8,147,4381
226,17,431,9810,10,169,3913
227,19,356,7773,10,165,3254
228,24,495,10733,9,206,4359
229,30,624,13878,12,267,5659
230,14,338,7599,11,147,3128
231,25,488,11447,10,210,4425
232,25,809,18589,10,250,7305
233,11,303,7334,8,120,2804
234,9,669,15666,7,144,5982
235,20,447,11057,9,181,4212
236,23,618,16167,11,235,5943
237,26,533,13267,9,223,4966
238,18,378,9810,10,176,3631
239,11,452,10425,7,121,4055
240,16,709,14800,9,183,6124
241,12,528,11753,8,145,4692
242,31,848,19462,10,285,7593
243,18,438,9805,10,177,3983
244,16,497,11190,8,165,4420
245,16,640,15193,9,186,5828
246,24,548,12689,11,219,5055
247,14,501,11691,8,155,4562
248,15,533,12418,9,165,4782
249,15,660,14514,9,169,5752
250,32,531,12423,11,255,4874
251,13,516,11791,9,157,4609
252,21,333,8022,9,170,3100
253,22,627,14808,10,218,5780
254,15,433,10597,9,159,4011
255,16,392,9889,9,156,3703
256,27,650,15497,12,252,6036
257,17,448,11628,9,168,4246
258,16,386,9178,10,158,3547
259,15,479,12725,8,161,4513
260,21,339,8577,9,177,3256
261,19,400,10043,10,173,3769
262,23,587,13720,9,204,5336
263,24,424,10500,12,210,4098
264,41,783,18851,11,344,7223
265,15,424,10078,8,151,3880
266,16,449,10789,10,168,4116
267,12,593,13671,8,151,5347
268,15,705,15507,8,181,6133
269,13,345,8007,9,134,3224
270,23,564,11642,9,196,4911
271,26,767,17877,11,253,6963
272,26,422,9600,10,214,3869
273,18,438,9766,8,164,3863
274,20,374,8935,11,175,3496
275,16,506,10928,9,167,4496
276,28,759,17908,11,263,7022
277,11,336,8049,7,125,3193
278,41,557,15513,11,302,5485
279,22,376,10258,9,192,3718
280,21,608,14427,12,224,5665
281,11,321,7882,7,116,2943
282,31,585,14112,11,261,5440
283,7,190,5265,6,79,1845
284,9,391,9262,6,102,3552
285,36,607,13244,13,288,5494
286,12,313,8583,8,125,3022
287,10,462,10045,8,122,4080
288,15,407,9210,8,150,3661
289,19,693,15716,10,205,6174
290,24,679,16187,9,231,6187
291,26,511,13040,11,223,4819
292,15,672,14956,8,171,5896
293,30,536,12177,11,251,4966
294,24,390,8773,11,201,3595
295,12,577,12853,8,156,5140
296,13,463,10120,8,144,4108
297,16,377,8843,9,157,3476
298,16,483,12325,8,153,4525
299,21,664,15580,11,213,6039
300,19,618,12512,10,190,5312
301,17,678,15166,9,188,6022
302,17,287,6768,9,145,2676
303,10,388,10074,6,120,3696
304,11,504,12239,8,139,4591
305,27,627,14439,12,254,5746
306,10,257,6074,6,100,2325
307,17,318,8486,8,147,3060
308,15,592,15208,8,175,5558
309,24,583,13459,10,210,5371
310,8,390,8926,7,101,3509
311,22,525,13199,10,208,5004
312,12,245,6133,8,116,2311
313,17,444,9166,10,170,3891
314,13,384,9327,8,136,3567
315,19,603,14254,9,191,5481
316,29,723,17102,12,277,6726
317,14,655,15424,9,170,5940
318,27,362,8897,10,209,3503
319,18,376,8787,9,159,3437
320,18,344,8411,9,155,3205
321,14,520,12358,8,162,4693
322,16,295,7063,10,145,2761
323,16,280,6158,9,137,2558
324,21,715,16835,8,217,6465
325,20,490,12978,10,194,4767
326,9,221,5433,8,93,2034
327,27,731,16976,10,246,6571
328,8,463,10931,8,124,4158
329,11,541,13044,8,150,4966
330,14,525,11746,7,143,4614
331,18,490,11530,10,178,4481
332,12,419,9907,7,135,3907
333,6,344,8341,5,104,3244
334,20,366,8088,9,166,3253
335,23,456,10678,12,210,4249
336,15,459,9844,8,153,3994
337,19,684,15830,9,206,6258
338,11,579,14639,7,155,5410
339,8,311,7465,7,98,2898
340,14,399,8301,9,142,3466
341,23,647,15477,11,229,5993
342,10,222,5432,5,92,2020
343,19,522,12417,10,192,4815
344,20,504,12124,10,203,4739
345,17,362,8031,9,151,3263
346,20,361,7855,9,169,3277
347,17,329,8592,8,151,3185
348,21,299,6729,9,153,2712
349,15,223,5582,8,121,2108
350,15,765,18038,8,188,6946
351,13,415,10889,8,146,3993
352,18,503,10364,8,174,4352
353,20,534,13685,10,195,5066
354,21,446,10442,10,181,4058
355,25,509,12916,9,217,4745
356,22,594,13253,11,209,5297
357,21,408,9261,9,175,3651
358,13,405,10107,7,138,3790
359,9,249,6234,8,96,2313
360,11,326,7359,8,123,2921
361,15,274,6390,7,127,2485
362,26,626,15611,11,243,5902
363,22,344,8055,9,173,3154
364,23,532,13808,9,215,5061
365,27,632,15188,11,243,5875
366,14,462,10313,8,154,4100
367,19,392,9572,9,162,3597
368,21,340,8083,11,174,3217
369,13,533,12426,9,154,4799
370,18,490,11462,8,183,4499
371,24,463,10870,10,209,4276
372,11,253,5440,8,109,2276
373,14,267,5776,8,127,2447
374,11,260,5944,8,113,2413
375,25,643,14419,9,230,5729
376,10,488,10460,7,123,4238
377,15,484,12313,7,160,4554
378,13,191,5080,9,113,1917
379,11,412,8735,7,128,3587
380,18,438,10397,8,174,4023
381,15,390,9223,8,140,3583
382,12,213,4850,8,107,1950
383,13,223,4767,8,111,2013
384,31,413,10299,10,226,3936
385,12,369,8493,7,126,3379
386,19,619,14296,8,186,5517
387,26,519,12683,10,219,4872
388,18,410,10672,9,174,3936
389,19,536,13193,9,183,4925
390,19,459,9620,10,178,4098
391,19,270,6893,9,154,2564
392,20,480,10942,9,179,4301
393,20,558,12914,11,210,5192
394,16,364,8680,8,145,3309
395,24,375,8653,9,187,3422
396,16,404,9418,8,152,3689
397,14,277,6554,8,122,2575
398,11,490,11004,8,137,4370
399,26,516,12571,10,218,4814
400,22,621,14867,10,210,5651
401,17,467,11027,9,178,4296
402,25,606,13834,11,224,5498
403,8,325,7947,6,99,3008
404,8,325,7735,7,108,2997
405,10,329,7544,7,113,2955
406,16,306,7165,9,146,2881
407,17,450,11677,8,168,4325
408,14,603,14392,8,160,5471
409,17,450,9613,9,165,3888
410,16,513,10943,10,171,4509
411,8,181,5161,7,84,1808
412,9,419,10156,8,120,3876
413,11,287,6297,9,116,2589
414,10,221,4722,7,92,1963
415,22,375,8692,9,179,3442
416,15,363,8284,8,141,3238
417,24,466,11085,10,205,4323
418,27,473,10590,10,224,4361
419,12,294,7224,8,125,2768
420,13,192,4435,7,108,1779
421,12,573,12926,7,146,5052
422,13,500,10728,8,151,4391
423,11,353,9061,8,117,3333
424,15,229,5313,7,119,2096
425,13,458,10131,9,139,3984
426,10,234,6168,8,106,2261
427,10,387,9061,8,118,3541
428,48,643,17670,11,347,6244
429,25,376,8786,9,191,3440
430,10,433,10030,6,124,3911
431,15,261,6180,8,130,2427
432,10,297,7289,7,106,2730
433,17,316,8317,8,148,2999
434,9,317,7533,7,111,2916
435,22,570,12371,9,195,5058
436,11,375,8108,8,130,3413
437,14,304,6429,8,130,2698
438,15,328,7524,8,134,2971
439,12,251,5362,8,112,2250
440,19,322,7996,9,154,3044
441,14,421,8777,8,140,3651
442,14,202,5126,7,113,1985
443,7,319,7482,6,92,2866
444,21,330,7084,10,175,3016
445,23,353,7458,9,183,3161
446,22,615,13166,12,222,5445
447,18,415,9294,11,175,3809
448,12,362,9089,8,133,3391
449,16,363,8645,9,147,3389
450,27,645,14920,9,231,5820
451,17,349,8301,9,150,3206
452,13,488,12233,8,149,4560
453,20,498,11207,9,185,4476
454,18,472,11416,9,172,4359
455,11,333,7711,7,120,3061
456,21,335,7237,9,168,3016
457,25,434,9560,11,210,3958
458,20,376,10314,7,172,3636
459,11,221,4786,8,101,1969
460,30,518,12755,10,241,4820
461,11,237,5276,7,102,2120
462,12,298,7090,7,126,2728
463,9,417,9643,8,116,3749
464,18,410,10054,8,167,3830
465,29,502,12124,11,230,4621
466,11,274,5808,9,112,2427
467,19,362,8633,8,164,3367
468,10,217,5103,8,100,2041
469,12,630,14840,7,157,5647
470,13,316,7544,7,122,2908
471,11,254,5143,9,108,2226
472,19,517,12926,10,182,4799
473,7,446,9395,7,104,3870
474,15,455,10383,8,147,4085
475,22,433,9251,10,188,3802
476,12,254,6827,7,112,2455
477,11,196,3640,7,94,1669
478,9,339,8609,7,108,3195
479,19,502,11111,8,175,4490
480,9,386,8438,6,111,3428
481,21,435,10568,8,172,3996
482,13,248,6239,8,110,2284
483,18,563,12447,8,179,5012
484,13,207,5879,8,106,2021
485,11,308,7066,7,114,2773
486,15,345,7910,8,130,3129
487,13,362,8259,8,129,3275
488,10,256,6013,7,105,2340
489,6,250,5940,6,83,2273
490,6,126,3260,6,61,1247
491,18,417,10429,8,158,3853
492,13,462,10222,9,150,4099
493,6,257,6285,6,85,2391
494,8,372,8973,8,114,3436
495,7,265,5664,5,84,2308
496,13,528,12506,10,155,4871
497,8,239,6062,7,87,2203
498,17,435,9498,8,153,3805
499,24,400,9712,11,193,3720
500,21,281,6883,10,162,2698
501,15,524,11850,9,168,4744
502,31,467,10942,10,233,4285
503,17,544,11960,9,176,4850
504,11,331,8263,8,124,3124
505,19,434,10347,8,169,3944
506,26,493,11461,10,210,4556
507,18,381,9321,8,163,3489
508,16,240,6143,8,130,2319
509,9,172,4445,7,89,1680
510,7,528,11619,7,119,4640
511,11,446,10290,8,125,4012
512,19,584,14106,8,190,5386
513,9,268,6050,7,96,2412
514,15,521,12779,7,152,4816
515,10,411,9574,8,129,3701
516,7,188,4070,6,75,1695
517,15,397,9481,9,145,3647
518,11,386,10112,7,125,3653
519,7,326,7934,7,102,3000
520,13,407,9706,8,132,3684
521,9,397,9395,6,113,3656
522,8,223,4991,7,91,2056
523,9,442,10414,7,118,4009
524,12,455,10578,9,134,4090
525,24,493,10693,11,207,4439
526,14,336,8146,7,128,3082
527,12,575,12234,8,148,5007
528,8,263,6830,6,87,2436
529,12,331,7643,8,124,2980
530,15,381,9682,9,146,3628
531,17,678,15736,7,178,6085
532,24,346,8253,11,189,3308
533,24,425,10963,8,192,4081
534,16,234,6105,8,126,2247
535,17,324,8190,9,151,3086
536,18,581,12816,7,175,5091
537,24,481,10779,10,196,4380
538,9,426,9624,7,115,3815
539,5,250,5864,5,77,2261
540,13,388,8861,8,135,3517
541,8,212,3949,7,81,1793
542,18,418,10478,8,163,3961
543,7,291,7299,6,83,2647
544,23,454,11387,9,198,4284
545,15,383,8080,8,140,3317
546,10,571,13603,9,137,5199
547,17,233,4833,9,129,2060
548,14,281,7009,8,131,2654
549,21,620,15571,9,208,5844
550,10,336,7479,7,108,2972
551,20,258,5632,9,151,2364
552,26,609,14313,9,220,5521
553,13,402,10344,8,135,3779
554,8,124,3671,7,71,1292
555,14,399,9169,8,145,3620
556,15,420,9776,9,152,3854
557,13,435,9904,8,129,3899
558,9,166,3555,7,76,1445
559,5,355,8509,5,84,3190
560,12,184,4600,7,102,1745
561,21,514,12607,10,195,4769
562,15,365,8283,9,142,3357
563,7,194,4604,6,75,1734
564,12,207,4706,7,107,1919
565,11,336,7962,8,124,3089
566,11,191,4550,9,98,1791
567,18,440,10317,8,167,4005
568,16,475,10748,8,160,4299
569,8,180,4259,6,77,1614
570,11,419,9987,7,131,3850
571,13,262,5701,9,123,2342
572,26,490,11878,8,204,4469
573,12,321,8274,8,118,3104
574,15,291,5914,8,127,2492
575,11,172,4107,8,97,1632
576,11,222,5024,8,98,1974
577,9,210,4798,7,94,1962
578,8,154,3285,6,76,1371
579,18,274,6483,8,146,2534
580,11,188,4069,7,98,1708
581,11,302,7190,6,107,2727
582,18,442,10827,8,173,4119
583,11,355,8047,7,116,3111
584,17,194,4515,8,122,1819
585,11,243,6049,7,99,2240
586,17,258,5165,9,143,2344
587,12,454,10368,8,128,4045
588,14,359,8251,9,131,3303
589,12,470,11256,7,138,4308
590,13,465,11481,9,154,4351
591,17,437,10146,9,159,3961
592,7,403,9459,6,98,3614
593,14,331,7214,7,128,2942
594,17,355,8361,9,156,3302
595,11,184,4101,7,95,1681
596,13,228,5776,7,113,2171
597,17,282,7011,10,146,2706
598,11,349,7542,8,119,3115
599,10,406,9667,8,125,3701
600,21,416,9076,10,179,3725
601,7,249,5287,6,90,2217
602,19,433,9643,10,172,3881
603,24,432,10595,9,203,4056
604,14,224,5454,8,117,2139
605,23,458,11094,9,193,4159
606,11,694,16981,8,173,6373
607,12,301,6721,8,123,2749
608,13,205,4441,7,109,1873
609,10,266,5663,8,109,2361
610,16,389,10651,8,155,3797
611,10,133,3621,8,83,1332
612,12,152,3356,6,93,1409
613,16,248,5093,9,133,2226
614,12,421,9233,10,130,3682
615,12,459,9811,8,133,4035
616,14,396,9175,9,145,3595
617,22,787,18369,10,236,7136
618,13,258,6154,7,114,2350
619,8,193,4308,6,82,1746
620,18,521,12400,10,183,4872
621,19,700,15667,8,195,6213
622,11,244,6213,8,107,2276
623,12,238,6583,8,114,2344
624,12,199,5121,8,102,1930
625,11,293,6979,8,115,2674
626,8,145,3408,6,69,1336
627,12,180,3958,6,95,1615
628,12,458,10110,7,132,4090
629,10,213,4914,7,96,1946
630,11,232,5496,7,104,2142
631,26,328,9005,8,190,3241
632,14,226,5692,9,116,2119
633,11,297,6754,7,115,2696
634,7,162,3760,6,69,1464
635,8,564,12300,8,126,4885
636,12,316,7102,7,119,2858
637,12,418,9817,7,131,3846
638,9,339,7896,8,115,3124
639,14,436,9633,8,148,3871
640,25,434,9677,11,196,3952
641,8,312,7745,7,98,2891
642,10,202,4661,7,94,1823
643,13,353,8842,8,132,3277
644,8,200,5070,7,90,1910
645,10,183,4022,9,96,1688
646,11,176,4585,7,94,1732
647,15,621,14507,8,175,5622
648,6,340,7864,6,87,3023
649,18,259,6758,8,141,2489
650,9,303,6848,7,101,2659
651,10,259,6373,7,103,2397
652,14,256,5656,9,121,2312
653,17,394,8877,9,155,3567
654,12,193,4137,7,107,1760
655,12,766,18092,7,169,6906
656,20,452,11321,9,178,4279
657,8,196,4959,7,81,1801
658,11,442,10635,8,131,4076
659,9,354,8174,6,109,3172
660,18,551,12219,9,176,4920
661,10,245,5389,8,102,2225
662,15,251,4848,8,125,2177
663,8,275,6266,6,87,2479
664,20,529,11572,9,183,4669
665,10,308,8656,6,103,3011
666,10,321,7818,7,109,2933
667,11,269,5699,7,101,2366
668,8,129,3516,6,70,1273
669,8,258,5475,6,86,2219
670,8,304,7301,6,89,2762
671,13,415,9517,7,136,3737
672,10,402,9036,6,113,3590
673,10,423,10197,7,127,3967
674,9,259,7625,7,102,2600
675,7,219,4804,6,78,1907
676,7,180,3689,6,71,1569
677,17,375,9241,9,153,3461
678,17,346,7750,8,143,3102
679,11,378,8507,8,128,3392
680,11,241,6008,7,105,2273
681,11,152,3348,8,88,1400
682,7,408,8657,6,96,3538
683,10,387,8887,8,121,3501
684,10,207,4438,8,92,1868
685,14,430,11150,8,145,4039
686,11,201,4261,8,105,1824
687,13,225,4679,7,109,1963
688,17,339,7693,9,151,3123
689,9,194,3974,7,86,1709
690,12,407,8994,7,127,3569
691,13,449,9677,7,139,3908
692,14,421,9698,9,143,3825
693,17,267,5696,8,135,2383
694,11,137,3393,8,83,1310
695,13,530,12580,8,150,4780
696,20,416,9804,10,175,3854
697,13,328,7233,8,125,2867
698,16,299,6728,7,134,2644
699,10,207,5344,7,97,1995
700,11,223,4797,8,100,2001
701,9,275,5592,7,92,2363
702,17,375,9087,9,150,3436
703,14,330,9353,7,138,3277
704,10,271,5924,8,102,2366
705,13,272,6114,9,114,2393
706,6,244,6558,6,86,2331
707,12,308,8504,7,114,3011
708,14,330,7598,8,139,2982
709,9,357,8749,7,106,3276
710,20,462,10594,8,172,4102
711,19,378,7689,8,161,3298
712,7,217,5124,6,74,1956
713,12,617,14729,6,148,5533
714,12,331,7881,8,120,3070
715,7,389,8190,5,90,3372
716,5,456,10127,5,98,4039
717,13,209,4292,9,113,1877
718,11,437,9672,7,133,3953
719,13,180,4793,8,105,1766
720,8,359,8421,7,98,3232
721,7,380,8949,6,97,3418
722,7,245,6165,6,84,2245
723,14,322,7703,6,131,2971
724,13,204,5502,8,106,1985
725,9,238,5172,6,100,2180
726,7,268,6596,7,93,2491
727,11,296,7124,8,119,2819
728,12,220,5585,7,101,2054
729,13,365,8394,7,122,3231
730,6,411,9142,6,99,3637
731,14,180,4801,8,111,1766
732,14,266,5399,8,119,2325
733,16,496,12163,7,156,4612
734,13,247,5706,7,110,2241
735,12,490,11682,8,146,4527
736,9,163,3808,6,78,1464
737,8,366,8350,6,104,3312
738,6,182,4475,5,70,1672
739,21,351,7206,9,163,3091
740,13,488,12127,7,144,4545
741,7,261,5826,6,82,2316
742,10,213,5021,8,94,1979
743,7,353,7707,5,93,3083
744,12,217,4972,8,108,2000
745,7,197,3983,6,76,1674
746,6,301,6738,5,82,2629
747,9,225,5027,8,92,2019
748,13,283,6172,8,117,2520
749,7,239,5790,6,84,2201
750,5,161,4206,5,62,1504
751,20,275,7049,8,150,2618
752,11,334,7514,8,115,2996
753,13,384,9100,7,123,3443
754,15,353,7612,8,138,3147
755,10,334,7934,7,109,2978
756,10,323,7834,6,106,2980
757,10,175,4429,7,87,1668
758,8,391,9354,7,113,3620
759,16,334,7812,8,138,3065
760,16,238,5229,7,130,2156
761,10,239,5914,7,103,2330
762,10,163,3844,7,90,1550
763,15,351,9010,7,140,3275
764,12,259,5943,7,111,2364
765,17,346,8387,9,151,3238
766,17,209,4898,8,128,1932
767,11,174,4204,8,94,1646
768,13,244,6633,9,119,2375
769,14,322,7327,8,127,2915
770,6,312,7509,5,86,2806
771,11,291,6537,8,116,2636
772,13,375,8905,7,127,3444
773,10,516,11950,7,137,4618
774,14,336,6958,8,130,2898
775,13,185,4150,7,100,1641
776,21,421,11595,8,178,4123
777,12,385,8846,8,132,3541
778,7,485,10642,6,115,4271
779,7,155,3328,7,73,1410
780,13,375,9048,7,134,3498
781,9,409,9289,6,107,3657
782,7,154,3248,6,67,1330
783,10,170,3917,6,85,1500
784,10,185,4562,8,90,1754
785,17,387,9300,7,159,3610
786,7,375,8479,7,104,3354
787,10,209,4711,6,91,1923
788,14,338,7451,8,131,3029
789,13,228,5737,7,104,2074
790,7,361,8560,6,96,3219
791,7,177,3832,6,71,1572
792,8,420,11015,7,117,3978
793,11,198,4170,7,97,1768
794,12,233,5278,7,111,2106
795,15,532,11991,7,149,4709
796,12,142,3305,7,91,1354
797,15,306,7376,9,137,2825
798,11,496,11243,8,139,4439
799,26,559,12246,9,213,4917
800,8,264,5672,6,89,2328
801,14,382,8356,8,129,3407
802,9,412,9579,7,121,3766
803,17,335,7084,9,151,3032
804,8,115,3102,7,68,1149
805,7,299,6851,7,88,2711
806,6,402,8299,6,104,3494
807,23,388,9348,7,175,3540
808,18,231,5030,7,133,2053
809,17,196,4094,7,121,1741
810,11,200,4812,7,98,1814
811,9,309,7636,6,99,2870
812,6,297,7410,6,84,2702
813,12,376,8422,7,126,3336
814,11,308,6598,8,114,2738
815,7,147,4040,6,65,1411
816,19,431,10580,9,169,4018
817,8,164,3502,6,79,1506
818,9,137,3863,7,76,1364
819,14,320,7870,7,130,2958
820,5,91,2736,5,50,918
821,11,335,8790,6,115,3199
822,8,377,9050,6,107,3458
823,12,629,14888,7,161,5703
824,14,237,5533,8,115,2169
825,9,157,3052,6,78,1331
826,19,229,5223,9,137,2113
827,9,242,5636,7,92,2225
828,10,390,9653,6,114,3557
829,14,343,8119,8,122,3121
830,10,498,11135,8,139,4405
831,14,173,3588,7,105,1522
832,12,333,7284,6,116,2915
833,10,569,13545,8,132,5148
834,7,307,7925,7,93,2840
835,6,173,3579,6,72,1542
836,5,287,7412,5,78,2707
837,6,203,5304,6,70,1864
838,13,168,3755,7,98,1510
839,12,611,14817,7,159,5573
840,8,408,9367,6,110,3671
841,11,403,10552,7,129,3844
842,10,243,5872,7,95,2250
843,8,620,14161,6,129,5469
844,12,215,4579,8,102,1943
845,12,368,8940,7,127,3358
846,11,254,6033,7,97,2269
847,7,171,3643,7,77,1555
848,10,351,8785,7,114,3241
849,14,233,5196,7,114,2136
850,9,342,9009,7,108,3210
851,7,153,4111,6,73,1533
852,10,134,3595,7,80,1323
853,8,240,5023,6,87,2081
854,9,187,4347,7,87,1728
855,15,328,7993,8,131,2999
856,6,132,2634,6,60,1143
857,9,540,12865,8,129,4917
858,5,170,3891,5,62,1506
859,7,166,3659,7,69,1458
860,7,154,3426,7,71,1374
861,14,241,5241,7,118,2146
862,12,200,5945,7,102,2006
863,6,419,9975,5,93,3752
864,7,331,7792,6,93,3031
