Node,WiD1,WiD2,WiD3,WiH1,WiH2,WiH3
1787,3,17,143,2,12,89
1793,2,13,76,2,8,48
1796,2,42,513,2,21,291
1798,2,6,18,2,6,18
1817,5,18,103,2,13,63
1818,3,27,223,3,16,142
1821,2,6,18,2,6,18
1822,1,6,21,1,3,12
1823,1,12,110,1,6,50
1825,2,14,158,2,7,86
1829,6,71,796,5,38,427
1832,3,60,1366,3,43,1050
1833,2,11,44,2,6,26
1834,2,17,139,2,9,75
1836,1,2,4,1,2,4
1838,2,19,168,2,12,98
1839,9,181,4665,9,127,3511
1840,5,47,495,5,33,306
1841,6,174,5523,6,104,3918
1854,8,57,544,4,36,303
1855,2,21,170,2,12,102
1857,2,8,31,2,6,24
1858,17,327,6349,17,309,5970
1859,2,29,312,2,15,178
1860,1,6,49,1,5,31
1862,1,16,98,1,7,61
1877,10,110,1148,6,61,620
1878,2,6,18,2,6,18
1879,1,11,104,1,8,73
1880,1,10,56,1,5,37
1896,8,32,314,4,24,189
1897,2,28,240,2,11,122
1908,4,14,57,2,9,36
1910,2,27,272,2,13,145
1914,4,30,240,4,22,167
1915,1,6,46,1,5,31
1916,2,6,18,2,6,18
1941,7,82,919,5,43,501
1958,19,234,2595,10,127,1481
1959,2,10,41,2,7,31
1962,2,16,117,2,9,65
1963,2,34,324,2,15,186
1966,3,19,164,3,14,102
1967,2,6,18,2,6,18
1968,1,7,64,1,5,36
1969,2,6,18,2,6,18
1976,1,2,4,1,2,4
1981,7,36,218,5,34,202
1982,3,55,593,3,23,319
1983,2,6,18,2,6,18
1985,2,9,85,1,6,40
1989,4,20,100,4,20,100
1992,1,24,259,1,10,146
1995,42,1660,65449,33,1396,54191
1997,8,454,19934,8,320,15648
2001,3,30,316,3,17,175
2003,2,16,140,2,9,66
2004,1,2,4,1,2,4
2009,6,47,402,4,28,243
2010,3,16,85,3,12,61
2042,17,119,1286,6,69,677
2043,2,8,28,2,6,22
2044,4,33,342,4,22,220
2047,4,34,276,4,21,167
2049,2,24,325,2,15,210
2054,5,10,40,1,6,16
2055,2,141,5761,2,90,4522
2059,1,22,463,1,13,276
2072,16,102,887,5,55,446
2073,3,17,89,3,12,66
2074,2,29,310,2,15,153
2075,3,25,213,3,15,120
2076,2,30,359,2,17,232
2080,2,16,134,1,6,79
2081,1,12,130,1,7,57
2085,4,51,405,4,23,236
2087,6,104,1905,5,70,1544
2115,17,151,1975,6,88,1259
2116,5,30,180,5,30,180
2117,1,2,4,1,2,4
2118,1,7,31,1,5,27
2119,1,2,4,1,2,4
2120,1,2,4,1,2,4
2123,1,3,7,1,2,5
2124,1,3,11,1,2,8
2127,1,13,120,1,6,61
2133,12,273,7093,11,179,4915
2136,2,20,120,2,12,90
2142,5,26,159,4,21,126
2143,1,4,40,1,3,15
2144,23,554,13311,23,552,13257
2155,10,126,1649,6,69,932
2165,13,157,1683,8,84,923
2169,5,53,611,4,33,332
2182,5,50,536,4,29,284
2184,3,23,167,3,16,105
2185,8,94,975,8,72,757
2186,1,12,67,1,6,49
2190,4,25,214,4,20,144
2193,6,94,1059,6,51,600
2200,4,34,323,3,19,166
2201,2,6,18,2,6,18
2202,4,42,376,4,24,211
2203,1,8,53,1,5,32
2212,47,2484,119147,43,1998,94978
2215,3,17,77,3,12,57
2222,5,21,100,3,16,73
2223,2,6,18,2,6,18
2239,4,67,2706,2,53,2157
2243,7,67,607,7,56,500
2247,1,7,27,1,4,21
2248,1,2,4,1,2,4
2249,8,98,1082,8,72,826
2250,17,407,8927,17,306,6441
2255,5,59,565,3,27,308
2259,1,3,7,1,2,5
2287,14,150,2051,6,87,1256
2293,3,37,393,2,18,217
2295,1,4,16,1,2,10
2298,2,6,18,2,6,18
2303,6,46,343,4,30,225
2304,3,12,48,3,12,48
2306,4,19,110,3,14,73
2307,2,48,1014,2,27,619
2309,3,26,234,3,15,123
2316,3,10,46,2,9,37
2326,7,86,850,6,49,498
2328,1,3,7,1,2,5
2329,2,8,30,2,6,22
2331,1,2,4,1,2,4
2332,2,6,18,2,6,18
2334,2,6,18,2,6,18
2335,2,23,246,2,13,139
2338,42,1660,65449,33,1396,54191
2339,1,2,4,1,2,4
2340,3,40,453,3,21,308
2341,2,26,303,2,15,175
2342,3,18,108,3,13,76
2348,1,13,116,1,7,66
2350,2,10,54,2,7,37
2352,1,4,35,1,3,22
2355,1,3,7,1,2,5
2356,1,9,75,1,6,49
2368,9,98,1175,7,58,705
2385,3,21,131,3,13,81
2386,2,12,87,2,10,64
2388,3,30,215,3,15,132
2394,5,35,263,4,23,172
2404,8,231,9011,6,158,7022
2409,4,20,100,4,20,100
2410,13,205,3056,13,182,2666
2420,5,62,1074,3,41,716
2443,13,145,2544,7,109,2042
2449,34,1311,50676,31,1052,42161
2450,2,113,3843,2,61,2856
2451,1,3,8,1,2,6
2452,5,47,401,5,34,313
2455,2,8,28,2,6,22
2457,23,560,13314,21,500,11818
2459,1,12,207,1,7,111
2465,4,53,470,4,26,252
2474,3,42,435,2,18,228
2475,3,17,106,3,12,67
2476,1,2,4,1,2,4
2485,2,64,881,2,27,560
2487,1,6,31,1,4,22
2490,5,25,165,3,20,110
2501,10,121,1331,7,69,766
2503,3,18,166,2,12,91
2504,2,9,40,2,6,27
2505,3,13,62,3,12,55
2506,2,7,22,2,6,19
2511,5,59,537,4,28,314
2512,3,52,889,3,38,722
2515,1,3,8,1,2,6
2516,3,18,98,3,13,71
2526,6,50,373,5,37,279
2527,2,20,167,2,12,100
2530,42,1660,65449,33,1396,54191
2532,1,6,65,1,5,35
2535,42,1660,65449,33,1396,54191
2536,4,45,379,4,26,242
2556,11,133,1318,7,62,736
2557,1,2,4,1,2,4
2558,2,27,520,2,17,306
2559,3,23,153,3,13,85
2560,9,278,10793,9,199,8345
2561,1,2,4,1,2,4
2562,4,31,328,4,21,208
2563,1,9,80,1,6,50
2566,3,30,247,2,12,131
2568,5,64,583,5,34,347
2569,1,2,4,1,2,4
2591,6,103,1220,5,49,675
2592,2,22,155,2,11,94
2593,1,2,4,1,2,4
2596,3,14,61,3,12,51
2607,11,82,785,5,50,411
2611,4,15,61,2,10,39
2613,2,9,39,2,7,29
2614,2,30,338,2,15,198
2620,8,111,1312,6,61,746
2621,34,1198,41984,34,1190,41685
2622,1,6,47,1,4,26
2623,34,1198,41984,34,1190,41685
2624,1,2,4,1,2,4
2630,5,40,366,4,26,212
2654,38,770,16750,17,514,11640
2655,1,9,66,1,5,41
2656,2,6,18,2,6,18
2661,7,74,989,5,45,602
2664,1,12,130,1,7,57
2666,2,6,18,2,6,18
2710,33,275,3422,10,153,1703
2712,2,7,24,2,6,21
2713,3,31,329,3,18,184
2720,3,31,264,2,13,139
2741,65,2854,130186,44,2222,102142
2742,1,17,169,1,8,90
2749,1,2,4,1,2,4
2750,1,4,24,1,2,11
2752,4,57,485,4,26,270
2754,4,21,106,4,20,101
2761,4,62,731,4,32,398
2762,1,2,4,1,2,4
2770,4,25,225,3,19,135
2771,4,30,246,4,24,172
2773,5,40,269,5,30,202
2774,23,554,13311,23,552,13257
2783,2,11,102,2,9,64
2784,3,14,60,3,12,52
2785,3,13,53,3,12,49
2789,5,74,785,3,33,417
2797,8,53,403,4,27,226
2803,1,9,222,1,7,139
2805,2,28,455,2,16,220
2806,2,11,79,2,7,52
2810,3,30,242,3,19,164
2823,4,46,518,4,29,306
2826,5,26,144,4,21,112
2846,16,152,1755,7,82,982
2848,2,30,325,2,17,199
2851,2,16,163,2,11,103
2852,2,10,52,2,6,32
2870,11,93,1007,6,61,624
2877,3,33,323,2,17,189
2879,1,4,15,1,3,11
2883,2,22,414,2,13,255
2912,18,166,1718,7,96,964
2915,3,39,364,3,19,209
2917,2,11,59,2,7,39
2922,3,47,443,3,24,251
2926,2,18,174,2,11,85
2936,1,16,152,1,7,80
2938,1,2,4,1,2,4
2949,9,182,4462,6,107,3208
2950,1,3,11,1,2,6
2952,45,2473,118646,43,1988,94565
2959,10,107,1166,6,56,656
2980,24,696,24920,15,452,18182
2981,1,2,4,1,2,4
2982,3,124,4063,3,71,2951
2984,2,8,28,2,6,22
2991,2,23,214,2,11,137
2993,5,100,1822,5,66,1488
2997,3,17,79,2,9,49
3006,10,161,2011,7,78,1092
3007,2,10,75,2,7,42
3032,12,146,2010,7,87,1244
3033,3,27,259,3,15,125
3034,2,31,327,2,15,191
3037,2,16,143,2,10,83
3048,5,26,201,2,14,100
3052,5,25,194,3,18,128
3053,1,3,40,1,2,16
3055,23,554,13311,23,552,13257
3056,3,67,681,3,29,371
3058,2,16,156,2,11,107
3059,3,21,220,3,14,116
3062,2,6,18,2,6,18
3063,3,88,3021,3,52,2357
3066,6,77,1144,4,40,698
3067,1,2,4,1,2,4
3068,1,6,29,1,3,16
3073,1,3,14,1,2,8
3074,1,2,4,1,2,4
3076,4,101,2478,4,59,1939
3096,12,151,1936,7,86,1099
3099,5,57,472,4,27,268
3100,1,2,4,1,2,4
3102,3,17,79,3,12,58
3105,1,5,15,1,3,11
3113,17,117,1150,6,87,716
3119,2,9,45,2,7,31
3136,4,24,168,3,16,104
3164,6,67,1098,4,41,684
3171,1,17,185,1,8,92
3173,1,38,293,1,9,166
3174,1,9,69,1,5,40
3178,5,72,799,4,35,442
3185,1,6,30,1,4,21
3186,1,2,4,1,2,4
3188,1,5,28,1,3,15
3193,7,52,366,5,33,233
3194,1,16,98,1,7,61
3195,1,2,4,1,2,4
3196,1,3,7,1,2,5
3197,3,54,588,3,25,322
3199,1,3,7,1,2,5
3200,2,6,18,2,6,18
3204,6,56,514,5,38,326
3206,2,4,10,1,3,7
3207,1,8,72,1,6,46
3209,2,10,71,2,7,41
3228,6,45,395,3,26,233
3231,15,257,4626,11,186,3249
3239,2,6,18,2,6,18
3243,3,52,905,2,25,592
3265,9,80,708,6,48,429
3279,1,2,4,1,2,4
3280,2,70,3025,2,53,2349
3283,34,1198,41984,34,1190,41685
3286,3,23,145,3,14,91
3291,3,32,244,3,19,161
3292,1,8,64,1,5,40
3293,2,17,412,2,14,252
3297,3,10,40,2,9,32
3310,16,194,2624,8,107,1561
3312,3,24,262,3,17,148
3316,2,24,222,1,10,160
3321,3,34,412,3,24,325
3323,5,51,522,4,32,297
3345,15,90,830,5,52,433
3347,1,3,7,1,2,5
3362,2,4,10,1,3,7
3372,49,2523,120638,43,2027,95888
3377,5,22,112,4,21,106
3383,1,5,41,1,4,24
3386,11,128,1427,7,83,931
3387,15,241,3872,15,240,3851
3388,3,15,71,3,12,57
3409,16,526,18968,11,334,14220
3411,3,60,588,3,26,334
3412,3,50,593,3,26,334
3418,5,49,420,3,24,226
3420,3,71,1259,3,37,796
3430,5,61,572,4,29,320
3431,1,6,74,1,5,30
3441,6,63,514,3,26,280
3442,7,67,607,7,56,500
3449,2,12,81,2,8,45
3450,2,33,247,2,13,144
3451,1,10,66,1,4,40
3452,2,40,429,2,17,227
3466,8,67,674,5,43,383
3501,23,219,2414,8,122,1289
3502,9,181,4665,9,127,3511
3507,3,13,72,2,9,40
3508,1,15,185,1,8,112
3511,2,23,228,2,11,106
3516,5,18,80,2,13,54
3522,4,20,100,4,20,100
3524,2,9,71,1,7,46
3526,2,8,36,2,6,26
3532,1,16,98,1,7,61
3534,23,560,13314,21,500,11818
3547,13,133,1277,5,60,704
3553,2,14,136,2,11,81
3561,9,83,818,5,48,463
3593,6,66,562,4,28,301
3594,4,56,620,4,29,333
3595,4,198,10149,4,175,8157
3599,1,2,4,1,2,4
3607,2,11,50,1,6,33
3618,13,162,4062,6,108,2999
3630,8,113,1382,6,58,751
3631,1,7,89,1,5,45
3632,4,34,276,4,21,167
3633,2,25,260,2,13,144
3651,35,551,11570,20,472,10010
3652,23,554,13311,23,552,13257
3653,6,45,324,6,42,303
3654,3,33,300,3,18,173
3655,23,554,13311,23,552,13257
3677,12,142,1638,6,73,872
3679,3,49,558,3,25,314
3681,3,35,344,3,21,210
3682,3,13,53,3,12,49
3683,1,18,137,1,7,76
3684,2,17,98,2,8,54
3685,2,24,359,2,16,222
3716,13,84,713,5,54,411
3718,2,20,231,2,11,130
3719,11,191,3261,11,138,2403
3721,2,19,114,2,10,72
3725,4,26,166,3,17,106
3730,3,58,897,3,33,584
3731,9,133,2154,9,97,1478
3743,8,42,323,4,30,194
3744,2,6,18,2,6,18
3748,1,2,4,1,2,4
3750,3,17,75,3,12,55
3752,3,25,188,3,15,114
3754,3,9,31,2,8,26
3765,7,54,446,3,28,242
3766,23,554,13311,23,552,13257
3772,1,3,15,1,2,10
3773,1,6,21,1,3,12
3804,10,81,768,6,52,473
3811,11,92,824,7,76,661
3812,34,1198,41984,34,1190,41685
3814,23,554,13311,23,552,13257
3818,3,15,71,3,12,57
3819,1,11,87,1,6,50
3820,34,1198,41984,34,1190,41685
3821,1,7,36,1,4,23
3824,34,1198,41984,34,1190,41685
3825,2,8,89,2,6,63
3826,2,23,194,2,11,112
3827,3,34,306,3,18,160
3839,15,156,4278,5,104,3104
3843,19,246,3540,13,211,3019
3844,1,2,4,1,2,4
3845,1,18,137,1,7,76
3849,3,11,49,1,6,25
3850,1,6,43,1,4,25
3851,1,5,19,1,3,14
3852,2,8,26,2,6,20
3853,1,38,293,1,9,166
3858,4,25,177,4,20,126
3872,8,54,1008,4,36,633
3873,2,21,191,2,10,100
3875,1,7,67,1,5,36
3876,3,28,252,3,16,149
3877,20,463,10352,20,420,9323
3878,3,24,158,3,14,106
3890,9,204,5121,7,113,3631
3909,17,184,2428,7,107,1316
3910,1,8,98,1,6,56
3916,8,68,773,5,46,438
3917,3,33,310,3,19,179
3922,10,135,1363,7,72,789
3927,2,43,371,2,13,204
3937,4,73,1023,3,34,611
3939,18,364,6604,17,317,6127
3944,3,33,301,2,14,162
3946,1,11,90,1,6,53
3948,2,19,151,2,13,96
3953,4,19,94,3,15,70
3955,3,33,432,3,20,278
3964,3,19,110,3,13,73
3965,2,20,192,2,11,104
3967,2,8,31,2,6,24
3977,7,56,524,4,34,291
3980,2,9,55,2,6,33
3982,1,14,129,1,5,76
3983,3,31,279,3,17,149
3988,1,4,15,1,2,8
3989,1,2,4,1,2,4
3990,3,46,541,3,22,265
3996,5,23,160,2,13,91
3998,3,21,152,2,12,93
3999,1,22,249,1,10,134
4000,1,5,25,1,4,19
4013,10,73,640,6,46,365
4015,2,22,414,2,13,255
4017,2,6,18,2,6,18
4018,2,17,104,2,9,63
4019,2,6,18,2,6,18
4021,2,6,18,2,6,18
4023,3,20,172,2,11,110
4027,1,13,164,1,8,94
4032,2,16,154,2,11,88
4033,3,14,68,3,12,56
4034,2,9,36,2,7,30
4036,3,88,2989,2,50,2281
4037,2,8,32,2,6,23
4038,2,6,18,2,6,18
4040,1,5,15,1,3,11
4046,1,69,2906,1,44,2262
4051,3,12,45,2,8,30
4052,1,10,130,1,7,91
4068,13,242,3359,10,119,1872
4069,1,3,19,1,2,8
4080,4,53,520,3,23,263
4081,3,14,62,3,12,53
4102,9,114,1395,5,60,766
4103,3,27,213,3,16,125
4104,4,44,516,4,24,307
4106,4,20,100,4,20,100
4110,2,4,10,1,3,7
4115,5,105,3325,4,62,2485
4116,1,2,4,1,2,4
4117,2,11,91,2,8,57
4125,5,91,2868,4,61,2257
4128,1,3,10,1,2,6
4135,5,43,397,4,26,228
4138,2,21,194,2,14,118
4139,4,47,417,4,27,255
4141,4,20,103,3,14,70
4143,5,33,196,3,18,120
4144,2,6,18,2,6,18
4146,13,316,11423,9,220,8743
4148,2,11,76,2,7,43
4164,54,2527,120301,43,2028,95768
4180,6,191,8103,6,155,6410
4181,1,2,4,1,2,4
4182,3,25,213,3,15,120
4183,1,14,67,1,5,40
4186,1,2,4,1,2,4
4189,2,12,94,1,6,47
4195,5,55,504,3,26,267
4196,1,2,4,1,2,4
4199,4,22,112,4,20,102
4211,9,65,631,5,44,367
4213,3,26,222,2,13,124
4241,18,162,1658,7,83,911
4242,2,11,70,2,9,51
4245,2,6,18,2,6,18
4247,3,43,418,3,21,231
4249,2,29,351,2,15,192
4250,3,43,418,3,21,231
4252,1,3,7,1,2,5
4254,1,2,4,1,2,4
4255,5,67,929,5,42,636
4258,8,91,1038,7,63,690
4259,2,6,18,2,6,18
4261,1,5,17,1,2,8
4262,1,2,4,1,2,4
4263,3,19,125,3,13,77
4264,2,6,18,2,6,18
4265,3,18,115,3,12,76
4266,2,6,18,2,6,18
4267,1,2,4,1,2,4
4269,3,23,192,3,16,126
4272,1,2,4,1,2,4
4273,4,74,765,4,31,405
4275,5,20,115,3,17,81
4276,1,4,10,1,2,6
4278,1,2,4,1,2,4
4283,3,64,759,3,29,401
4284,2,20,200,2,9,125
4286,4,20,100,4,20,100
4288,4,20,100,4,20,100
4289,2,20,180,2,11,98
4290,1,16,113,1,7,69
4293,3,16,94,2,11,68
4298,4,29,280,2,15,152
4301,2,36,417,2,17,231
4302,4,41,406,4,25,240
4319,3,13,60,2,9,40
4351,9,107,1035,6,52,572
4353,6,46,366,4,31,247
4354,20,463,10352,20,420,9323
4355,31,1289,50388,31,1040,41945
4364,33,659,14876,21,568,12887
4365,1,4,11,1,2,7
4366,1,2,4,1,2,4
4371,6,46,340,4,29,219
4372,2,8,30,2,6,23
4376,4,23,205,3,16,113
4377,4,83,1591,4,56,1324
4379,3,33,251,2,14,129
4380,2,9,50,2,7,32
4382,1,47,2521,1,44,2033
4383,1,32,778,1,18,539
4416,19,194,2689,8,109,1481
4422,8,124,1420,6,64,850
4425,5,27,184,2,16,103
4426,2,8,56,2,6,42
4427,1,2,4,1,2,4
4428,3,60,588,3,26,334
4431,4,44,516,4,24,307
4432,1,2,4,1,2,4
4433,2,36,382,2,14,209
4442,12,109,1165,6,56,646
