Node,WiD1,WiD2,WiD3,WiH1,WiH2,WiH3
332,43,2081,87720,30,1109,47670
333,8,451,11304,8,123,5702
334,28,1463,60281,20,729,32883
335,1,348,7274,1,38,4244
336,3,439,10913,3,86,6191
337,9,452,11395,7,112,5516
338,7,595,18851,7,193,10505
339,27,1105,51001,15,530,27697
340,6,479,13501,6,128,7274
341,12,895,32317,12,357,18082
342,34,1801,75305,27,951,41688
343,18,624,17338,14,243,7960
344,9,655,22195,8,232,12207
345,16,1031,38542,14,444,21378
346,27,890,28871,17,458,14348
347,7,485,13736,7,129,7289
348,229,8995,560461,54,5456,329016
349,5,299,13531,5,112,7852
350,21,1048,57248,16,576,32963
351,5,267,10766,4,82,5990
352,23,1448,89815,21,869,53670
353,102,7265,513324,54,4073,291761
354,26,1231,64035,22,729,37885
355,39,1925,105908,26,1150,62809
356,3,240,9853,3,64,5741
357,18,715,32974,15,376,17938
358,1,230,9225,1,55,5511
359,26,1172,61318,20,674,35340
360,43,2611,161645,33,1629,96555
361,23,1064,55186,18,594,31973
362,19,977,55916,17,590,33561
363,96,7004,475828,52,3801,272546
364,9,301,11978,7,113,6447
365,6,520,27795,6,255,16884
366,97,6978,484294,52,3854,275098
367,32,1976,114561,25,1075,67399
368,34,2158,138907,26,1307,82783
369,26,963,48253,17,554,26749
370,71,4535,292172,45,2786,171827
371,5,411,20406,5,187,12303
372,17,738,35924,14,417,21300
373,94,5715,372845,51,3519,217726
374,68,4558,297171,46,2777,175005
375,17,1143,72564,17,670,43422
376,133,8117,532159,55,4646,311834
377,2,234,9499,2,58,5605
378,62,4464,293294,44,2617,171057
379,2,241,9530,2,60,5620
380,11,452,18337,11,217,10197
381,12,517,22220,12,258,12512
382,12,612,29105,12,326,17320
383,3,270,12040,2,91,7149
384,4,263,10832,4,82,6275
385,8,863,51759,8,398,30848
386,3,244,9767,2,62,5680
387,36,2541,161660,33,1544,96743
388,38,2785,175114,33,1599,104327
389,48,2876,169180,26,1280,96111
390,6,628,33555,6,257,19620
391,61,4397,284368,45,2544,166976
392,39,2934,188455,35,1715,112408
393,7,290,11431,7,103,6270
394,36,2462,159592,30,1478,92574
395,77,4735,301266,46,2937,179031
396,27,1251,64654,22,730,37649
397,47,2329,132919,27,1366,77405
398,33,1991,128308,27,1254,77173
399,8,296,11711,7,109,6365
400,73,4898,324935,49,3017,189363
401,2,234,9473,2,58,5576
402,57,3745,238345,43,2280,140371
403,20,1021,54149,18,592,32084
404,51,3125,205648,34,1938,121928
405,11,800,43801,10,367,24605
406,4,289,12456,4,100,7336
407,15,684,34150,13,353,19327
408,55,3532,231137,37,2175,138177
409,34,2182,140833,28,1336,83919
410,15,891,47058,13,457,27443
411,3,241,9833,3,65,5710
412,99,5622,368092,49,3587,215853
413,17,1095,63144,15,615,37912
414,159,6801,392041,45,3801,234294
415,26,1441,87180,22,900,51357
416,21,1556,93699,20,835,55842
417,62,4420,287603,47,2670,170977
418,23,1443,81950,21,821,49198
419,57,3463,220818,36,2045,129436
420,34,3448,217496,31,1499,132511
421,25,1433,82171,21,859,49007
422,60,2735,143804,32,1608,85413
423,57,3796,246272,40,2276,144601
424,17,588,25208,13,320,14021
425,19,1221,72614,16,695,42588
426,18,1183,67346,17,648,39188
427,9,686,36413,7,268,19534
428,115,8128,555713,55,4365,333361
429,10,454,18910,9,211,11061
430,38,2763,180579,32,1592,106615
431,71,4802,312652,47,2865,184054
432,55,3601,227215,38,2125,133946
433,10,517,24059,9,234,13344
434,33,2407,152680,27,1337,87928
435,10,588,28808,10,272,15970
436,60,4271,279135,43,2474,163255
437,10,337,14895,5,132,8292
438,71,4759,306749,47,2877,180870
439,43,2782,179192,34,1710,104700
440,14,960,57805,13,531,34238
441,8,296,11711,7,109,6365
442,12,1014,56799,12,497,33179
443,2,236,9485,2,59,5586
444,47,3089,192274,36,1829,114469
445,27,1422,85913,23,925,51812
446,18,1533,95615,16,759,55790
447,1,230,9225,1,55,5511
448,3,315,14224,3,114,8587
449,10,634,32224,9,303,18324
450,22,1230,67129,20,687,39509
451,25,1775,112015,24,1057,65913
452,42,2581,154961,31,1535,91946
453,5,254,10415,3,71,5902
454,3,246,9806,3,68,5716
455,37,1628,89411,22,959,51953
456,61,3828,248947,42,2424,147447
457,20,706,31913,15,384,17227
458,26,1500,88357,22,888,52233
459,10,498,22913,10,226,12189
460,66,3819,244617,42,2402,143471
461,53,3846,244475,43,2251,145471
462,19,1100,66584,17,642,39193
463,43,2503,149668,29,1454,88165
464,5,263,11285,4,79,6168
465,78,4839,320279,46,3041,188140
466,9,437,18172,9,197,10644
467,4,257,10140,4,71,5834
468,2,236,9485,2,59,5586
469,22,1001,51380,17,554,29332
470,16,691,33016,14,401,19565
471,31,2279,147422,28,1348,85946
472,5,377,19395,4,156,11134
473,32,2127,129723,26,1216,78223
474,20,958,48419,18,549,28198
475,122,7940,524089,56,4506,304226
476,6,280,11123,6,95,6152
477,12,567,26731,11,278,14894
478,8,410,21603,7,198,12342
479,37,2438,156057,30,1459,93410
480,7,530,24865,6,184,13579
481,27,1348,70464,22,750,40908
482,34,2710,173806,30,1493,102406
483,231,14004,1054244,66,8811,583253
484,107,7873,613521,55,4531,360507
485,5,403,18935,5,152,10423
486,16,569,24406,13,306,13598
487,33,2481,156243,29,1395,93198
488,28,2045,128838,28,1220,77021
489,24,1155,59780,21,668,34643
490,13,779,44608,11,407,25568
491,11,782,44076,11,380,25464
492,65,4685,308814,46,2765,180385
493,56,3458,227107,37,2146,135063
494,23,1694,107380,21,926,64709
495,23,1404,85608,21,895,51837
496,40,3001,191668,33,1649,112286
497,83,5117,335487,48,3217,197033
498,6,357,16193,5,125,9472
499,3,252,9878,3,66,5758
500,83,5133,328651,46,3118,192011
501,8,296,11711,7,109,6365
502,11,822,46765,11,403,27197
503,58,3736,247055,39,2334,146965
504,43,1803,100753,25,1109,58799
505,13,521,22428,12,267,12560
506,72,4879,314797,47,2940,185439
507,65,4268,276296,43,2595,163304
508,16,968,58839,12,544,33631
509,15,546,22485,13,284,12516
510,26,1279,70398,20,754,41422
511,30,2175,140044,28,1301,83081
512,29,1929,124154,27,1179,74167
513,89,5677,374657,52,3491,218409
514,64,4428,288576,43,2656,169440
515,61,4302,276522,40,2512,162485
516,20,738,33943,15,399,18413
517,104,7395,503350,56,4149,292743
518,19,712,33327,14,377,18006
519,25,1296,70444,22,752,41147
520,50,3556,226135,40,2087,134551
521,15,1123,66404,15,618,39383
522,11,479,20300,9,232,11813
523,43,2828,176959,36,1719,105015
524,64,4712,308321,49,2786,181567
525,69,4587,302535,46,2814,178751
526,98,9433,909304,63,5560,574284
527,46,3493,225378,39,2050,134370
528,13,823,41896,12,401,24583
529,9,509,22446,9,224,13481
530,4,299,12268,4,110,7251
531,40,1589,83922,23,957,47907
532,10,294,12623,4,104,6889
533,6,390,17864,5,154,10694
534,8,452,23509,7,205,13060
535,12,872,47807,12,419,29274
536,22,1374,84993,21,826,50671
537,40,2907,189588,34,1722,112619
538,87,6141,418616,46,3358,242040
539,22,930,51295,15,549,29705
540,8,609,34213,7,299,20072
541,10,642,33563,10,315,19158
542,58,4046,257544,43,2361,152543
543,21,952,49238,17,549,28471
544,67,4590,294629,45,2722,173553
545,46,3012,190235,35,1837,112390
546,30,1651,89708,24,927,52211
547,32,1523,80008,23,895,47069
548,32,1848,110936,25,1095,65241
549,7,574,31408,7,226,17058
550,1,230,9225,1,55,5511
551,17,587,25254,13,319,14030
552,4,263,10832,4,82,6275
553,85,4976,320688,46,3142,188499
554,18,671,29982,14,353,16142
555,38,1955,108750,26,1155,64193
556,48,2904,183921,33,1791,108326
557,37,2192,126575,27,1247,75635
558,20,1349,75092,19,728,45019
559,83,5714,380142,54,3490,223844
560,30,2101,129843,26,1185,78314
561,81,5386,352845,51,3321,208326
562,5,342,14067,5,136,8370
563,91,5929,383222,41,2794,238618
564,9,298,11944,7,110,6420
565,20,1540,92940,20,862,55583
566,85,6975,469816,56,3708,278337
567,63,4591,273119,43,2439,160419
568,12,477,20927,11,242,12096
569,15,1010,60314,15,569,35159
570,35,2011,118507,27,1235,70888
571,3,330,14729,3,120,8810
572,4,257,10140,4,71,5834
573,32,872,30034,18,569,17755
574,11,458,20753,9,231,11652
575,12,477,16371,12,250,9752
576,14,481,16170,14,315,10612
577,22,662,21564,20,477,14512
578,24,694,22607,20,508,15214
579,39,1006,36175,19,670,21115
580,84,6054,427982,47,3289,238256
581,2,163,7127,2,49,3899
582,21,643,20990,20,460,14113
583,25,706,23028,20,520,15482
584,15,600,28579,11,305,15916
585,1,160,6961,1,46,3847
586,7,424,23556,7,204,13429
587,10,637,38176,9,336,21842
588,14,517,17832,13,279,10570
589,21,667,25165,17,410,14460
590,14,686,36077,14,417,21039
591,46,3401,226681,37,1992,132391
592,41,1053,37351,20,696,21826
593,5,415,23078,5,193,13081
594,8,456,22346,6,175,11687
595,19,598,19667,19,421,13158
596,46,3516,244584,28,1651,150010
597,22,760,26448,18,448,15864
598,16,600,20394,16,334,12252
599,23,673,21949,20,487,14746
600,24,687,22454,20,503,15083
601,25,2813,174143,24,1073,106263
602,1,160,6961,1,46,3847
603,18,602,20807,16,359,12397
604,35,2728,177179,31,1511,103122
605,18,639,21852,16,363,13090
606,91,6699,496519,47,3713,281816
607,1,160,6961,1,46,3847
608,1,160,6961,1,46,3847
609,30,1169,53652,20,693,30831
610,5,521,30586,5,247,17564
611,16,565,19221,16,326,11520
612,15,546,19163,14,302,11404
613,1,160,6961,1,46,3847
614,32,2539,163002,30,1438,97268
615,24,684,22381,19,501,15012
616,19,538,21342,12,301,11715
617,25,761,27541,17,465,16252
618,24,736,28506,16,445,16173
619,26,827,28935,18,504,17194
620,20,902,41773,18,514,24644
621,7,298,10991,7,131,6254
622,13,435,15550,11,233,8930
623,17,572,19775,15,332,11778
624,1,160,6961,1,46,3847
625,21,667,22463,17,400,13414
626,14,528,18251,13,282,10875
627,24,694,22607,20,508,15214
628,12,421,14490,12,268,9330
629,11,1643,100674,11,458,63087
630,39,1113,50089,20,716,27433
631,11,395,15784,10,200,8824
632,22,650,21283,19,468,14262
633,15,530,18661,14,302,11085
634,16,1052,64362,13,582,37019
635,22,703,25261,21,503,16587
636,25,800,28544,18,491,16906
637,115,8030,620354,54,4674,354693
638,1,160,6961,1,46,3847
639,11,698,37363,11,294,21693
640,23,676,22045,20,491,14827
641,66,5194,374122,42,2709,214262
642,2,163,7127,2,49,3899
643,24,687,22454,20,503,15083
644,25,862,34803,18,524,20261
645,29,1903,122991,24,1116,71455
646,13,826,51535,11,468,29513
647,19,574,19594,17,399,12856
648,2,186,7748,2,64,4330
649,5,1264,71505,5,210,47410
650,22,647,21251,19,470,14224
651,73,5504,382994,44,2902,216113
652,4,404,22497,4,180,12892
653,28,912,36370,19,570,21058
654,33,971,38160,20,641,22468
655,6,358,15893,6,157,8774
656,3,342,20201,3,147,11038
657,7,317,12839,6,145,7245
658,24,694,22607,20,508,15214
659,24,694,22607,20,508,15214
660,3,196,8135,3,71,4478
661,24,687,22454,20,503,15083
662,24,692,22547,20,506,15167
663,9,402,17302,8,191,9533
664,17,581,20281,15,335,12024
665,18,562,18599,17,387,12331
666,18,753,30212,17,423,18329
667,3,285,15670,3,109,8450
668,1,160,6961,1,46,3847
669,34,2690,176231,32,1544,104419
670,23,680,22126,20,494,14899
671,5,493,28619,5,203,16986
672,8,386,13901,8,184,8209
673,4,404,22497,4,180,12892
674,1,160,6961,1,46,3847
675,23,672,21960,19,489,14744
676,18,1414,91943,18,820,53626
677,22,699,25796,17,429,14906
678,26,891,40697,16,518,23214
679,7,370,18272,7,170,10348
680,27,879,33951,18,546,20208
681,23,666,21816,19,484,14627
682,13,449,17374,11,235,9841
683,33,2364,152137,31,1446,90369
684,20,650,21813,17,384,13035
685,17,644,22576,15,351,13455
686,170,3756,152070,34,2611,85060
687,28,1146,42494,21,667,25561
688,45,1781,69826,28,1096,41865
689,8,270,6380,8,109,3841
690,9,503,17442,9,254,10855
691,6,243,5864,6,86,3576
692,1,171,3927,1,35,2646
693,14,755,26922,13,379,16674
694,54,2093,84295,32,1310,50501
695,41,1621,65020,27,1021,39061
696,31,1492,56752,26,857,34782
697,52,2070,80678,30,1247,47917
698,68,2010,62694,20,896,36805
699,2,187,4326,2,45,2835
700,7,386,12544,7,179,7882
701,21,938,35658,18,546,21670
702,8,265,6297,8,107,3772
703,43,1608,60471,24,958,35845
704,5,253,7183,5,100,4447
705,69,2376,95705,30,1532,56463
706,18,1014,37672,18,550,23412
707,10,288,7260,9,126,4219
708,29,1277,46895,22,699,27961
709,17,813,29811,16,439,18091
710,8,441,15027,8,218,9334
711,20,877,33180,18,517,20251
712,13,328,8271,10,157,4708
713,71,2438,97827,32,1552,57277
714,14,342,8435,10,165,4775
715,10,600,20928,10,291,13075
716,12,489,16090,12,251,9751
717,4,189,4649,4,50,2873
718,30,1254,46016,21,720,27969
719,64,2464,98127,34,1537,58126
720,18,692,24158,15,380,14617
721,5,333,9953,5,127,6239
722,14,730,25560,14,372,15852
723,12,628,21797,11,314,13512
724,47,1902,74455,30,1159,44997
725,8,275,6575,8,110,3935
726,36,1622,63395,27,957,38638
727,26,1110,42441,21,644,25726
728,38,1423,53686,23,857,32097
729,13,399,10084,10,176,5864
730,15,593,20149,14,326,12111
731,26,1341,51413,24,763,31621
732,14,327,8264,8,155,4628
733,8,345,10105,8,149,6204
734,23,912,34134,17,524,20594
735,5,303,9163,5,122,5575
736,14,418,12447,10,200,7263
737,16,879,31613,14,448,19608
738,25,1052,39924,18,609,24233
739,29,1165,43249,21,675,26060
740,8,339,10778,7,159,6529
741,17,806,28390,14,419,17356
742,12,426,12930,10,205,7742
743,3,201,4731,3,55,3025
744,2,193,4887,2,52,3165
745,57,2160,85782,31,1336,50937
746,9,329,9007,8,136,5415
747,57,2046,78525,29,1260,46145
748,19,811,28234,17,436,17167
749,2,176,4139,2,38,2710
750,2,199,4883,2,54,3200
751,12,686,23854,12,339,14925
752,38,1779,69348,30,1054,42338
753,13,579,18519,11,269,10845
754,30,1330,50344,22,770,30673
755,19,754,26677,17,430,16222
756,10,541,18812,10,270,11684
757,4,207,5480,2,61,3423
758,20,796,28176,18,451,17082
759,10,586,19865,10,277,12397
760,30,1504,57036,26,847,35038
761,8,471,16048,8,219,9881
762,13,744,26324,12,367,16317
763,14,552,18029,12,285,10921
764,28,1172,42593,20,668,25921
765,14,625,21808,13,334,13194
766,35,1549,60501,27,930,36766
767,8,266,6361,7,107,3824
768,14,389,11104,10,193,6441
769,15,631,21052,10,294,12264
770,27,928,33795,18,535,20166
771,15,396,11375,10,203,6565
772,18,1013,35635,17,495,21657
773,36,1598,62570,28,954,38000
774,37,1614,61247,27,931,36607
775,2,176,4139,2,38,2710
776,9,294,6876,6,100,4019
777,18,800,29022,17,447,17760
778,16,775,28336,14,412,17361
779,18,745,27239,17,426,16419
780,34,1495,57222,25,886,34788
781,52,2055,80600,30,1273,48431
782,13,391,11500,9,180,6705
783,18,702,24425,17,408,14810
784,40,1553,61562,26,961,37054
785,3,202,5232,3,59,3339
786,9,332,9760,8,150,5841
787,29,1089,39388,20,638,23754
788,4,217,5061,4,66,3196
789,13,342,8438,11,160,4828
790,4,253,7077,4,88,4487
791,7,259,6236,7,98,3768
792,23,996,36698,19,560,22227
793,20,681,23770,17,404,14189
794,14,694,24755,13,365,15316
795,18,678,24950,13,394,15036
796,7,272,7175,7,110,4333
797,26,909,32643,19,545,19467
798,7,326,9383,4,112,5373
799,12,508,17260,10,252,10480
800,37,1652,63156,27,932,37770
801,1,171,3927,1,35,2646
802,5,235,5574,5,79,3458
803,20,733,25386,15,392,14848
804,16,500,13691,11,235,8017
805,66,2442,98325,32,1539,57994
806,15,343,8770,10,164,4880
807,20,903,32327,17,486,19586
808,9,398,12184,9,196,7595
809,18,733,25345,17,408,15446
810,32,1544,58732,26,875,35556
811,9,418,12976,7,181,7485
812,8,473,16021,8,221,10017
813,10,440,13691,9,199,8423
814,26,1183,44816,20,672,27138
815,39,1696,66408,28,1015,40155
816,9,335,9050,9,140,5473
817,24,1055,37832,19,582,23085
818,16,517,15152,12,246,8994
819,37,1614,60706,26,909,36278
820,38,1544,59395,26,925,35796
821,9,460,15991,9,239,9912
822,15,366,9809,10,181,5549
823,56,2282,89439,32,1390,53226
824,58,2244,89565,32,1413,53567
825,6,305,7726,5,96,4551
826,11,579,20311,10,289,12605
827,45,1846,72430,29,1125,43529
828,79,2752,111392,34,1769,65286
829,34,1396,52588,23,816,32010
830,55,2201,87268,31,1354,51870
831,15,763,26858,13,392,16614
832,4,216,5650,4,72,3543
833,15,383,10815,9,179,6176
834,43,1904,75785,31,1161,45871
835,20,861,31614,17,478,19135
836,12,511,17287,11,270,10639
837,13,610,21529,12,309,13096
838,22,1004,37022,20,561,22425
839,15,354,8881,10,174,4991
840,27,1286,47430,22,702,28450
