Node,WiD1,WiD2,WiD3,WiH1,WiH2,WiH3
346,3,19,111,3,14,89
347,4,24,142,3,18,114
348,5,33,196,5,26,165
349,6,34,209,4,29,168
350,6,34,208,4,28,166
351,5,30,178,4,26,152
352,5,31,192,4,26,162
353,5,34,208,5,28,177
354,6,38,239,5,33,204
355,6,36,224,4,30,181
356,5,34,209,5,27,175
357,6,36,225,5,30,187
358,5,30,183,4,26,154
359,6,36,229,5,32,196
360,5,29,170,4,23,139
361,5,30,181,4,26,157
362,4,26,161,4,22,140
363,4,23,132,3,18,108
364,3,17,96,3,14,78
365,5,27,157,4,23,131
366,3,19,112,3,14,89
367,4,24,144,3,18,114
368,5,34,205,5,26,171
369,6,35,217,4,29,172
370,6,34,212,4,28,166
371,5,30,178,4,26,152
372,5,32,193,4,25,156
373,5,34,204,5,26,167
374,6,36,223,5,30,181
375,6,36,222,4,30,179
376,5,34,209,5,27,175
377,6,36,225,5,30,187
378,5,30,183,4,26,154
379,6,33,204,4,29,165
380,5,28,159,4,22,129
381,3,16,86,3,13,73
382,3,18,103,3,15,87
383,4,22,121,3,17,98
384,3,16,85,3,13,68
385,4,19,101,3,16,81
386,3,19,112,3,14,89
387,4,24,144,3,18,114
388,5,34,205,5,26,171
389,6,35,217,4,29,172
390,6,34,212,4,28,166
391,5,30,177,4,26,151
392,5,29,174,4,24,144
393,5,32,189,5,26,158
394,5,31,184,4,26,154
395,6,38,241,5,32,204
396,5,33,211,5,29,182
397,6,37,234,5,32,201
398,5,30,183,4,26,159
399,5,29,174,4,25,146
400,5,30,180,4,24,150
401,5,29,176,4,25,147
402,4,24,146,4,20,123
403,4,23,135,3,19,112
404,3,17,97,3,14,80
405,5,27,160,4,23,132
406,3,19,111,3,14,89
407,4,24,142,3,18,114
408,5,33,196,5,26,165
409,6,34,209,4,29,168
410,6,34,208,4,28,166
411,5,30,178,4,26,153
412,5,32,194,4,25,156
413,5,34,205,5,26,167
414,6,36,224,5,30,180
415,6,37,232,5,32,197
416,5,34,212,5,29,184
417,6,36,226,5,31,193
418,5,30,183,4,26,157
419,6,34,212,4,29,169
420,5,29,171,4,24,143
421,4,23,132,3,18,109
422,3,19,112,3,15,92
423,4,23,132,3,19,110
424,3,17,95,3,14,78
425,5,26,148,4,21,122
426,3,19,112,3,14,89
427,4,24,144,3,18,114
428,5,34,205,5,26,171
429,6,35,217,4,29,172
430,6,34,212,4,28,166
431,5,30,176,4,26,149
432,5,29,174,4,24,144
433,5,32,189,5,26,158
434,5,31,184,4,26,154
435,6,37,233,4,30,185
436,5,34,212,5,27,175
437,6,36,226,5,30,187
438,5,30,183,4,26,154
439,5,29,174,4,25,146
440,5,30,178,4,23,143
441,5,29,176,4,25,147
442,4,24,146,4,20,123
443,4,23,134,3,18,108
444,3,17,97,3,14,78
445,5,27,160,4,23,130
446,3,19,111,3,14,89
447,4,24,142,3,18,114
448,5,33,196,5,26,165
449,6,34,209,4,29,168
450,6,34,208,4,28,166
451,4,20,103,3,17,86
452,4,20,103,3,17,86
453,5,25,129,4,21,110
454,4,22,113,4,18,97
455,5,26,136,4,24,123
456,4,21,110,4,20,104
457,4,21,110,4,20,104
458,4,21,111,4,20,104
459,5,26,146,4,24,129
460,4,24,137,4,20,118
461,4,24,139,4,20,118
462,6,34,209,4,29,168
463,4,27,166,4,21,132
464,5,32,191,4,24,153
465,6,36,219,4,29,172
466,6,31,176,4,25,140
467,4,20,108,3,17,87
468,3,16,83,3,13,68
469,3,16,83,3,13,68
470,4,20,103,3,17,86
471,4,20,103,3,17,86
472,5,25,129,4,21,110
473,4,22,113,4,18,97
474,5,26,137,4,24,123
475,4,21,112,4,20,104
476,4,21,112,4,20,104
477,4,22,121,4,20,109
478,5,27,161,4,24,136
479,4,24,145,4,20,121
480,4,26,156,4,21,129
481,6,36,222,4,30,180
482,4,25,153,4,21,125
483,5,30,177,4,24,146
484,4,24,141,4,20,116
485,6,30,170,4,25,137
486,4,21,116,3,17,93
487,3,16,83,3,13,68
488,3,16,83,3,13,68
489,4,19,96,3,17,83
490,4,19,96,3,17,83
491,4,21,105,4,18,92
492,4,21,105,4,18,92
493,5,25,133,4,22,113
494,4,22,118,3,18,100
495,3,17,91,3,14,77
496,5,27,153,4,23,129
497,5,28,169,4,25,142
498,4,24,146,4,20,123
499,4,26,157,4,21,131
500,6,36,222,4,30,181
501,4,25,153,4,21,125
502,5,30,177,4,24,146
503,4,24,141,4,20,116
504,6,30,170,4,25,137
505,4,21,116,3,17,93
506,3,16,83,3,13,68
507,3,16,83,3,13,68
508,4,19,96,3,17,83
509,4,19,96,3,17,83
510,4,21,105,4,18,92
511,4,21,105,4,18,92
512,5,25,132,4,22,111
513,4,21,111,3,17,92
514,3,16,83,3,13,69
515,4,21,118,3,17,96
516,5,28,170,4,24,139
517,4,25,153,4,21,127
518,4,26,159,4,21,131
519,6,36,225,4,30,183
520,4,25,154,4,21,126
521,5,30,177,4,24,146
522,4,24,141,4,20,116
523,6,30,170,4,25,137
524,4,21,116,3,17,93
525,3,16,83,3,13,68
526,3,16,83,3,13,68
527,3,16,81,3,13,68
528,4,21,111,4,20,104
529,4,22,119,4,20,109
530,5,29,169,4,25,143
531,5,31,186,4,25,153
532,6,37,225,5,29,183
533,5,31,192,4,25,151
534,4,25,143,4,19,115
535,3,16,81,3,13,68
536,4,22,120,4,20,109
537,5,30,176,4,25,149
538,5,32,194,4,26,159
539,7,43,270,5,34,217
540,6,38,239,5,30,192
541,5,32,200,4,26,159
542,5,33,197,4,25,157
543,3,16,81,3,13,70
544,5,27,149,4,23,125
545,5,32,189,5,26,159
546,5,32,197,4,27,163
547,7,43,272,5,35,220
548,6,38,239,5,30,194
549,5,32,200,4,26,160
550,5,33,197,4,25,158
551,3,16,82,3,13,70
552,5,28,160,4,23,131
553,5,32,191,4,25,155
554,6,38,234,5,31,190
555,7,44,280,5,35,224
556,6,39,247,5,31,199
557,5,32,202,4,26,161
558,5,33,199,4,25,159
559,2,11,46,2,7,31
560,3,17,79,3,12,61
561,4,18,85,3,15,67
562,3,13,60,3,12,51
563,3,15,71,3,12,56
564,3,16,82,3,12,61
565,5,29,168,4,25,134
566,4,24,131,4,19,105
567,4,19,83,3,12,62
568,4,16,72,2,12,50
569,4,24,120,3,16,89
570,3,15,77,3,12,59
571,5,23,119,3,19,92
572,3,16,80,3,12,64
573,5,26,148,3,21,114
574,5,31,184,4,25,143
575,6,32,186,4,25,146
576,4,23,131,3,17,98
577,3,15,72,3,12,62
578,4,18,94,3,17,73
579,2,11,42,2,7,30
580,3,17,79,3,12,61
581,4,18,87,3,15,68
582,3,13,59,3,12,51
583,3,14,66,3,12,53
584,5,24,126,3,17,90
585,5,29,166,4,24,132
586,4,22,123,3,18,96
587,4,17,75,3,12,55
588,4,16,71,2,12,49
589,4,24,119,3,16,87
590,4,18,92,3,15,71
591,5,24,122,4,19,95
592,4,19,93,3,15,72
593,5,24,128,3,18,96
594,5,27,150,3,20,113
595,6,35,204,5,27,157
596,4,23,128,3,17,96
597,3,15,74,3,12,63
598,4,18,94,3,17,73
599,3,14,60,2,9,40
600,3,14,56,2,9,39
601,4,20,93,3,14,71
602,3,14,64,3,12,52
603,4,17,78,3,14,63
604,3,14,65,2,10,48
605,5,23,121,3,17,87
606,5,27,151,4,22,120
607,5,25,137,3,20,105
608,4,17,76,3,12,55
609,4,16,69,2,12,49
610,4,23,114,3,16,86
611,4,17,90,3,15,70
612,4,19,100,3,16,79
613,4,24,122,3,16,89
614,7,33,191,4,24,131
615,5,28,147,3,19,106
616,5,27,157,4,21,118
617,4,24,138,3,18,102
618,3,18,86,3,12,69
619,5,21,118,3,19,84
620,3,14,52,2,9,38
621,4,22,105,3,15,78
622,3,14,66,3,12,53
623,4,17,75,3,14,63
624,3,12,55,2,10,43
625,5,23,118,3,17,85
626,6,30,166,4,24,130
627,5,26,142,3,20,107
628,4,17,76,3,12,55
629,4,16,74,2,12,51
630,4,24,120,4,18,93
631,4,21,113,4,18,89
632,3,16,82,3,13,65
633,4,23,118,3,16,86
634,7,33,191,4,24,131
635,5,28,148,3,19,107
636,5,28,166,4,22,125
637,6,35,204,4,26,151
638,3,20,99,3,13,78
639,6,23,127,3,20,89
640,6,21,95,3,15,63
641,2,10,41,2,7,29
642,5,26,127,3,18,93
643,5,28,145,4,21,109
644,4,23,103,4,16,89
645,2,10,48,2,7,35
646,2,10,45,2,7,31
647,5,31,174,5,25,141
648,5,28,154,4,21,123
649,5,22,115,3,19,86
650,4,21,117,3,16,88
651,3,18,104,3,14,79
652,4,22,116,3,16,83
653,3,15,71,3,12,58
654,5,32,185,5,26,146
655,4,28,151,4,19,113
656,3,15,76,3,12,60
657,2,10,47,2,7,34
658,6,27,137,3,20,96
659,3,10,42,2,8,30
660,2,7,25,2,6,21
661,4,22,106,3,15,78
662,2,12,64,2,9,48
663,4,23,103,4,16,89
664,2,9,42,2,6,29
665,2,10,43,2,7,31
666,5,28,155,4,22,126
667,5,28,154,4,21,122
668,3,16,77,3,12,61
669,6,35,206,4,26,154
670,3,17,86,2,11,59
671,2,11,53,2,9,43
672,3,20,114,3,15,87
673,2,12,63,2,8,46
674,2,11,54,2,8,41
675,2,8,32,2,7,27
676,4,17,83,3,14,61
677,2,7,27,2,6,21
678,2,6,20,2,6,18
679,2,10,47,2,7,34
680,2,12,63,2,9,48
681,2,13,57,2,8,47
682,2,9,42,2,6,29
683,2,10,43,2,7,31
684,5,28,155,4,22,126
685,2,12,64,2,9,51
686,3,17,81,3,12,63
687,6,34,197,4,25,147
688,3,17,85,2,11,59
689,2,10,46,2,8,39
690,2,12,67,2,9,49
691,2,14,75,2,9,52
692,2,13,70,2,9,49
693,2,7,27,2,6,22
694,3,14,65,2,10,46
695,2,7,27,2,6,21
696,2,6,22,2,6,19
697,2,10,45,2,7,34
698,2,9,42,2,7,32
699,1,7,30,1,4,24
700,2,14,66,2,8,46
701,2,10,43,2,7,31
702,2,10,49,2,8,39
703,2,13,69,2,9,53
704,3,17,82,3,12,63
705,5,31,181,4,23,136
706,8,36,201,4,26,138
707,5,26,129,4,21,106
708,2,12,68,2,9,50
709,2,14,75,2,9,52
710,2,13,69,2,9,49
711,2,9,39,2,7,29
712,5,24,113,3,16,82
713,3,15,72,3,12,59
714,5,23,113,3,19,91
715,4,21,101,4,16,83
716,4,20,96,3,16,79
717,4,18,86,3,16,72
718,3,14,65,3,12,56
719,3,13,58,3,12,52
720,3,13,57,3,12,51
721,3,14,61,3,12,54
722,4,17,75,3,15,66
723,4,17,76,3,15,66
724,3,14,62,3,12,54
725,3,14,61,3,12,54
726,4,16,69,3,15,63
727,3,13,55,3,12,51
728,3,13,55,3,12,51
729,3,13,55,3,12,51
730,3,15,72,3,12,59
731,4,19,93,3,16,75
732,3,14,62,3,12,54
733,3,14,62,3,12,54
734,3,15,68,3,12,57
735,5,21,98,3,18,81
736,3,15,69,3,12,57
737,3,15,69,3,12,57
738,4,17,76,3,15,66
739,4,17,76,3,15,66
740,3,14,62,3,12,54
741,3,14,64,3,12,54
742,4,18,84,3,15,69
743,3,13,55,3,12,51
744,4,16,68,3,15,63
745,3,12,49,3,12,48
746,3,12,49,3,12,48
747,3,13,57,3,12,51
748,3,14,61,3,12,54
749,4,17,74,3,15,66
750,3,13,56,3,12,51
751,3,13,56,3,12,51
752,3,13,55,3,12,51
753,4,16,68,3,15,63
754,3,13,55,3,12,51
755,4,17,74,3,15,66
756,3,13,55,3,12,51
757,3,12,49,3,12,48
758,3,13,55,3,12,51
759,3,13,55,3,12,51
760,3,13,53,3,12,51
761,3,13,55,3,12,51
762,3,13,55,3,12,51
763,2,14,77,2,10,56
764,6,34,190,4,23,138
765,4,24,130,4,19,99
766,2,12,56,2,8,44
767,4,18,100,3,15,72
768,5,32,174,4,21,124
769,6,35,197,4,23,137
770,4,23,130,3,16,90
771,3,18,101,3,13,71
772,4,19,100,3,16,79
773,5,25,131,4,20,105
774,4,19,97,3,16,77
775,3,13,59,3,12,52
776,3,13,62,3,12,51
777,4,21,109,3,16,81
778,5,23,125,3,18,90
779,4,23,121,3,16,88
780,4,23,130,3,17,93
781,6,29,166,4,23,125
782,5,28,152,3,21,112
783,4,18,83,3,15,70
784,3,13,62,3,12,51
785,4,21,115,3,16,82
786,6,30,171,4,23,121
787,5,25,141,3,19,100
788,1,7,36,1,4,24
789,4,22,113,4,17,89
790,5,29,161,3,19,112
791,6,26,136,3,21,102
792,3,20,109,3,13,78
793,8,39,233,3,29,154
794,4,21,114,3,17,90
795,7,38,214,4,28,155
796,6,29,164,3,20,113
797,2,12,60,2,8,44
798,3,17,82,3,12,65
799,3,20,105,3,12,75
800,4,20,98,3,16,78
801,3,18,91,3,12,69
802,3,17,90,3,12,65
803,3,17,89,3,13,70
804,3,15,78,3,13,63
805,4,25,139,4,19,105
806,2,12,64,2,8,45
807,3,18,93,3,12,70
808,3,22,116,3,13,84
809,4,21,105,3,16,81
810,3,18,91,3,12,69
811,3,18,98,3,13,71
812,3,18,100,3,13,75
813,3,16,84,3,13,66
814,5,32,176,4,22,129
815,3,15,69,3,12,57
816,3,15,69,3,12,57
817,5,21,98,3,18,81
818,3,15,68,3,12,57
819,3,13,59,3,12,52
820,3,14,64,3,12,57
821,4,19,91,3,17,79
822,4,20,97,4,17,84
823,3,15,72,3,12,60
824,4,19,91,3,15,73
825,3,16,75,3,12,60
826,5,22,105,3,18,84
827,4,18,86,3,15,69
828,3,15,70,3,12,57
829,3,15,70,3,12,57
830,4,20,96,4,17,84
831,4,18,84,3,15,69
832,3,14,63,3,12,54
833,4,18,84,3,16,74
834,4,19,93,3,17,79
835,4,19,92,3,16,77
836,2,14,69,2,10,61
837,6,27,154,4,25,125
838,4,24,120,4,19,106
839,3,14,62,3,12,57
840,3,13,56,3,12,51
841,4,16,69,3,15,63
842,3,13,55,3,12,51
843,3,13,56,3,12,51
844,3,14,66,3,12,58
845,4,20,100,3,17,86
846,5,26,138,4,22,116
847,4,21,110,4,18,94
848,4,22,116,3,18,95
849,4,25,127,4,20,113
850,6,28,160,4,26,131
851,4,24,120,4,19,106
852,3,14,62,3,12,57
853,3,13,56,3,12,51
854,4,16,70,3,15,63
855,3,13,56,3,12,51
856,3,14,65,3,12,57
857,4,22,115,3,18,95
858,5,28,149,4,22,123
859,6,30,163,4,24,131
860,4,22,119,3,18,95
861,3,17,91,3,13,73
862,4,23,110,4,17,94
863,3,18,88,3,14,80
864,4,19,106,3,18,85
865,4,22,111,4,18,98
866,4,19,101,3,18,85
867,4,19,96,3,17,83
868,4,21,108,4,19,95
869,2,12,56,2,8,44
870,5,22,114,3,18,86
871,4,23,110,4,17,94
872,4,23,119,4,19,106
873,5,24,136,4,23,110
874,4,22,112,4,18,99
875,4,19,101,3,18,85
876,4,21,114,4,19,96
877,4,22,114,4,18,96
878,2,12,56,2,8,44
879,5,22,114,3,18,86
880,3,17,89,3,13,72
881,5,26,139,4,22,114
882,3,16,78,3,13,66
883,4,17,79,3,15,68
884,3,14,63,3,12,55
885,3,12,49,3,12,48
886,3,12,49,3,12,48
887,4,16,68,3,15,63
888,3,13,55,3,12,51
889,3,13,55,3,12,51
890,3,13,55,3,12,51
891,3,13,53,3,12,51
892,3,12,49,3,12,48
893,3,17,89,3,13,72
894,3,13,56,3,12,51
895,5,25,137,3,21,110
896,6,30,163,4,25,132
897,4,19,92,3,16,78
898,4,24,129,4,19,106
899,4,24,129,4,19,106
900,3,14,62,3,12,54
901,3,14,62,3,12,54
902,3,15,67,3,12,57
903,4,19,89,3,15,72
904,3,15,70,3,12,57
905,3,12,50,3,12,48
906,3,15,69,3,12,57
907,3,14,62,3,12,54
908,5,20,90,3,18,78
909,3,14,60,3,12,54
910,3,13,56,3,12,51
911,5,21,98,3,18,81
912,3,14,60,3,12,54
913,3,12,53,3,12,48
914,3,15,70,3,12,57
915,4,17,77,3,15,66
916,3,12,52,3,12,48
917,3,14,61,3,12,54
918,3,14,61,3,12,54
919,4,18,81,3,15,69
920,3,15,70,3,12,57
921,3,14,62,3,12,54
922,3,12,50,3,12,48
923,3,13,55,3,12,51
924,3,13,55,3,12,51
925,4,17,76,3,15,66
926,3,15,69,3,12,57
927,4,19,89,3,15,72
928,3,12,52,3,12,48
929,3,12,48,3,12,48
930,3,14,62,3,12,54
931,3,15,68,3,12,57
932,5,21,98,3,18,81
933,4,18,84,3,15,69
934,3,15,70,3,12,57
935,5,21,98,3,18,81
936,3,14,61,3,12,54
937,3,14,61,3,12,54
938,3,12,48,3,12,48
939,3,12,48,3,12,48
940,3,15,71,3,12,57
941,4,18,86,3,15,69
942,3,15,70,3,12,57
943,4,18,86,3,15,69
944,4,19,88,3,15,72
945,4,18,84,3,15,69
946,4,18,82,3,15,69
947,3,14,63,3,12,54
948,3,14,61,3,12,54
949,4,17,76,3,15,66
950,3,14,62,3,12,54
951,3,15,70,3,12,57
952,4,19,90,3,15,72
953,4,19,91,3,15,72
954,4,18,86,3,15,69
955,3,15,70,3,12,57
956,5,22,105,3,18,84
957,3,16,75,3,12,60
958,3,14,62,3,12,54
959,4,17,76,3,15,66
960,4,19,89,3,15,72
961,3,15,70,3,12,57
962,3,13,59,3,12,51
963,2,10,40,2,6,29
964,4,16,73,2,12,52
965,4,19,86,3,14,66
966,4,19,86,3,14,66
967,3,15,70,3,12,54
968,4,17,78,3,14,61
969,3,12,47,2,9,35
970,4,17,77,3,12,54
971,4,20,94,2,12,64
972,6,26,147,3,19,90
973,3,21,99,3,12,69
974,1,4,16,1,3,12
975,3,12,52,2,9,40
976,4,18,80,3,14,63
977,4,18,80,3,14,63
978,3,15,68,3,12,54
979,4,17,76,3,14,61
980,3,13,54,2,10,40
981,4,17,78,3,12,55
982,5,25,118,3,16,82
983,6,26,148,3,19,91
984,3,21,99,3,12,69
985,2,10,44,2,6,34
986,4,17,84,2,14,62
987,4,21,103,4,17,83
988,5,25,126,4,20,99
989,4,19,92,3,15,73
990,3,14,65,2,11,52
991,3,12,47,2,9,35
992,3,11,43,2,8,31
993,4,21,98,2,12,64
994,6,26,149,3,19,90
995,3,22,104,3,12,70
