Node,SIR
616,0.064
617,0.222
618,0.075
619,0.058
620,0.216
621,0.329
622,0.347
623,0.298
624,0.291
625,0.296
626,0.143
627,0.167
628,0.07
629,0.421
630,0.283
631,0.209
632,0.327
633,0.453
634,0.335
635,0.024
636,0.187
637,0.063
638,0.351
639,0.161
640,0.25
641,0.43
642,0.446
643,0.345
644,0.075
645,0.234
646,0.284
647,0.42
648,0.443
649,0.506
650,0.461
651,0.143
652,0.242
653,0.109
654,0.533
655,0.165
656,0.465
657,0.37
658,0.358
659,0.353
660,0.559
661,0.363
662,0.456
663,0.422
664,0.164
665,0.116
666,0.262
667,0.107
668,0.318
669,0.312
670,0.063
671,0.39
672,0.295
673,0.148
674,0.13
675,0.341
676,0.235
677,0.5
678,0.222
679,0.109
680,0.304
681,0.149
682,0.16
683,0.153
684,0.086
685,0.131
686,0.222
687,0.526
688,0.353
689,0.311
690,0.125
691,0.431
692,0.443
693,0.28
694,0.455
695,0.475
696,0.368
697,0.364
698,0.52
699,0.379
700,0.321
701,0.278
702,0.33
703,0.271
704,0.373
705,0.43
706,0.405
707,0.386
708,0.268
709,0.532
710,0.24
711,0.449
712,0.256
713,0.217
714,0.126
715,0.37
716,0.16
717,0.069
718,0.28
719,0.272
720,0.279
721,0.26
722,0.098
723,0.289
724,0.557
725,0.549
726,0.561
727,0.183
728,0.234
729,0.481
730,0.517
731,0.247
732,0.081
733,0.068
734,0.154
735,0.154
736,0.324
737,0.305
738,0.121
739,0.148
740,0.08
741,0.375
742,0.324
743,0.46
744,0.454
745,0.398
746,0.381
747,0.305
748,0.424
749,0.268
750,0.364
751,0.047
752,0.264
753,0.203
754,0.188
755,0.315
756,0.551
757,0.444
758,0.018
759,0.03
760,0.085
761,0.317
762,0.205
763,0.121
764,0.08
765,0.437
766,0.149
767,0.331
768,0.057
769,0.475
770,0.353
771,0.182
772,0.358
773,0.217
774,0.223
775,0.561
776,0.229
777,0.165
778,0.174
779,0.058
780,0.481
781,0.262
782,0.052
783,0.361
784,0.459
785,0.098
786,0.458
787,0.217
788,0.513
789,0.069
790,0.306
791,0.103
792,0.353
793,0.299
794,0.188
795,0.268
796,0.27
797,0.137
798,0.222
799,0.103
800,0.091
801,0.172
802,0.187
803,0.092
804,0.068
805,0.03
806,0.261
807,0.075
808,0.347
809,0.455
810,0.284
811,0.271
812,0.216
813,0.12
814,0.131
815,0.153
816,0.374
817,0.256
818,0.193
819,0.374
820,0.125
821,0.303
822,0.28
823,0.114
824,0.425
825,0.189
826,0.165
827,0.261
828,0.069
829,0.237
830,0.109
831,0.278
832,0.07
833,0.444
834,0.384
835,0.16
836,0.402
837,0.228
838,0.244
839,0.175
840,0.352
841,0.125
842,0.109
843,0.046
844,0.189
845,0.091
846,0.323
847,0.368
848,0.437
849,0.452
850,0.103
851,0.262
852,0.092
853,0.354
854,0.177
855,0.288
856,0.139
857,0.116
858,0.086
859,0.444
860,0.319
861,0.262
862,0.041
863,0.086
864,0.221
865,0.148
866,0.131
867,0.064
868,0.369
869,0.331
870,0.352
871,0.219
872,0.329
873,0.075
874,0.232
875,0.32
876,0.097
877,0.147
878,0.217
879,0.199
880,0.109
881,0.216
882,0.263
883,0.092
884,0.52
885,0.515
886,0.47
887,0.476
888,0.512
889,0.369
890,0.478
891,0.398
892,0.499
893,0.293
894,0.431
895,0.442
896,0.399
897,0.051
898,0.179
899,0.148
900,0.189
901,0.068
902,0.269
903,0.178
904,0.256
905,0.245
906,0.052
907,0.309
908,0.417
909,0.058
910,0.273
911,0.11
912,0.278
913,0.08
914,0.26
915,0.216
916,0.086
917,0.08
918,0.012
919,0.183
920,0.368
921,0.204
922,0.278
923,0.227
924,0.239
925,0.114
926,0.086
927,0.12
928,0.188
929,0.28
930,0.199
931,0.098
932,0.256
933,0.148
934,0.075
935,0.21
936,0.297
937,0.222
938,0.248
939,0.08
940,0.31
941,0.181
942,0.23
943,0.2
944,0.19
945,0.446
946,0.306
947,0.063
948,0.023
949,0.042
950,0.252
951,0.165
952,0.29
953,0.407
954,0.353
955,0.108
956,0.115
957,0.443
958,0.375
959,0.097
960,0.221
961,0.177
962,0.285
963,0.204
964,0.125
965,0.279
966,0.103
967,0.159
968,0.178
969,0.114
970,0.075
971,0.087
972,0.085
973,0.058
974,0.171
975,0.214
976,0.389
977,0.086
978,0.215
979,0.167
980,0.279
981,0.347
982,0.192
983,0.375
984,0.094
985,0.285
986,0.285
987,0.199
988,0.119
989,0.149
990,0.175
991,0.085
992,0.296
993,0.16
994,0.104
995,0.453
996,0.378
997,0.047
998,0.097
999,0.159
1000,0.091
1001,0.261
1002,0.159
1003,0.235
1004,0.257
1005,0.292
1006,0.103
1007,0.245
1008,0.148
1009,0.289
1010,0.227
1011,0.131
1012,0.109
1013,0.205
1014,0.137
1015,0.109
1016,0.098
1017,0.08
1018,0.023
1019,0.087
1020,0.279
1021,0.108
1022,0.165
1023,0.199
1024,0.175
1025,0.15
1026,0.316
1027,0.127
1028,0.035
1029,0.081
1030,0.052
1031,0.097
1032,0.2
1033,0.057
1034,0.285
1035,0.386
1036,0.153
1037,0.253
1038,0.341
1039,0.29
1040,0.114
1041,0.246
1042,0.069
1043,0.383
1044,0.063
1045,0.223
1046,0.104
1047,0.132
1048,0.081
1049,0.087
1050,0.296
1051,0.124
1052,0.018
1053,0.181
1054,0.11
1055,0.109
1056,0.029
1057,0.104
1058,0.108
1059,0.132
1060,0.153
1061,0.154
1062,0.183
1063,0.109
1064,0.029
1065,0.08
1066,0.201
1067,0.358
1068,0.11
1069,0.332
1070,0.257
1071,0.075
1072,0.035
1073,0.165
1074,0.063
1075,0.12
1076,0.053
1077,0.064
1078,0.275
1079,0.092
1080,0.126
1081,0.068
1082,0.092
1083,0.057
1084,0.149
1085,0.047
1086,0.074
1087,0.086
1088,0.069
1089,0.074
1090,0.093
1091,0.057
1092,0.074
1093,0.063
1094,0.086
1095,0.051
1096,0.036
1097,0.126
1098,0.325
1099,0.018
1100,0.109
1101,0.052
1102,0.097
1103,0.007
1104,0.029
1105,0.284
1106,0.04
1107,0.087
1108,0.102
1109,0.059
1110,0.109
1111,0.075
1112,0.276
1113,0.102
1114,0.074
1115,0.024
1116,0.118
1117,0.064
1118,0.018
1119,0.012
1120,0.03
1121,0.018
1122,0.029
1123,0.058
1124,0.052
1125,0.024
1126,0.058
1127,0.047
1128,0.041
1129,0.018
1130,0.036
1131,0.024
1132,0.007
1133,0.019
