Node,SIR
379,0.004
380,0.004
381,0.165
382,0.175
383,0.171
384,0.162
385,0.168
386,0.184
387,0.146
388,0.148
389,0.003
390,0.003
391,0.003
392,0.003
393,0.003
394,0.004
395,0.222
396,0.204
397,0.219
398,0.001
399,0.001
400,0.003
401,0.003
402,0.003
403,0.003
404,0.003
405,0.002
406,0.002
407,0.002
408,0.002
409,0.002
410,0.002
411,0.227
412,0.216
413,0.22
414,0.219
415,0.228
416,0.224
417,0.232
418,0.22
419,0.222
420,0.222
421,0.219
422,0.212
423,0.162
424,0.225
425,0.192
426,0.225
427,0.221
428,0.218
429,0.21
430,0.217
431,0.214
432,0.217
433,0.223
434,0.218
435,0.206
436,0.002
437,0.002
438,0.001
439,0.003
440,0.003
441,0.003
442,0.003
443,0.134
444,0.143
445,0.001
446,0.001
447,0.004
448,0.003
449,0.004
450,0.004
451,0.004
452,0.004
453,0.004
454,0.003
455,0.004
456,0.004
457,0.004
458,0.004
459,0.004
460,0.007
461,0.006
462,0.005
463,0.006
464,0.006
465,0.006
466,0.005
467,0.007
468,0.007
469,0.007
470,0.002
471,0.002
472,0.002
473,0.016
474,0.016
475,0.013
476,0.018
477,0.003
478,0.003
479,0.003
480,0.003
481,0.001
482,0.001
483,0.221
484,0.225
485,0.23
486,0.22
487,0.223
488,0.228
489,0.226
490,0.224
491,0.221
492,0.225
493,0.226
494,0.001
495,0.001
496,0.003
497,0.004
498,0.004
499,0.004
500,0.004
501,0.004
502,0.204
503,0.226
504,0.224
505,0.229
506,0.228
507,0.228
508,0.231
509,0.227
510,0.212
511,0.221
512,0.223
513,0.222
514,0.22
515,0.223
516,0.212
517,0.188
518,0.205
519,0.162
520,0.185
521,0.179
522,0.207
523,0.167
524,0.002
525,0.002
526,0.002
527,0.002
528,0.002
529,0.002
530,0.002
531,0.035
532,0.035
533,0.035
534,0.035
535,0.036
536,0.035
537,0.035
538,0.035
539,0.035
540,0.035
541,0.034
542,0.035
543,0.034
544,0.035
545,0.035
546,0.034
547,0.035
548,0.035
549,0.032
550,0.033
551,0.032
552,0.006
553,0.005
554,0.006
555,0.006
556,0.006
557,0.006
558,0.005
559,0.2
560,0.202
561,0.145
562,0.135
563,0.2
564,0.201
565,0.205
566,0.187
567,0.2
568,0.193
569,0.153
570,0.193
571,0.202
572,0.001
573,0.001
574,0.002
575,0.002
576,0.002
577,0.002
578,0.001
579,0.002
580,0.001
581,0.005
582,0.005
583,0.004
584,0.005
585,0.005
586,0.004
587,0.004
588,0.224
589,0.223
590,0.222
591,0.229
592,0.199
593,0.208
594,0.226
595,0.227
596,0.231
597,0.23
598,0.227
599,0.208
600,0.192
601,0.18
602,0.186
603,0.181
604,0.003
605,0.003
606,0.003
607,0.003
608,0.006
609,0.008
610,0.008
611,0.008
612,0.008
613,0.008
614,0.008
615,0.003
616,0.003
617,0.003
618,0.003
619,0.182
620,0.182
621,0.13
622,0.005
623,0.005
624,0.005
625,0.005
626,0.005
627,0.005
628,0.004
629,0.002
630,0.002
631,0.002
632,0.003
633,0.003
634,0.003
635,0.003
636,0.003
637,0.015
638,0.018
639,0.019
640,0.02
641,0.02
642,0.02
643,0.02
644,0.002
645,0.002
646,0.002
647,0.186
648,0.192
649,0.002
650,0.002
651,0.002
652,0.216
653,0.21
654,0.168
655,0.191
656,0.002
657,0.002
658,0.002
659,0.002
660,0.002
661,0.002
662,0.005
663,0.005
664,0.005
665,0.005
666,0.005
667,0.005
668,0.005
669,0.005
670,0.003
671,0.003
672,0.003
673,0.003
674,0.003
675,0.003
676,0.003
677,0.003
678,0.004
679,0.004
680,0.004
681,0.004
682,0.004
683,0.004
684,0.005
685,0.005
686,0.006
687,0.006
688,0.001
689,0.001
690,0.002
691,0.002
692,0.002
693,0.002
694,0.002
695,0.002
696,0.142
697,0.002
698,0.001
699,0.002
700,0.001
701,0.001
702,0.002
703,0.002
704,0.002
705,0.002
706,0.124
707,0.143
708,0.172
709,0.135
710,0.001
711,0.002
712,0.001
713,0.003
714,0.003
715,0.003
716,0.003
717,0.005
718,0.005
719,0.005
720,0.005
721,0.005
722,0.005
723,0.005
724,0.005
725,0.174
726,0.171
727,0.18
728,0.134
729,0.139
730,0.003
731,0.003
732,0.003
733,0.003
734,0.003
735,0.204
736,0.198
737,0.202
738,0.199
739,0.193
740,0.183
741,0.003
742,0.002
743,0.003
744,0.003
745,0.003
746,0.008
747,0.008
748,0.008
749,0.008
750,0.007
751,0.007
752,0.007
753,0.008
754,0.006
755,0.008
756,0.008
757,0.008
758,0.008
759,0.006
760,0.001
761,0.001
762,0.001
763,0.001
764,0.166
765,0.004
766,0.004
767,0.004
768,0.004
769,0.004
770,0.004
771,0.004
772,0.001
773,0.001
774,0.175
775,0.194
776,0.162
777,0.001
778,0.001
779,0.001
780,0.001
781,0.219
782,0.22
783,0.205
784,0.194
785,0.22
786,0.207
787,0.157
788,0.001
789,0.001
790,0.001
791,0.001
792,0.035
793,0.035
794,0.033
795,0.035
796,0.024
797,0.035
798,0.025
799,0.001
800,0.001
801,0.005
802,0.005
803,0.005
804,0.005
805,0.005
806,0.005
807,0.005
808,0.001
809,0.001
810,0.005
811,0.005
812,0.005
813,0.005
814,0.005
815,0.005
816,0.005
817,0.005
818,0.001
819,0.001
820,0.156
821,0.137
822,0.002
823,0.002
824,0.002
825,0.002
826,0.002
827,0.002
828,0.001
829,0.001
830,0.004
831,0.004
832,0.004
833,0.001
834,0.001
835,0.001
836,0.001
837,0.001
838,0.001
839,0.001
840,0.001
841,0.002
842,0.002
843,0.002
844,0.001
845,0.001
846,0.168
847,0.181
848,0.155
849,0.147
850,0.156
851,0.001
852,0.001
853,0.002
854,0.002
855,0.002
856,0.002
857,0.001
858,0.001
859,0.001
860,0.001
861,0.001
862,0.001
863,0.001
864,0.001
865,0.002
866,0.002
867,0.002
868,0.001
869,0.001
870,0.001
871,0.001
872,0.003
873,0.003
874,0.003
875,0.003
876,0.007
877,0.008
878,0.007
879,0.008
880,0.007
881,0.007
882,0.001
883,0.001
884,0.002
885,0.002
886,0.002
887,0.141
888,0.002
889,0.002
890,0.002
891,0.002
892,0.014
893,0.014
894,0.014
895,0.014
896,0.014
897,0.014
898,0.014
899,0.014
900,0.014
901,0.014
902,0.014
903,0.014
904,0.014
905,0.014
906,0.014
907,0.014
908,0.014
909,0.014
910,0.014
911,0.014
912,0.001
913,0.001
914,0.222
915,0.22
916,0.226
917,0.189
918,0.188
919,0.003
920,0.003
921,0.003
922,0.003
923,0.006
924,0.006
925,0.006
926,0.006
927,0.006
928,0.006
929,0.006
930,0.006
931,0.006
932,0.001
933,0.001
934,0.002
935,0.003
936,0.002
937,0.003
938,0.001
939,0.001
940,0.137
941,0.16
942,0.154
943,0.002
944,0.002
945,0.002
946,0.003
947,0.003
948,0.003
949,0.003
950,0.227
951,0.221
952,0.213
953,0.222
954,0.222
955,0.218
956,0.214
957,0.22
958,0.213
959,0.003
960,0.003
961,0.003
962,0.003
963,0.002
964,0.002
965,0.002
966,0.002
967,0.002
968,0.002
969,0.002
970,0.002
971,0.003
972,0.003
973,0.001
974,0.001
975,0.002
976,0.002
977,0.002
978,0.025
979,0.033
980,0.031
981,0.033
982,0.001
983,0.001
984,0.001
985,0.001
986,0.001
987,0.001
988,0.227
989,0.229
990,0.219
991,0.003
992,0.002
993,0.003
994,0.003
995,0.001
996,0.001
997,0.002
998,0.002
999,0.002
1000,0.004
1001,0.004
1002,0.004
1003,0.004
1004,0.004
1005,0.004
1006,0.001
1007,0.001
1008,0.001
1009,0.001
1010,0.002
1011,0.002
1012,0.002
1013,0.001
1014,0.001
1015,0.001
1016,0.002
1017,0.001
1018,0.003
1019,0.003
1020,0.003
1021,0.003
1022,0.007
1023,0.007
1024,0.007
1025,0.007
1026,0.007
1027,0.007
1028,0.007
1029,0.007
1030,0.007
1031,0.007
1032,0.002
1033,0.002
1034,0.002
1035,0.005
1036,0.004
1037,0.005
1038,0.005
1039,0.005
1040,0.005
1041,0.005
1042,0.004
1043,0.003
1044,0.003
1045,0.003
1046,0.003
1047,0.001
1048,0.001
1049,0.002
1050,0.002
1051,0.002
1052,0.002
1053,0.002
1054,0.002
1055,0.03
1056,0.026
1057,0.004
1058,0.004
1059,0.004
1060,0.004
1061,0.004
1062,0.003
1063,0.003
1064,0.003
1065,0.003
1066,0.003
1067,0.003
1068,0.001
1069,0.001
1070,0.002
1071,0.002
1072,0.002
1073,0.001
1074,0.001
1075,0.002
1076,0.002
1077,0.002
1078,0.003
1079,0.003
1080,0.003
1081,0.003
1082,0.003
1083,0.002
1084,0.002
1085,0.002
1086,0.002
1087,0.002
1088,0.002
1089,0.002
1090,0.001
1091,0.001
1092,0.002
1093,0.002
1094,0.002
1095,0.018
1096,0.018
1097,0.018
1098,0.018
1099,0.018
1100,0.017
1101,0.018
1102,0.018
1103,0.018
1104,0.018
1105,0.018
1106,0.018
1107,0.017
1108,0.018
1109,0.017
1110,0.018
1111,0.001
1112,0.001
1113,0.002
1114,0.002
1115,0.002
1116,0.001
1117,0.002
1118,0.001
1119,0.024
1120,0.03
1121,0.029
1122,0.002
1123,0.002
1124,0.002
1125,0.002
1126,0.002
1127,0.002
1128,0.002
1129,0.001
1130,0.001
1131,0.003
1132,0.003
1133,0.003
1134,0.003
1135,0.002
1136,0.002
1137,0.002
1138,0.002
1139,0.002
1140,0.002
1141,0.004
1142,0.004
1143,0.004
1144,0.004
1145,0.004
1146,0.004
1147,0.005
1148,0.005
1149,0.005
1150,0.006
1151,0.006
1152,0.004
1153,0.004
1154,0.003
1155,0.001
1156,0.001
1157,0.002
1158,0.002
1159,0.002
1160,0.181
1161,0.167
1162,0.001
1163,0.001
1164,0.001
1165,0.001
1166,0.003
1167,0.003
1168,0.003
1169,0.003
1170,0.003
1171,0.013
1172,0.016
1173,0.016
1174,0.001
1175,0.001
1176,0.001
1177,0.002
1178,0.002
1179,0.001
1180,0.001
1181,0.001
1182,0.001
1183,0.006
1184,0.006
1185,0.006
1186,0.006
1187,0.006
1188,0.006
1189,0.005
1190,0.005
1191,0.004
1192,0.153
1193,0.001
1194,0.001
1195,0.001
1196,0.001
1197,0.002
1198,0.002
1199,0.002
